,addrcode,Week,Year,DF_6,DF_5,DF_4,DF_3,DF_2,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DFma_6,DFma_5,DFma_4,DFma_3,DFma_2,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,RF_wm6,LST_wm4,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
25,1001,40,2014,0.788830165,0.197207541,0.0,0.394415082,0.0,0.0,0.0,0.197207541,0.197207541,0.0,0.493018853,0.098603771,0.197207541,0.197207541,0.0,0.0,0.098603771,0.197207541,0.098603771,0.0,0.424649363,4.452152062,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
26,1001,41,2014,0.197207541,0.788830165,0.197207541,0.0,0.394415082,0.0,0.0,0.0,0.197207541,0.197207541,0.493018853,0.493018853,0.098603771,0.197207541,0.197207541,0.0,0.0,0.098603771,0.197207541,0.098603771,0.792931116,4.365655724,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
27,1001,42,2014,0.986037706,0.197207541,0.788830165,0.197207541,0.0,0.394415082,0.0,0.0,0.0,0.197207541,0.591622624,0.493018853,0.493018853,0.098603771,0.197207541,0.197207541,0.0,0.0,0.098603771,0.197207541,1.56468365,4.390805282,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
28,1001,43,2014,0.591622624,0.986037706,0.197207541,0.788830165,0.197207541,0.0,0.394415082,0.0,0.0,0.0,0.788830165,0.591622624,0.493018853,0.493018853,0.098603771,0.197207541,0.197207541,0.0,0.0,0.098603771,2.103897862,4.514097642,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
29,1001,44,2014,0.591622624,0.591622624,0.986037706,0.197207541,0.788830165,0.197207541,0.0,0.394415082,0.0,0.0,0.591622624,0.788830165,0.591622624,0.493018853,0.493018853,0.098603771,0.197207541,0.197207541,0.0,0.0,3.299347349,4.575816457,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
30,1001,45,2014,0.0,0.591622624,0.591622624,0.986037706,0.197207541,0.788830165,0.197207541,0.0,0.394415082,0.0,0.295811312,0.591622624,0.788830165,0.591622624,0.493018853,0.493018853,0.098603771,0.197207541,0.197207541,0.0,1.480144766,4.527746007,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
31,1001,46,2014,0.0,0.0,0.591622624,0.591622624,0.986037706,0.197207541,0.788830165,0.197207541,0.0,0.394415082,0.0,0.295811312,0.591622624,0.788830165,0.591622624,0.493018853,0.493018853,0.098603771,0.197207541,0.197207541,4.055009173,4.420497209,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
32,1001,47,2014,0.0,0.0,0.0,0.591622624,0.591622624,0.986037706,0.197207541,0.788830165,0.197207541,0.0,0.0,0.0,0.295811312,0.591622624,0.788830165,0.591622624,0.493018853,0.493018853,0.098603771,0.197207541,3.546648019,4.3259365710000015,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
33,1001,48,2014,0.0,0.0,0.0,0.0,0.591622624,0.591622624,0.986037706,0.197207541,0.788830165,0.197207541,0.0,0.0,0.0,0.295811312,0.591622624,0.788830165,0.591622624,0.493018853,0.493018853,0.098603771,0.100529339,4.342015565,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
34,1001,49,2014,0.197207541,0.0,0.0,0.0,0.0,0.591622624,0.591622624,0.986037706,0.197207541,0.788830165,0.098603771,0.0,0.0,0.0,0.295811312,0.591622624,0.788830165,0.591622624,0.493018853,0.493018853,1.019103331,4.288520492,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
35,1001,50,2014,0.394415082,0.197207541,0.0,0.0,0.0,0.0,0.591622624,0.591622624,0.986037706,0.197207541,0.295811312,0.098603771,0.0,0.0,0.0,0.295811312,0.591622624,0.788830165,0.591622624,0.493018853,0.469688311,4.1737353289999986,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
