Subdistrict_Code,Subdistrict_Name,District_Code,District_Name,Province_Code,Province_Name
530102,ท่าเสา,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530103,บ้านเกาะ,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530104,ป่าเซ่า,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530105,คุ้งตะเภา,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530106,วังกะพี้,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530107,หาดกรวด,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530108,น้ำริด,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530109,งิ้วงาม,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530110,บ้านด่านนาขาม,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530111,บ้านด่าน,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530112,ผาจุก,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530113,วังดิน,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530114,แสนตอ,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530115,หาดงิ้ว,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530116,ขุนฝาง,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530117,ถ้ำฉลอง,5301,เมืองอุตรดิตถ์,53,อุตรดิตถ์
530201,วังแดง,5302,ตรอน,53,อุตรดิตถ์
530202,บ้านแก่ง,5302,ตรอน,53,อุตรดิตถ์
530203,หาดสองแคว,5302,ตรอน,53,อุตรดิตถ์
530204,น้ำอ่าง,5302,ตรอน,53,อุตรดิตถ์
530205,ข่อยสูง,5302,ตรอน,53,อุตรดิตถ์
530301,ท่าปลา,5303,ท่าปลา,53,อุตรดิตถ์
530302,หาดล้า,5303,ท่าปลา,53,อุตรดิตถ์
530303,ผาเลือด,5303,ท่าปลา,53,อุตรดิตถ์
530304,จริม,5303,ท่าปลา,53,อุตรดิตถ์
530305,น้ำหมัน,5303,ท่าปลา,53,อุตรดิตถ์
530306,ท่าแฝก,5303,ท่าปลา,53,อุตรดิตถ์
530307,นางพญา,5303,ท่าปลา,53,อุตรดิตถ์
530308,ร่วมจิต,5303,ท่าปลา,53,อุตรดิตถ์
530401,แสนตอ,5304,น้ำปาด,53,อุตรดิตถ์
530402,บ้านฝาย,5304,น้ำปาด,53,อุตรดิตถ์
530403,เด่นเหล็ก,5304,น้ำปาด,53,อุตรดิตถ์
530404,น้ำไคร้,5304,น้ำปาด,53,อุตรดิตถ์
530405,น้ำไผ่,5304,น้ำปาด,53,อุตรดิตถ์
530406,ห้วยมุ่น,5304,น้ำปาด,53,อุตรดิตถ์
530501,ฟากท่า,5305,ฟากท่า,53,อุตรดิตถ์
530502,สองคอน,5305,ฟากท่า,53,อุตรดิตถ์
530503,บ้านเสี้ยว,5305,ฟากท่า,53,อุตรดิตถ์
530504,สองห้อง,5305,ฟากท่า,53,อุตรดิตถ์
530601,ม่วงเจ็ดต้น,5306,บ้านโคก,53,อุตรดิตถ์
530602,บ้านโคก,5306,บ้านโคก,53,อุตรดิตถ์
530603,นาขุม,5306,บ้านโคก,53,อุตรดิตถ์
530604,บ่อเบี้ย,5306,บ้านโคก,53,อุตรดิตถ์
530701,ในเมือง,5307,พิชัย,53,อุตรดิตถ์
530702,บ้านดารา,5307,พิชัย,53,อุตรดิตถ์
530703,ไร่อ้อย,5307,พิชัย,53,อุตรดิตถ์
530704,ท่าสัก,5307,พิชัย,53,อุตรดิตถ์
530705,คอรุม,5307,พิชัย,53,อุตรดิตถ์
530706,บ้านหม้อ,5307,พิชัย,53,อุตรดิตถ์
530707,ท่ามะเฟือง,5307,พิชัย,53,อุตรดิตถ์
530708,บ้านโคน,5307,พิชัย,53,อุตรดิตถ์
530709,พญาแมน,5307,พิชัย,53,อุตรดิตถ์
530710,นาอิน,5307,พิชัย,53,อุตรดิตถ์
530711,นายาง,5307,พิชัย,53,อุตรดิตถ์
530801,ศรีพนมมาศ,5308,ลับแล,53,อุตรดิตถ์
530802,แม่พูล,5308,ลับแล,53,อุตรดิตถ์
530803,นานกกก,5308,ลับแล,53,อุตรดิตถ์
530804,ฝายหลวง,5308,ลับแล,53,อุตรดิตถ์
530805,ชัยจุมพล,5308,ลับแล,53,อุตรดิตถ์
530806,ไผ่ล้อม,5308,ลับแล,53,อุตรดิตถ์
530807,ทุ่งยั้ง,5308,ลับแล,53,อุตรดิตถ์
530808,ด่านแม่คำมัน,5308,ลับแล,53,อุตรดิตถ์
530901,ผักขวง,5309,ทองแสนขัน,53,อุตรดิตถ์
530902,บ่อทอง,5309,ทองแสนขัน,53,อุตรดิตถ์
530903,ป่าคาย,5309,ทองแสนขัน,53,อุตรดิตถ์
530904,น้ำพี้,5309,ทองแสนขัน,53,อุตรดิตถ์
540101,ในเวียง,5401,เมืองแพร่,54,แพร่
540102,นาจักร,5401,เมืองแพร่,54,แพร่
540103,น้ำชำ,5401,เมืองแพร่,54,แพร่
540104,ป่าแดง,5401,เมืองแพร่,54,แพร่
540105,ทุ่งโฮ้ง,5401,เมืองแพร่,54,แพร่
540106,เหมืองหม้อ,5401,เมืองแพร่,54,แพร่
540107,วังธง,5401,เมืองแพร่,54,แพร่
540108,แม่หล่าย,5401,เมืองแพร่,54,แพร่
540109,ห้วยม้า,5401,เมืองแพร่,54,แพร่
540110,ป่าแมต,5401,เมืองแพร่,54,แพร่
540111,บ้านถิ่น,5401,เมืองแพร่,54,แพร่
540112,สวนเขื่อน,5401,เมืองแพร่,54,แพร่
540113,วังหงส์,5401,เมืองแพร่,54,แพร่
540114,แม่คำมี,5401,เมืองแพร่,54,แพร่
540115,ทุ่งกวาว,5401,เมืองแพร่,54,แพร่
540116,ท่าข้าม,5401,เมืองแพร่,54,แพร่
540117,แม่ยม,5401,เมืองแพร่,54,แพร่
540118,ช่อแฮ,5401,เมืองแพร่,54,แพร่
540119,ร่องฟอง,5401,เมืองแพร่,54,แพร่
540120,กาญจนา,5401,เมืองแพร่,54,แพร่
540201,ร้องกวาง,5402,ร้องกวาง,54,แพร่
540204,ร้องเข็ม,5402,ร้องกวาง,54,แพร่
540205,น้ำเลา,5402,ร้องกวาง,54,แพร่
540206,บ้านเวียง,5402,ร้องกวาง,54,แพร่
540207,ทุ่งศรี,5402,ร้องกวาง,54,แพร่
540208,แม่ยางตาล,5402,ร้องกวาง,54,แพร่
540209,แม่ยางฮ่อ,5402,ร้องกวาง,54,แพร่
540210,ไผ่โทน,5402,ร้องกวาง,54,แพร่
540213,ห้วยโรง,5402,ร้องกวาง,54,แพร่
540214,แม่ทราย,5402,ร้องกวาง,54,แพร่
540215,แม่ยางร้อง,5402,ร้องกวาง,54,แพร่
540301,ห้วยอ้อ,5403,ลอง,54,แพร่
540302,บ้านปิน,5403,ลอง,54,แพร่
540303,ต้าผามอก,5403,ลอง,54,แพร่
540304,เวียงต้า,5403,ลอง,54,แพร่
540305,ปากกาง,5403,ลอง,54,แพร่
540306,หัวทุ่ง,5403,ลอง,54,แพร่
540307,ทุ่งแล้ง,5403,ลอง,54,แพร่
540308,บ่อเหล็กลอง,5403,ลอง,54,แพร่
540309,แม่ปาน,5403,ลอง,54,แพร่
540401,สูงเม่น,5404,สูงเม่น,54,แพร่
540402,น้ำชำ,5404,สูงเม่น,54,แพร่
540403,หัวฝาย,5404,สูงเม่น,54,แพร่
540404,ดอนมูล,5404,สูงเม่น,54,แพร่
540405,บ้านเหล่า,5404,สูงเม่น,54,แพร่
540406,บ้านกวาง,5404,สูงเม่น,54,แพร่
540407,บ้านปง,5404,สูงเม่น,54,แพร่
540408,บ้านกาศ,5404,สูงเม่น,54,แพร่
540409,ร่องกาศ,5404,สูงเม่น,54,แพร่
540410,สบสาย,5404,สูงเม่น,54,แพร่
540411,เวียงทอง,5404,สูงเม่น,54,แพร่
540412,พระหลวง,5404,สูงเม่น,54,แพร่
540501,เด่นชัย,5405,เด่นชัย,54,แพร่
540502,แม่จั๊วะ,5405,เด่นชัย,54,แพร่
540503,ไทรย้อย,5405,เด่นชัย,54,แพร่
540504,ห้วยไร่,5405,เด่นชัย,54,แพร่
540505,ปงป่าหวาย,5405,เด่นชัย,54,แพร่
540601,บ้านหนุน,5406,สอง,54,แพร่
540602,บ้านกลาง,5406,สอง,54,แพร่
540603,ห้วยหม้าย,5406,สอง,54,แพร่
540604,เตาปูน,5406,สอง,54,แพร่
540605,หัวเมือง,5406,สอง,54,แพร่
540606,สะเอียบ,5406,สอง,54,แพร่
540607,แดนชุมพล,5406,สอง,54,แพร่
540608,ทุ่งน้าว,5406,สอง,54,แพร่
540701,วังชิ้น,5407,วังชิ้น,54,แพร่
540702,สรอย,5407,วังชิ้น,54,แพร่
540703,แม่ป้าก,5407,วังชิ้น,54,แพร่
540704,นาพูน,5407,วังชิ้น,54,แพร่
540705,แม่พุง,5407,วังชิ้น,54,แพร่
540706,ป่าสัก,5407,วังชิ้น,54,แพร่
540707,แม่เกิ๋ง,5407,วังชิ้น,54,แพร่
540801,แม่คำมี,5408,หนองม่วงไข่,54,แพร่
540802,หนองม่วงไข่,5408,หนองม่วงไข่,54,แพร่
540803,น้ำรัด,5408,หนองม่วงไข่,54,แพร่
540804,วังหลวง,5408,หนองม่วงไข่,54,แพร่
540805,ตำหนักธรรม,5408,หนองม่วงไข่,54,แพร่
540806,ทุ่งแค้ว,5408,หนองม่วงไข่,54,แพร่
550101,ในเวียง,5501,เมืองน่าน,55,น่าน
550102,บ่อ,5501,เมืองน่าน,55,น่าน
550103,ผาสิงห์,5501,เมืองน่าน,55,น่าน
550104,ไชยสถาน,5501,เมืองน่าน,55,น่าน
550105,ถืมตอง,5501,เมืองน่าน,55,น่าน
550106,เรือง,5501,เมืองน่าน,55,น่าน
550107,นาซาว,5501,เมืองน่าน,55,น่าน
550108,ดู่ใต้,5501,เมืองน่าน,55,น่าน
550109,กองควาย,5501,เมืองน่าน,55,น่าน
550116,บ่อสวก,5501,เมืองน่าน,55,น่าน
550117,สะเนียน,5501,เมืองน่าน,55,น่าน
550202,หนองแดง,5502,แม่จริม,55,น่าน
550203,หมอเมือง,5502,แม่จริม,55,น่าน
550204,น้ำพาง,5502,แม่จริม,55,น่าน
550205,น้ำปาย,5502,แม่จริม,55,น่าน
550206,แม่จริม,5502,แม่จริม,55,น่าน
550301,บ้านฟ้า,5503,บ้านหลวง,55,น่าน
550302,ป่าคาหลวง,5503,บ้านหลวง,55,น่าน
550303,สวด,5503,บ้านหลวง,55,น่าน
550304,บ้านพี้,5503,บ้านหลวง,55,น่าน
550401,นาน้อย,5504,นาน้อย,55,น่าน
550402,เชียงของ,5504,นาน้อย,55,น่าน
550403,ศรีษะเกษ,5504,นาน้อย,55,น่าน
550404,สถาน,5504,นาน้อย,55,น่าน
550405,สันทะ,5504,นาน้อย,55,น่าน
550406,บัวใหญ่,5504,นาน้อย,55,น่าน
550407,น้ำตก,5504,นาน้อย,55,น่าน
550501,ปัว,5505,ปัว,55,น่าน
550502,แงง,5505,ปัว,55,น่าน
550503,สถาน,5505,ปัว,55,น่าน
550504,ศิลาแลง,5505,ปัว,55,น่าน
550505,ศิลาเพชร,5505,ปัว,55,น่าน
550506,อวน,5505,ปัว,55,น่าน
550509,ไชยวัฒนา,5505,ปัว,55,น่าน
550510,เจดีย์ชัย,5505,ปัว,55,น่าน
550511,ภูคา,5505,ปัว,55,น่าน
550512,สกาด,5505,ปัว,55,น่าน
550513,ป่ากลาง,5505,ปัว,55,น่าน
550514,วรนคร,5505,ปัว,55,น่าน
550601,ริม,5506,ท่าวังผา,55,น่าน
550602,ป่าคา,5506,ท่าวังผา,55,น่าน
550603,ผาตอ,5506,ท่าวังผา,55,น่าน
550604,ยม,5506,ท่าวังผา,55,น่าน
550605,ตาลชุม,5506,ท่าวังผา,55,น่าน
550606,ศรีภูมิ,5506,ท่าวังผา,55,น่าน
550607,จอมพระ,5506,ท่าวังผา,55,น่าน
550608,แสนทอง,5506,ท่าวังผา,55,น่าน
550609,ท่าวังผา,5506,ท่าวังผา,55,น่าน
550610,ผาทอง,5506,ท่าวังผา,55,น่าน
550701,กลางเวียง,5507,เวียงสา,55,น่าน
550702,ขึ่ง,5507,เวียงสา,55,น่าน
550703,ไหล่น่าน,5507,เวียงสา,55,น่าน
550704,ตาลชุม,5507,เวียงสา,55,น่าน
550705,นาเหลือง,5507,เวียงสา,55,น่าน
550706,ส้าน,5507,เวียงสา,55,น่าน
550707,น้ำมวบ,5507,เวียงสา,55,น่าน
550708,น้ำปั้ว,5507,เวียงสา,55,น่าน
550709,ยาบหัวนา,5507,เวียงสา,55,น่าน
550710,ปงสนุก,5507,เวียงสา,55,น่าน
550711,อ่ายนาไลย,5507,เวียงสา,55,น่าน
550712,ส้านนาหนองใหม่,5507,เวียงสา,55,น่าน
550713,แม่ขะนิง,5507,เวียงสา,55,น่าน
550714,แม่สาคร,5507,เวียงสา,55,น่าน
550715,จอมจันทร์,5507,เวียงสา,55,น่าน
550716,แม่สา,5507,เวียงสา,55,น่าน
550717,ทุ่งศรีทอง,5507,เวียงสา,55,น่าน
550801,ปอน,5508,ทุ่งช้าง,55,น่าน
550802,งอบ,5508,ทุ่งช้าง,55,น่าน
550803,และ,5508,ทุ่งช้าง,55,น่าน
550804,ทุ่งช้าง,5508,ทุ่งช้าง,55,น่าน
550901,เชียงกลาง,5509,เชียงกลาง,55,น่าน
550902,เปือ,5509,เชียงกลาง,55,น่าน
550903,เชียงคาน,5509,เชียงกลาง,55,น่าน
550904,พระธาตุ,5509,เชียงกลาง,55,น่าน
550908,พญาแก้ว,5509,เชียงกลาง,55,น่าน
550909,พระพุทธบาท,5509,เชียงกลาง,55,น่าน
551001,นาทะนุง,5510,นาหมื่น,55,น่าน
551002,บ่อแก้ว,5510,นาหมื่น,55,น่าน
551003,เมืองลี,5510,นาหมื่น,55,น่าน
551004,ปิงหลวง,5510,นาหมื่น,55,น่าน
551101,ดู่พงษ์,5511,สันติสุข,55,น่าน
551102,ป่าแลวหลวง,5511,สันติสุข,55,น่าน
551103,พงษ์,5511,สันติสุข,55,น่าน
551201,บ่อเกลือเหนือ,5512,บ่อเกลือ,55,น่าน
551202,บ่อเกลือใต้,5512,บ่อเกลือ,55,น่าน
551204,ภูฟ้า,5512,บ่อเกลือ,55,น่าน
551205,ดงพญา,5512,บ่อเกลือ,55,น่าน
551301,นาไร่หลวง,5513,สองแคว,55,น่าน
551302,ชนแดน,5513,สองแคว,55,น่าน
551303,ยอด,5513,สองแคว,55,น่าน
551401,ม่วงตึ๊ด,5514,ภูเพียง,55,น่าน
551402,นาปัง,5514,ภูเพียง,55,น่าน
551403,น้ำแก่น,5514,ภูเพียง,55,น่าน
551404,น้ำเกี๋ยน,5514,ภูเพียง,55,น่าน
551405,เมืองจัง,5514,ภูเพียง,55,น่าน
551406,ท่าน้าว,5514,ภูเพียง,55,น่าน
551407,ฝายแก้ว,5514,ภูเพียง,55,น่าน
551501,ห้วยโก๋น,5515,เฉลิมพระเกียรติ,55,น่าน
551502,ขุนน่าน,5515,เฉลิมพระเกียรติ,55,น่าน
560101,เวียง,5601,เมืองพะเยา,56,พะเยา
560102,แม่ต๋ำ,5601,เมืองพะเยา,56,พะเยา
560104,แม่นาเรือ,5601,เมืองพะเยา,56,พะเยา
560105,บ้านตุ่น,5601,เมืองพะเยา,56,พะเยา
560106,บ้านต๊ำ,5601,เมืองพะเยา,56,พะเยา
560107,บ้านต๋อม,5601,เมืองพะเยา,56,พะเยา
560108,แม่ปืม,5601,เมืองพะเยา,56,พะเยา
560110,แม่กา,5601,เมืองพะเยา,56,พะเยา
560111,บ้านใหม่,5601,เมืองพะเยา,56,พะเยา
560112,จำป่าหวาย,5601,เมืองพะเยา,56,พะเยา
560113,ท่าวังทอง,5601,เมืองพะเยา,56,พะเยา
560114,แม่ใส,5601,เมืองพะเยา,56,พะเยา
560115,บ้านสาง,5601,เมืองพะเยา,56,พะเยา
560116,ท่าจำปี,5601,เมืองพะเยา,56,พะเยา
560118,สันป่าม่วง,5601,เมืองพะเยา,56,พะเยา
560201,ห้วยข้าวก่ำ,5602,จุน,56,พะเยา
560202,จุน,5602,จุน,56,พะเยา
560203,ลอ,5602,จุน,56,พะเยา
560204,หงส์หิน,5602,จุน,56,พะเยา
560205,ทุ่งรวงทอง,5602,จุน,56,พะเยา
560206,ห้วยยางขาม,5602,จุน,56,พะเยา
560207,พระธาตุขิงแกง,5602,จุน,56,พะเยา
560301,หย่วน,5603,เชียงคำ,56,พะเยา
560306,น้ำแวน,5603,เชียงคำ,56,พะเยา
560307,เวียง,5603,เชียงคำ,56,พะเยา
560308,ฝายกวาง,5603,เชียงคำ,56,พะเยา
560309,เจดีย์คำ,5603,เชียงคำ,56,พะเยา
560310,ร่มเย็น,5603,เชียงคำ,56,พะเยา
560311,เชียงบาน,5603,เชียงคำ,56,พะเยา
560312,แม่ลาว,5603,เชียงคำ,56,พะเยา
560313,อ่างทอง,5603,เชียงคำ,56,พะเยา
560314,ทุ่งผาสุข,5603,เชียงคำ,56,พะเยา
560401,เชียงม่วน,5604,เชียงม่วน,56,พะเยา
560402,บ้านมาง,5604,เชียงม่วน,56,พะเยา
560403,สระ,5604,เชียงม่วน,56,พะเยา
560501,ดอกคำใต้,5605,ดอกคำใต้,56,พะเยา
560502,ดอนศรีชุม,5605,ดอกคำใต้,56,พะเยา
560503,บ้านถ้ำ,5605,ดอกคำใต้,56,พะเยา
560504,บ้านปิน,5605,ดอกคำใต้,56,พะเยา
560505,ห้วยลาน,5605,ดอกคำใต้,56,พะเยา
560506,สันโค้ง,5605,ดอกคำใต้,56,พะเยา
560507,ป่าซาง,5605,ดอกคำใต้,56,พะเยา
560508,หนองหล่ม,5605,ดอกคำใต้,56,พะเยา
560509,ดงสุวรรณ,5605,ดอกคำใต้,56,พะเยา
560510,บุญเกิด,5605,ดอกคำใต้,56,พะเยา
560511,สว่างอารมณ์,5605,ดอกคำใต้,56,พะเยา
560512,คือเวียง,5605,ดอกคำใต้,56,พะเยา
560601,ปง,5606,ปง,56,พะเยา
560602,ควร,5606,ปง,56,พะเยา
560603,ออย,5606,ปง,56,พะเยา
560604,งิม,5606,ปง,56,พะเยา
560605,ผาช้างน้อย,5606,ปง,56,พะเยา
560606,นาปรัง,5606,ปง,56,พะเยา
560607,ขุนควร,5606,ปง,56,พะเยา
560701,แม่ใจ,5607,แม่ใจ,56,พะเยา
560702,ศรีถ้อย,5607,แม่ใจ,56,พะเยา
560703,แม่สุก,5607,แม่ใจ,56,พะเยา
560704,ป่าแฝก,5607,แม่ใจ,56,พะเยา
560705,บ้านเหล่า,5607,แม่ใจ,56,พะเยา
560706,เจริญราษฎร์,5607,แม่ใจ,56,พะเยา
560801,ภูซาง,5608,ภูซาง,56,พะเยา
560802,ป่าสัก,5608,ภูซาง,56,พะเยา
560803,ทุ่งกล้วย,5608,ภูซาง,56,พะเยา
560804,เชียงแรง,5608,ภูซาง,56,พะเยา
560805,สบบง,5608,ภูซาง,56,พะเยา
560901,ห้วยแก้ว,5609,ภูกามยาว,56,พะเยา
560902,ดงเจน,5609,ภูกามยาว,56,พะเยา
560903,แม่อิง,5609,ภูกามยาว,56,พะเยา
570101,เวียง,5701,เมืองเชียงราย,57,เชียงราย
570102,รอบเวียง,5701,เมืองเชียงราย,57,เชียงราย
570103,บ้านดู่,5701,เมืองเชียงราย,57,เชียงราย
570104,นางแล,5701,เมืองเชียงราย,57,เชียงราย
570105,แม่ข้าวต้ม,5701,เมืองเชียงราย,57,เชียงราย
570106,แม่ยาว,5701,เมืองเชียงราย,57,เชียงราย
570107,สันทราย,5701,เมืองเชียงราย,57,เชียงราย
570111,แม่กรณ์,5701,เมืองเชียงราย,57,เชียงราย
570112,ห้วยชมภู,5701,เมืองเชียงราย,57,เชียงราย
570113,ห้วยสัก,5701,เมืองเชียงราย,57,เชียงราย
570114,ริมกก,5701,เมืองเชียงราย,57,เชียงราย
570115,ดอยลาน,5701,เมืองเชียงราย,57,เชียงราย
570116,ป่าอ้อดอนชัย,5701,เมืองเชียงราย,57,เชียงราย
570118,ท่าสาย,5701,เมืองเชียงราย,57,เชียงราย
570120,ดอยฮาง,5701,เมืองเชียงราย,57,เชียงราย
570121,ท่าสุด,5701,เมืองเชียงราย,57,เชียงราย
570202,เวียงชัย,5702,เวียงชัย,57,เชียงราย
570203,ผางาม,5702,เวียงชัย,57,เชียงราย
570204,เวียงเหนือ,5702,เวียงชัย,57,เชียงราย
570206,ดอนศิลา,5702,เวียงชัย,57,เชียงราย
570208,เมืองชุม,5702,เวียงชัย,57,เชียงราย
570301,เวียง,5703,เชียงของ,57,เชียงราย
570302,สถาน,5703,เชียงของ,57,เชียงราย
570303,ครึ่ง,5703,เชียงของ,57,เชียงราย
570304,บุญเรือง,5703,เชียงของ,57,เชียงราย
570305,ห้วยซ้อ,5703,เชียงของ,57,เชียงราย
570308,ศรีดอนชัย,5703,เชียงของ,57,เชียงราย
570310,ริมโขง,5703,เชียงของ,57,เชียงราย
570401,เวียง,5704,เทิง,57,เชียงราย
570402,งิ้ว,5704,เทิง,57,เชียงราย
570403,ปล้อง,5704,เทิง,57,เชียงราย
570404,แม่ลอย,5704,เทิง,57,เชียงราย
570405,เชียงเคี่ยน,5704,เทิง,57,เชียงราย
570409,ตับเต่า,5704,เทิง,57,เชียงราย
570410,หงาว,5704,เทิง,57,เชียงราย
570411,สันทรายงาม,5704,เทิง,57,เชียงราย
570412,ศรีดอนไชย,5704,เทิง,57,เชียงราย
570413,หนองแรด,5704,เทิง,57,เชียงราย
570501,สันมะเค็ด,5705,พาน,57,เชียงราย
570502,แม่อ้อ,5705,พาน,57,เชียงราย
570503,ธารทอง,5705,พาน,57,เชียงราย
570504,สันติสุข,5705,พาน,57,เชียงราย
570505,ดอยงาม,5705,พาน,57,เชียงราย
570506,หัวง้ม,5705,พาน,57,เชียงราย
570507,เจริญเมือง,5705,พาน,57,เชียงราย
570508,ป่าหุ่ง,5705,พาน,57,เชียงราย
570509,ม่วงคำ,5705,พาน,57,เชียงราย
570510,ทรายขาว,5705,พาน,57,เชียงราย
570511,สันกลาง,5705,พาน,57,เชียงราย
570512,แม่เย็น,5705,พาน,57,เชียงราย
570513,เมืองพาน,5705,พาน,57,เชียงราย
570514,ทานตะวัน,5705,พาน,57,เชียงราย
570515,เวียงห้าว,5705,พาน,57,เชียงราย
570601,ป่าแดด,5706,ป่าแดด,57,เชียงราย
570602,ป่าแงะ,5706,ป่าแดด,57,เชียงราย
570603,สันมะค่า,5706,ป่าแดด,57,เชียงราย
570605,โรงช้าง,5706,ป่าแดด,57,เชียงราย
570606,ศรีโพธิ์เงิน,5706,ป่าแดด,57,เชียงราย
570701,แม่จัน,5707,แม่จัน,57,เชียงราย
570702,จันจว้า,5707,แม่จัน,57,เชียงราย
570703,แม่คำ,5707,แม่จัน,57,เชียงราย
570704,ป่าซาง,5707,แม่จัน,57,เชียงราย
570705,สันทราย,5707,แม่จัน,57,เชียงราย
570706,ท่าข้าวเปลือก,5707,แม่จัน,57,เชียงราย
570708,ป่าตึง,5707,แม่จัน,57,เชียงราย
570710,แม่ไร่,5707,แม่จัน,57,เชียงราย
570711,ศรีค้ำ,5707,แม่จัน,57,เชียงราย
570712,จันจว้าใต้,5707,แม่จัน,57,เชียงราย
570713,จอมสวรรค์,5707,แม่จัน,57,เชียงราย
570801,เวียง,5708,เชียงแสน,57,เชียงราย
570802,ป่าสัก,5708,เชียงแสน,57,เชียงราย
570803,บ้านแซว,5708,เชียงแสน,57,เชียงราย
570804,ศรีดอนมูล,5708,เชียงแสน,57,เชียงราย
570805,แม่เงิน,5708,เชียงแสน,57,เชียงราย
570806,โยนก,5708,เชียงแสน,57,เชียงราย
570901,แม่สาย,5709,แม่สาย,57,เชียงราย
570902,ห้วยไคร้,5709,แม่สาย,57,เชียงราย
570903,เกาะช้าง,5709,แม่สาย,57,เชียงราย
570904,โป่งผา,5709,แม่สาย,57,เชียงราย
570905,ศรีเมืองชุม,5709,แม่สาย,57,เชียงราย
570906,เวียงพางคำ,5709,แม่สาย,57,เชียงราย
570908,บ้านด้าย,5709,แม่สาย,57,เชียงราย
570909,โป่งงาม,5709,แม่สาย,57,เชียงราย
571001,แม่สรวย,5710,แม่สรวย,57,เชียงราย
571002,ป่าแดด,5710,แม่สรวย,57,เชียงราย
571003,แม่พริก,5710,แม่สรวย,57,เชียงราย
571004,ศรีถ้อย,5710,แม่สรวย,57,เชียงราย
571005,ท่าก๊อ,5710,แม่สรวย,57,เชียงราย
571006,วาวี,5710,แม่สรวย,57,เชียงราย
571007,เจดีย์หลวง,5710,แม่สรวย,57,เชียงราย
571101,สันสลี,5711,เวียงป่าเป้า,57,เชียงราย
571102,เวียง,5711,เวียงป่าเป้า,57,เชียงราย
571103,บ้านโป่ง,5711,เวียงป่าเป้า,57,เชียงราย
571104,ป่างิ้ว,5711,เวียงป่าเป้า,57,เชียงราย
571105,เวียงกาหลง,5711,เวียงป่าเป้า,57,เชียงราย
571106,แม่เจดีย์,5711,เวียงป่าเป้า,57,เชียงราย
571107,แม่เจดีย์ใหม่,5711,เวียงป่าเป้า,57,เชียงราย
571201,แม่เปา,5712,พญาเม็งราย,57,เชียงราย
571202,แม่ต๋ำ,5712,พญาเม็งราย,57,เชียงราย
571203,ไม้ยา,5712,พญาเม็งราย,57,เชียงราย
571204,เม็งราย,5712,พญาเม็งราย,57,เชียงราย
571205,ตาดควัน,5712,พญาเม็งราย,57,เชียงราย
571301,ม่วงยาย,5713,เวียงแก่น,57,เชียงราย
571302,ปอ,5713,เวียงแก่น,57,เชียงราย
571303,หล่ายงาว,5713,เวียงแก่น,57,เชียงราย
571304,ท่าข้าม,5713,เวียงแก่น,57,เชียงราย
571401,ต้า,5714,ขุนตาล,57,เชียงราย
571402,ป่าตาล,5714,ขุนตาล,57,เชียงราย
571403,ยางฮอม,5714,ขุนตาล,57,เชียงราย
571501,เทอดไทย,5715,แม่ฟ้าหลวง,57,เชียงราย
571502,แม่สลองใน,5715,แม่ฟ้าหลวง,57,เชียงราย
571503,แม่สลองนอก,5715,แม่ฟ้าหลวง,57,เชียงราย
571504,แม่ฟ้าหลวง,5715,แม่ฟ้าหลวง,57,เชียงราย
571601,ดงมะดะ,5716,แม่ลาว,57,เชียงราย
571602,จอมหมอกแก้ว,5716,แม่ลาว,57,เชียงราย
571603,บัวสลี,5716,แม่ลาว,57,เชียงราย
571604,ป่าก่อดำ,5716,แม่ลาว,57,เชียงราย
571605,โป่งแพร่,5716,แม่ลาว,57,เชียงราย
571701,ทุ่งก่อ,5717,เวียงเชียงรุ้ง,57,เชียงราย
571702,ดงมหาวัน,5717,เวียงเชียงรุ้ง,57,เชียงราย
571703,ป่าซาง,5717,เวียงเชียงรุ้ง,57,เชียงราย
571801,ปงน้อย,5718,ดอยหลวง,57,เชียงราย
571802,โชคชัย,5718,ดอยหลวง,57,เชียงราย
571803,หนองป่าก่อ,5718,ดอยหลวง,57,เชียงราย
580101,จองคำ,5801,เมืองแม่ฮ่องสอน,58,แม่ฮ่องสอน
580102,ห้วยโป่ง,5801,เมืองแม่ฮ่องสอน,58,แม่ฮ่องสอน
580103,ผาบ่อง,5801,เมืองแม่ฮ่องสอน,58,แม่ฮ่องสอน
580104,ปางหมู,5801,เมืองแม่ฮ่องสอน,58,แม่ฮ่องสอน
580105,หมอกจำแป่,5801,เมืองแม่ฮ่องสอน,58,แม่ฮ่องสอน
580106,ห้วยผา,5801,เมืองแม่ฮ่องสอน,58,แม่ฮ่องสอน
580109,ห้วยปูลิง,5801,เมืองแม่ฮ่องสอน,58,แม่ฮ่องสอน
