AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG
4,961106,กาวะ,Kawa,9611,สุไหงปาดี,Su-ngai Padi,96,นราธิวาส,Narathiwat,6.020,101.889
4,901201,นาหม่อม,Na Mom,9012,นาหม่อม,Na Mom,90,สงขลา,Songkhla,6.965,100.529
4,300111,หัวทะเล,Hua Thale,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,30,นครราชสีมา,Nakhon Ratchasima,14.965,102.140
4,330527,ศรีตระกูล,Si Trakun,3305,ขุขันธ์,Khukhan,33,ศรีสะเกษ,Si Sa Ket,14.639,104.280
4,200509,บางนาง,Bang Nang,2005,พานทอง,Phan Thong,20,ชลบุรี,Chon Buri,13.487,101.067
4,240603,พนมสารคาม,Phanom Sarakham,2406,พนมสารคาม,Phanom Sarakham,24,ฉะเชิงเทรา,Chachoengsao,13.771,101.324
4,700604,วัดแก้ว,Wat Kaeo,7006,บางแพ,Bang Phae,70,ราชบุรี,Ratchaburi,13.657,99.918
4,140606,คลองจิก,Khlong Chik,1406,บางปะอิน,Bang Pa-in,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14.214,100.597
4,180203,ศิลาดาน,Sila Dan,1802,มโนรมย์,Manorom,18,ชัยนาท,Chai Nat,15.354,100.122
4,330207,ยางชุมใหญ่,Yang Chum Yai,3302,ยางชุมน้อย,Yang Chum Noi,33,ศรีสะเกษ,Si Sa Ket,15.212,104.413
4,331011,หัวช้าง,Hua Chang,3310,อุทุมพรพิสัย,Uthumphon Phisai,33,ศรีสะเกษ,Si Sa Ket,15.251,104.132
4,330525,ลมศักดิ์,Lom Sak,3305,ขุขันธ์,Khukhan,33,ศรีสะเกษ,Si Sa Ket,14.762,104.283
4,720913,กระจัน,Krachan,7209,อู่ทอง,U Thong,72,สุพรรณบุรี,Suphan Buri,14.367,99.928
4,941101,กะรุบี,Karubi,9411,กะพ้อ,Kapho,94,ปัตตานี,Pattani,6.570,101.556
4,330105,จาน,Chan,3301,เมืองศรีสะเกษ,Mueang Si Sa Ket,33,ศรีสะเกษ,Si Sa Ket,14.989,104.398
4,490113,กุดแข้,Kut Khae,4901,เมืองมุกดาหาร,Mueang Mukdahan,49,มุกดาหาร,Mukdahan,16.574,104.565
4,540207,ทุ่งศรี,Rong Khem,5402,ร้องกวาง,Mueang Phrae,54,แพร่,Phrae,18.316,100.340
4,340203,เอือดใหญ่,Ueat Yai,3402,ศรีเมืองใหม่,Si Mueang Mai,34,อุบลราชธานี,Ubon Ratchathani,15.520,105.219
4,330205,กุดเมืองฮาม,Kut Mueang Ham,3302,ยางชุมน้อย,Yang Chum Noi,33,ศรีสะเกษ,Si Sa Ket,15.235,104.319
4,550104,ไชยสถาน,Chaiya Sathan,5501,เมืองน่าน,Mueang Nan,55,น่าน,Nan,18.783,100.731
4,720118,สนามชัย,Sanam Chai,7201,เมืองสุพรรณบุรี,Mueang Saphan Buri,72,สุพรรณบุรี,Suphan Buri,14.492,100.169
4,101106,แขวง ขุมทอง,,1011,เขต ลาดกระบัง,Lat Krabang,10,กรุงเทพมหานคร,Bangkok,13.736,100.855
4,720407,ไผ่กองดิน,Phai Kong Din,7204,บางปลาม้า,Bang Pla Ma,72,สุพรรณบุรี,Suphan Buri,14.340,100.264
4,550501,ปัว,Pua,5505,ปัว,Pua,55,น่าน,Nan,19.168,100.903
4,340101,ในเมือง,,3401,เมืองอุบลราชธานี,Mueang Ubon Ratchathani,34,อุบลราชธานี,Ubon Ratchathani,15.232,104.859
4,330804,โพธิ์วงศ์,Pho Wong,3308,ขุนหาญ,Khun Han,33,ศรีสะเกษ,Si Sa Ket,14.666,104.458
4,480113,ดงขวาง,Dong Khwang,4801,เมืองนครพนม,Mueang Nakhon Phanom,48,นครพนม,Nakhon Phanom,17.207,104.782
4,331004,ทุ่งไชย,Thung Chai,3310,อุทุมพรพิสัย,Uthumphon Phisai,33,ศรีสะเกษ,Si Sa Ket,15.016,104.109
4,710606,ทุ่งทอง,Thung Thong,7106,ท่าม่วง,Tha Muang,71,กาญจนบุรี,Kanchanaburi,14.008,99.666
4,730205,ทุ่งขวาง,Thung Khwang,7302,กำแพงแสน,Kamphaeng Saen,73,นครปฐม,Nakhon Pathom,13.965,99.963
4,730207,ทุ่งบัว,Thung Bua,7302,กำแพงแสน,Kamphaeng Saen,73,นครปฐม,Nakhon Pathom,14.041,99.935
4,460121,ลำคลอง,Lam Khlong,4601,เมืองกาฬสินธุ์,Mueang Kalasin,46,กาฬสินธุ์,Kalasin,16.587,103.450
4,830106,ฉลอง,Chalong,8301,เมืองภูเก็ต,Mueang Phuket,83,ภูเก็ต,Phuket,7.843,98.341
4,141102,บ่อตาโล่,Bo Ta Lo,1411,วังน้อย,Wang Noi,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14.241,100.674
4,960208,โฆษิต,Khosit,9602,ตากใบ,Tak Bai,96,นราธิวาส,Narathiwat,6.175,102.052
4,440101,ตลาด,Talat,4401,เมืองมหาสารคาม,Mueang Maha Sarakham,44,มหาสารคาม,Maha Sarakham,16.175,103.319
4,830306,สาคู,Sakhu,8303,ถลาง,Thalang,83,ภูเก็ต,Phuket,8.093,98.315
4,801212,บางพระ,Bang Phra,8012,ปากพนัง,Pak Phanang,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.326,100.230
4,720106,โคกโคเฒ่า,Khok Kho Thao,7201,เมืองสุพรรณบุรี,Mueang Saphan Buri,72,สุพรรณบุรี,Suphan Buri,14.464,100.233
4,830108,กะรน,Karon,8301,เมืองภูเก็ต,Mueang Phuket,83,ภูเก็ต,Phuket,7.835,98.301
4,240411,หอมศีล,Hom Sin,2404,บางปะกง,Bang Pakong,24,ฉะเชิงเทรา,Chachoengsao,13.543,100.892
4,610209,หนองสระ,Nong Sa,6102,ทัพทัน,Thap Than,61,อุทัยธานี,Uthai Thani,15.445,99.820
4,530302,หาดล้า,Hat La,5303,ท่าปลา,Tha Pla,53,อุตรดิตถ์,Uttaradit,17.760,100.333
4,660406,ทุ่งโพธิ์,Thung Pho,6604,ตะพานหิน,Taphan Hin,66,พิจิตร,Phichit,16.129,100.501
4,350114,หนองคู,Nong Khu,3501,เมืองยโสธร,Mueang Yasothon,35,ยโสธร,Yasothon,15.780,104.252
4,451902,สาวแห,Sao Hae,4519,หนองฮี,Nong Hi,45,ร้อยเอ็ด,Roi Et,15.550,104.062
4,103401,แขวง สวนหลวง,,1034,เขต สวนหลวง,Suan Luang,10,กรุงเทพมหานคร,Bangkok,13.726,100.628
4,301404,สำโรง,Samrong,3014,ปักธงชัย,Pak Thong Chai,30,นครราชสีมา,Nakhon Ratchasima,14.650,102.063
4,160608,บางพึ่ง,Bang Phueng,1606,บ้านหมี่,Ban Mi,16,ลพบุรี,Lop Buri,14.994,100.496
4,461802,เหล่ากลาง,Lao Klang,4618,ฆ้องชัย,Khong Chai,46,กาฬสินธุ์,Kalasin,16.245,103.515
4,440709,หนองกุง,Nong Kung,4407,นาเชือก,Na Chueak,44,มหาสารคาม,Maha Sarakham,15.722,103.038
4,100303,แขวง คลองสิบ,,1003,เขต หนองจอก,Nong Chok,10,กรุงเทพมหานคร,Bangkok,13.914,100.820
4,520116,บ่อแฮ้ว,Bo Haeo,5201,เมืองลำปาง,Mueang Lampang,52,ลำปาง,Lampang,18.310,99.433
4,110202,บ้านระกาศ,,1102,บางบ่อ,Bang Bo,11,สมุทรปราการ,Samut Prakarn,13.639,100.904
4,720710,ต้นตาล,Ton Tan,7207,สองพี่น้อง,Song Phi Nong,72,สุพรรณบุรี,Suphan Buri,14.220,100.061
4,840402,ลิปะน้อย,Lipa Noi,8404,เกาะสมุย,Ko Samui,84,สุราษฎร์ธานี,Surat Thani,9.502,99.959
4,250803,บ้านทาม,Ban Tham,2508,ศรีมหาโพธิ,Si Maha Phot,25,ปราจีนบุรี,Prachin Buri,13.976,101.552
4,760403,นายาง,Na Yang,7604,ชะอำ,Cha-am,76,เพชรบุรี,Phetchaburi,12.887,99.945
4,302209,บ้านใหม่,Ban Mai,3022,หนองบุญมาก,Nong Bunmak,30,นครราชสีมา,Nakhon Ratchasima,14.754,102.398
4,720707,บางพลับ,Bang Phlap,7207,สองพี่น้อง,Song Phi Nong,72,สุพรรณบุรี,Suphan Buri,14.252,100.046
4,331006,แขม,Khaem,3310,อุทุมพรพิสัย,Uthumphon Phisai,33,ศรีสะเกษ,Si Sa Ket,15.198,104.140
4,520502,หลวงใต้,Luang Tai,5205,งาว,Ngao,52,ลำปาง,Lampang,18.743,99.958
4,301206,ดอนตะหนิน,Don Tanin,3012,บัวใหญ่,Bua Yai,30,นครราชสีมา,Nakhon Ratchasima,15.486,102.466
4,311604,บ้านตะโก,Ban Tako,3116,ห้วยราช,Huai Rat,31,บุรีรัมย์,Buri Ram,14.969,103.233
4,600406,ห้วยถั่วเหนือ,Huai Thua Nuea,6004,หนองบัว,Nong Bua,60,นครสวรรค์,Nakhon Sawan,15.855,100.504
4,120505,ขุนศรี,Khun Si,1205,ไทรน้อย,Sai Noi,12,นนทบุรี,Nonthaburi,14.005,100.287
4,331016,โพธิ์ชัย,Pho Chai,3310,อุทุมพรพิสัย,Uthumphon Phisai,33,ศรีสะเกษ,Si Sa Ket,15.173,104.227
4,670323,บ้านหวาย,Ban Wai,6703,หล่มสัก,Lom Sak,67,เพชรบูรณ์,Phetchabun,16.759,101.293
4,760402,บางเก่า,Bang Kao,7604,ชะอำ,Cha-am,76,เพชรบุรี,Phetchaburi,12.856,99.985
4,740306,หนองบัว,Nong Bua,7403,บ้านแพ้ว,Ban Phaeo,74,สมุทรสาคร,Samut Sakhon,13.598,100.075
4,901105,คลองแห,Khlong Hae,9011,หาดใหญ่,Hat Yai,90,สงขลา,Songkhla,7.055,100.480
4,530115,หาดงิ้ว,Hat Ngio,5301,เมืองอุตรดิตถ์,Mueang Uttaradit,53,อุตรดิตถ์,Uttaradit,17.681,100.337
4,410618,หนองสระปลา,Nong Sa Pla,4106,หนองหาน,Nong Saeng,41,อุดรธานี,Udon Thani,17.348,103.254
4,441106,ขามเรียน,Kham Rian,4411,ยางสีสุราช,Yang Sisurat,44,มหาสารคาม,Maha Sarakham,15.627,103.113
4,303203,พระพุทธ,Phraphut,3032,เฉลิมพระเกียรติ,Chaloem Phra Kiet,30,นครราชสีมา,Nakhon Ratchasima,14.975,102.232
4,660109,ท่าหลวง,,6601,เมืองพิจิตร,Mueang Phichit,66,พิจิตร,Phichit,16.419,100.363
4,670321,บ้านไร่,Ban Rai,6703,หล่มสัก,Lom Sak,67,เพชรบูรณ์,Phetchabun,16.608,101.212
4,160613,บางขาม,Bang Kham,1606,บ้านหมี่,Ban Mi,16,ลพบุรี,Lop Buri,14.953,100.457
4,840209,ตะเคียนทอง,Takhian Thong,8402,กาญจนดิษฐ์,Kanchanadit,84,สุราษฎร์ธานี,Surat Thani,9.176,99.430
4,342505,ฝางคำ,Fang Kham,3425,สิรินธร,Sirindhorn,34,อุบลราชธานี,Ubon Ratchathani,15.134,105.364
4,720503,มดแดง,Mot Daeng,7205,ศรีประจันต์,Si Prachan,72,สุพรรณบุรี,Suphan Buri,14.570,100.119
4,400504,โนนอุดม,Non Udom,4005,ชุมแพ,Chum Phae,40,ขอนแก่น,Khon Kaen,16.505,102.231
4,410413,ผาสุก,Pha Suk,4104,กุมภวาปี,Kumphawapi,41,อุดรธานี,Udon Thani,17.169,102.940
4,850103,หงาว,Ngao,8501,เมืองระนอง,Mueang Ranong,85,ระนอง,Ranong,9.767,98.547
4,430208,นาข่า,Nakha,4302,ท่าบ่อ,Tha Bo,43,หนองคาย,Nong Khai,17.784,102.458
4,650604,มะตูม,Matum,6506,พรหมพิราม,Phrom Phiram,65,พิษณุโลก,Phitsanulok,16.936,100.205
4,170603,ทับยา,Thap Ya,1706,อินทร์บุรี,In Buri,17,สิงห์บุรี,Sing Buri,14.960,100.334
4,480504,พระกลางทุ่ง,Phra Klang Thung,4805,ธาตุพนม,That Phanom,48,นครพนม,Nakhon Phanom,16.986,104.699
4,180201,คุ้งสำเภา,Khung Samphao,1802,มโนรมย์,Manorom,18,ชัยนาท,Chai Nat,15.291,100.091
4,450504,ธวัชบุรี,Thawat Buri,4505,ธวัชบุรี,Thawat Buri,45,ร้อยเอ็ด,Roi Et,16.116,103.811
4,440402,คันธารราษฎร์,Khan Than Rat,4404,กันทรวิชัย,Kantharawichai,44,มหาสารคาม,Maha Sarakham,16.299,103.283
4,103201,แขวง ประเวศ,,1032,เขต ประเวศ,Prawet,10,กรุงเทพมหานคร,Bangkok,13.719,100.664
4,110117,แพรกษาใหม่,,1101,เมืองสมุทรปราการ,Mueang Samut Prakan,11,สมุทรปราการ,Samut Prakarn,13.559,100.691
4,600309,โคกหม้อ,Khok Mo,6003,ชุมแสง,Chum Saeng,60,นครสวรรค์,Nakhon Sawan,15.830,100.235
4,210503,หนองตะพาน,Nong Taphan,2105,บ้านค่าย,Ban Khai,21,ระยอง,Rayong,12.752,101.258
4,451806,บ้านเขือง,,4518,เชียงขวัญ,Chiang Khwan,45,ร้อยเอ็ด,Roi Et,16.150,103.710
4,311603,ตาเสา,Ta Sao,3116,ห้วยราช,Huai Rat,31,บุรีรัมย์,Buri Ram,15.088,103.285
4,400302,พระบุ,Phra Bu,4003,พระยืน,Phra Yuen,40,ขอนแก่น,Khon Kaen,16.265,102.697
4,331803,หนองใหญ่,Nong Yai,3318,เมืองจันทร์,Mueang Chan,33,ศรีสะเกษ,Si Sa Ket,15.198,104.035
4,110505,ในคลองบางปลากด,Nai Khlong Bang Pla Kot,1105,พระสมุทรเจดีย์,Phra Samut Chedi,11,สมุทรปราการ,Samut Prakarn,13.588,100.541
4,801209,แหลมตะลุมพุก,Laem Talumphuk,8012,ปากพนัง,Pak Phanang,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.458,100.196
4,140808,นาคู,Na Khu,1408,ผักไห่,Phak Hai,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14.468,100.272
4,840807,ท่ากระดาน,Tha Kradan,8408,คีรีรัฐนิคม,Khiri Rat Nikhom,84,สุราษฎร์ธานี,Surat Thani,9.063,99.025
4,530111,บ้านด่าน,Ban Dan,5301,เมืองอุตรดิตถ์,Mueang Uttaradit,53,อุตรดิตถ์,Uttaradit,17.663,100.280
4,180106,หาดท่าเสา,Hat Tha Sao,1801,เมืองชัยนาท,Mueang Chai Nat,18,ชัยนาท,Chai Nat,15.200,100.079
4,450802,เชียงใหม่,Chiang Mai,4508,โพธิ์ชัย,Pho Chai,45,ร้อยเอ็ด,Roi Et,16.242,103.804
4,300121,สีมุม,Si Mum,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,30,นครราชสีมา,Nakhon Ratchasima,14.986,102.007
4,141104,ลำไทร,Lam Sai,1411,วังน้อย,Wang Noi,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14.200,100.641
4,451707,ผักแว่น,Phak Waen,4517,จังหาร,Changhan,45,ร้อยเอ็ด,Roi Et,16.174,103.535
4,700120,คูบัว,Khu Bua,7001,เมืองราชบุรี,Mueang Ratchaburi,70,ราชบุรี,Ratchaburi,13.480,99.822
4,330526,หนองฉลอง,Nong Chalong,3305,ขุขันธ์,Khukhan,33,ศรีสะเกษ,Si Sa Ket,14.684,104.227
4,940706,เตราะบอน,Tro Bon,9407,สายบุรี,Sai Buri,94,ปัตตานี,Pattani,6.688,101.543
4,330513,ตะเคียน,Takhian,3305,ขุขันธ์,Khukhan,33,ศรีสะเกษ,Si Sa Ket,14.773,104.248
4,730403,ลำเหย,Lam Hoei,7304,ดอนตูม,Don Tum,73,นครปฐม,Nakhon Pathom,13.957,100.044
4,200112,คลองตำหรุ,Khlong Tamru,2001,เมืองชลบุรี,Mueang Chon Buri,20,ชลบุรี,Chon Buri,13.441,100.982
4,730608,ไร่ขิง,Rai Khing,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.737,100.283
