,addrcode,Week,Year,rainfall,temperature,DFp10000Pop
203,800107,36,2014,30.6,30.62267857142857,0.0
204,800107,37,2014,89.11,29.89875,1.3437248051599031
205,800107,38,2014,60.96,30.41,0.0
206,800107,39,2014,60.88,31.067499999999995,0.6718624025799517
207,800107,40,2014,20.82,30.62857142857143,0.6718624025799517
208,800107,41,2014,46.25,29.999285714285712,1.3437248051599031
209,800107,42,2014,49.99,30.572857142857146,0.0
210,800107,43,2014,100.94,30.872857142857146,0.6718624025799517
211,800107,44,2014,141.59,30.0875,0.0
212,800107,45,2014,95.08,29.75,0.6718624025799517
213,800107,46,2014,90.7,29.69,0.0
214,800107,47,2014,87.58,29.22125,0.0
215,800107,48,2014,207.13,28.28357142857143,0.0
216,800107,49,2014,99.61,27.759821428571428,0.0
217,800107,50,2014,185.04,28.740357142857146,0.0
218,800107,51,2014,34.89,30.486785714285716,0.0
219,800107,52,2014,25.86,30.23821428571428,0.0
220,800108,9,2014,0.0,32.38107142857143,1.5342129487572873
221,800108,10,2014,0.0,33.31071428571429,0.0
222,800108,11,2014,0.0,33.550892857142856,0.0
223,800108,12,2014,1.75,33.596964285714286,0.0
224,800108,13,2014,0.08,34.42,0.0
225,800108,14,2014,3.07,35.165,1.5342129487572873
226,800108,15,2014,29.34,34.73624999999999,0.0
227,800108,16,2014,55.64,33.73392857142857,0.0
228,800108,17,2014,12.71,33.64803571428571,0.0
229,800108,18,2014,3.06,32.540000000000006,0.0
230,800108,19,2014,37.91,31.31875,0.0
231,800108,20,2014,12.91,31.936607142857145,0.0
232,800108,21,2014,18.81,32.39,0.0
233,800108,22,2014,20.1,32.45,0.0
234,800108,23,2014,7.19,32.963750000000005,0.0
235,800108,24,2014,25.86,34.698214285714286,0.0
236,800108,25,2014,34.67,37.184464285714284,0.0
237,800108,26,2014,8.79,37.76499999999999,0.0
238,800108,27,2014,10.31,35.730714285714285,0.0
239,800108,28,2014,30.02,33.46857142857143,0.0
240,800108,29,2014,35.48,32.84500000000001,1.5342129487572873
241,800108,30,2014,14.42,33.22,0.0
242,800108,31,2014,50.07,33.1975,0.0
243,800108,32,2014,62.3,32.24910714285714,0.0
244,800108,33,2014,40.62,31.48446428571428,0.0
245,800108,34,2014,26.3,32.24464285714286,1.5342129487572873
246,800108,35,2014,45.79,32.22535714285714,0.0
247,800108,36,2014,27.96,30.392321428571424,1.5342129487572873
248,800108,37,2014,75.03,29.638750000000005,0.0
249,800108,38,2014,71.06,30.51,1.5342129487572873
250,800108,39,2014,41.7,30.4325,1.5342129487572873
251,800108,40,2014,11.08,28.539285714285718,0.0
252,800108,41,2014,53.89,28.154642857142854,0.0
253,800108,42,2014,67.54,30.177142857142854,0.0
254,800108,43,2014,93.36,31.259642857142854,1.5342129487572873
255,800108,44,2014,133.6,30.4325,0.0
256,800108,45,2014,94.51,30.020000000000003,1.5342129487572873
257,800108,46,2014,78.85,30.4,1.5342129487572873
258,800108,47,2014,94.44,30.135,1.5342129487572873
259,800108,48,2014,201.27,28.70767857142857,0.0
260,800108,49,2014,134.74,28.01375,1.5342129487572873
261,800108,50,2014,144.13,29.15392857142857,0.0
262,800108,51,2014,29.12,29.07857142857143,0.0
263,800108,52,2014,31.77,27.610357142857147,0.0
264,800112,9,2014,0.0,31.65375,1.0461345329009308
265,800112,10,2014,0.0,32.127500000000005,0.0
266,800112,11,2014,0.0,32.438392857142865,0.0
267,800112,12,2014,1.68,32.60214285714285,0.0
268,800112,13,2014,0.09,32.22875,0.0
269,800112,14,2014,3.97,31.525,0.0
270,800112,15,2014,32.97,31.23,0.0
271,800112,16,2014,53.63,31.76214285714286,0.0
272,800112,17,2014,11.72,32.28785714285714,0.0
273,800112,18,2014,4.92,31.424285714285716,0.0
274,800112,19,2014,38.05,30.9025,1.0461345329009308
275,800112,20,2014,22.75,31.230357142857148,0.0
276,800112,21,2014,22.92,30.97,0.0
277,800112,22,2014,23.79,30.7,0.0
278,800112,23,2014,10.03,31.00375,1.0461345329009308
279,800112,24,2014,32.2,31.720535714285717,0.0
280,800112,25,2014,37.56,32.419285714285714,2.0922690658018617
281,800112,26,2014,8.51,32.79071428571429,0.0
282,800112,27,2014,12.66,31.888214285714287,0.0
283,800112,28,2014,33.48,30.423214285714284,1.0461345329009308
284,800112,29,2014,41.3,30.435,1.0461345329009308
285,800112,30,2014,17.36,30.515000000000004,0.0
286,800112,31,2014,48.88,30.32875000000001,5.230672664504655
287,800112,32,2014,67.08,30.560357142857146,0.0
288,800112,33,2014,45.73,30.892321428571424,1.0461345329009308
289,800112,34,2014,27.54,30.694285714285712,1.0461345329009308
290,800112,35,2014,94.21,30.645535714285717,0.0
291,800112,36,2014,33.54,30.473214285714285,3.1384035987027934
292,800112,37,2014,71.49,30.77125,1.0461345329009308
293,800112,38,2014,76.67,31.01,0.0
294,800112,39,2014,37.58,30.705,1.0461345329009308
295,800112,40,2014,11.73,30.010178571428572,0.0
296,800112,41,2014,43.12,29.610892857142854,0.0
297,800112,42,2014,51.54,29.98142857142857,1.0461345329009308
298,800112,43,2014,70.03,30.427857142857146,1.0461345329009308
299,800112,44,2014,127.02,29.5025,0.0
300,800112,45,2014,85.83,29.09,1.0461345329009308
301,800112,46,2014,73.95,29.465,2.0922690658018617
302,800112,47,2014,73.0,29.84,0.0
303,800112,48,2014,192.82,29.639107142857146,0.0
304,800112,49,2014,105.35,29.13017857142857,0.0
305,800112,50,2014,177.24,29.01178571428571,0.0
306,800112,51,2014,31.22,28.41857142857143,2.0922690658018617
307,800112,52,2014,34.48,27.71392857142857,0.0
308,800113,9,2014,0.0,32.95196428571429,0.0
309,800113,10,2014,0.0,33.41642857142857,0.0
310,800113,11,2014,0.0,34.04714285714286,0.0
311,800113,12,2014,0.99,34.402857142857144,0.0
312,800113,13,2014,0.01,33.9475,0.0
313,800113,14,2014,0.55,33.39,0.0
314,800113,15,2014,18.98,33.01625,0.0
315,800113,16,2014,55.15,33.05660714285714,0.0
316,800113,17,2014,11.24,33.56785714285714,1.528117359413203
317,800113,18,2014,4.22,32.636785714285715,0.0
318,800113,19,2014,26.43,31.697142857142854,1.528117359413203
319,800113,20,2014,18.18,32.32071428571429,0.0
320,800113,21,2014,21.61,32.2575,0.0
321,800113,22,2014,36.1,32.01,0.0
322,800113,23,2014,12.69,32.448750000000004,0.0
323,800113,24,2014,30.74,33.44035714285714,0.0
324,800113,25,2014,35.79,34.39696428571428,0.0
325,800113,26,2014,6.68,35.128571428571426,0.0
326,800113,27,2014,14.4,33.62285714285714,0.0
327,800113,28,2014,28.48,30.893035714285716,1.528117359413203
328,800113,29,2014,39.74,31.12875,1.528117359413203
329,800113,30,2014,17.37,32.32,1.528117359413203
330,800113,31,2014,56.04,32.52125,0.0
331,800113,32,2014,68.85,32.043392857142855,1.528117359413203
332,800113,33,2014,52.53,31.869285714285716,0.0
333,800113,34,2014,34.88,31.807500000000005,0.0
334,800113,35,2014,45.07,31.78875,0.0
335,800113,36,2014,27.94,31.65982142857143,1.528117359413203
336,800113,37,2014,59.76,32.065,0.0
337,800113,38,2014,71.49,32.465,0.0
338,800113,39,2014,26.22,32.56875,1.528117359413203
339,800113,40,2014,9.71,32.14339285714286,0.0
340,800113,41,2014,43.77,30.96857142857143,0.0
341,800113,42,2014,50.44,30.45392857142857,0.0
342,800113,43,2014,56.13,31.193214285714284,0.0
343,800113,44,2014,130.9,30.202142857142853,1.528117359413203
344,800113,45,2014,96.67,29.72,1.528117359413203
345,800113,46,2014,88.1,30.325,0.0
346,800113,47,2014,78.74,30.3825,1.528117359413203
347,800113,48,2014,212.32,28.944285714285716,0.0
348,800113,49,2014,129.12,27.781071428571433,0.0
349,800113,50,2014,105.36,29.00500000000001,0.0
350,800113,51,2014,23.53,30.992321428571426,0.0
351,800113,52,2014,17.29,30.582321428571426,0.0
