,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total,DF_AVG,DF_SD,AVG_1SD,AVG_2SD,OB1,OB2,DF_AVGs,DF_SDs,AVG_1SDs,AVG_2SDs,OB1s,OB2s
10,810103,25,2014,1.768346596,1.768346596,0.589448865,0.589448865,2.357795461,2.357795461,0.589448865,0.0,1.326259947,1.326259947,1.178897731,1.326259947,1.4736221630000002,1.4736221630000002,1.326259947,1.031535514,0.402995615,4.198345797,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
11,810103,26,2014,1.178897731,1.768346596,1.768346596,0.589448865,0.589448865,2.357795461,2.357795461,0.589448865,1.178897731,1.326259947,1.326259947,1.178897731,1.326259947,1.4736221630000002,1.4736221630000002,1.326259947,1.104817114,4.2228724,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
12,810103,27,2014,0.589448865,1.178897731,1.768346596,1.768346596,0.589448865,0.589448865,2.357795461,2.357795461,0.884173298,1.178897731,1.326259947,1.326259947,1.178897731,1.326259947,1.4736221630000002,1.4736221630000002,0.40564399799999995,4.227527084,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
13,810103,28,2014,1.178897731,0.589448865,1.178897731,1.768346596,1.768346596,0.589448865,0.589448865,2.357795461,0.589448865,0.884173298,1.178897731,1.326259947,1.326259947,1.178897731,1.326259947,1.4736221630000002,0.657976047,4.2546879319999995,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
14,810103,29,2014,0.589448865,1.178897731,0.589448865,1.178897731,1.768346596,1.768346596,0.589448865,0.589448865,0.589448865,0.589448865,0.884173298,1.178897731,1.326259947,1.326259947,1.178897731,1.326259947,0.570285143,4.266401367,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
15,810103,30,2014,0.0,0.589448865,1.178897731,0.589448865,1.178897731,1.768346596,1.768346596,0.589448865,0.294724433,0.589448865,0.589448865,0.884173298,1.178897731,1.326259947,1.326259947,1.178897731,1.0259541540000001,4.177143968,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
16,810103,31,2014,0.589448865,0.0,0.589448865,1.178897731,0.589448865,1.178897731,1.768346596,1.768346596,0.294724433,0.294724433,0.589448865,0.589448865,0.884173298,1.178897731,1.326259947,1.326259947,1.447194185,4.035176111,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
17,810103,32,2014,0.0,0.589448865,0.0,0.589448865,1.178897731,0.589448865,1.178897731,1.768346596,0.736811082,0.294724433,0.294724433,0.589448865,0.589448865,0.884173298,1.178897731,1.326259947,0.178030192,4.024511258,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
18,810103,33,2014,0.589448865,0.0,0.589448865,0.0,0.589448865,1.178897731,0.589448865,1.178897731,0.736811082,0.736811082,0.294724433,0.294724433,0.589448865,0.589448865,0.884173298,1.178897731,0.343848395,4.041160704,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
19,810103,34,2014,1.768346596,0.589448865,0.0,0.589448865,0.0,0.589448865,1.178897731,0.589448865,0.736811082,0.736811082,0.736811082,0.294724433,0.294724433,0.589448865,0.589448865,0.884173298,1.354353647,4.005892523,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
20,810103,35,2014,0.589448865,1.768346596,0.589448865,0.0,0.589448865,0.0,0.589448865,1.178897731,0.736811082,0.736811082,0.736811082,0.736811082,0.294724433,0.294724433,0.589448865,0.589448865,1.426595651,3.982977156,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
21,810103,36,2014,0.0,0.589448865,1.768346596,0.589448865,0.0,0.589448865,0.0,0.589448865,0.884173298,0.736811082,0.736811082,0.736811082,0.736811082,0.294724433,0.294724433,0.589448865,0.344878322,3.9785782239999996,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
22,810103,37,2014,0.589448865,0.0,0.589448865,1.768346596,0.589448865,0.0,0.589448865,0.0,1.031535514,0.884173298,0.736811082,0.736811082,0.736811082,0.736811082,0.294724433,0.294724433,0.892357944,3.9289623639999998,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
