,addrcode,Week,Year,rainfall,predicted,actual
479,8012,46,2017,2566.82,0.226913765257343,0.226904008
480,8013,7,2017,0.0,0.25528871653156904,0.15948709
481,8013,8,2017,55.33,0.24420483619359273,0.15948709
482,8013,9,2017,0.0,0.25121350616328686,0.318974179
483,8013,10,2017,33.33,0.22046901404670066,0.0
484,8013,11,2017,14.3,0.24681305995846609,0.15948709
485,8013,12,2017,132.39,0.27118816017648995,0.478461269
486,8013,13,2017,92.63,0.3045257484399762,0.15948709
487,8013,14,2017,67.42,0.25371596218469367,0.478461269
488,8013,15,2017,60.7,0.26367047710142477,0.15948709
489,8013,16,2017,1.1,0.3643993272359557,0.15948709
490,8013,17,2017,230.04,0.33219599735501193,0.318974179
491,8013,18,2017,206.66,0.35799093251245023,0.0
492,8013,19,2017,127.07,0.3645130486890177,0.318974179
493,8013,20,2017,226.52,0.3172157693247233,0.15948709
494,8013,21,2017,237.52,0.34261851413880223,0.0
495,8013,22,2017,141.11,0.2912365267964408,0.956922537
496,8013,23,2017,73.61,0.2835076427860036,0.318974179
497,8013,24,2017,75.14,0.3024714143870463,0.15948709
498,8013,25,2017,58.71,0.238150730081158,0.15948709
499,8013,26,2017,56.52,0.44067184355988903,0.318974179
500,8013,27,2017,63.06,0.45253567232297,0.0
501,8013,28,2017,125.09,0.3307174785296531,0.15948709
502,8013,29,2017,261.85,0.35225785434662077,0.15948709
503,8013,30,2017,36.16,0.3897361615458278,0.0
504,8013,31,2017,188.3,0.26396382459580053,0.0
505,8013,32,2017,143.54,0.2551946782436718,0.15948709
506,8013,33,2017,288.07,0.2820343605510286,0.318974179
507,8013,34,2017,258.1,0.22863415094690703,0.15948709
508,8013,35,2017,74.44,0.18356793313024558,0.318974179
509,8013,36,2017,239.3,0.24333134124397748,0.15948709
510,8013,37,2017,199.63,0.2842704842216367,0.15948709
511,8013,38,2017,111.07,0.273785803078762,0.15948709
512,8013,39,2017,72.76,0.305702559912965,0.15948709
513,8013,40,2017,240.67,0.31319160165890547,0.15948709
514,8013,41,2017,614.54,0.2973327540012987,0.0
515,8013,42,2017,161.9,0.27962564504502246,0.0
516,8013,43,2017,269.31,0.2804554636400224,0.0
517,8013,44,2017,702.37,0.2719533845506933,0.0
518,8013,45,2017,414.47,0.2364199580562809,0.15948709
519,8013,46,2017,681.48,0.19850033371788492,0.0
520,8014,7,2017,22.71,0.29706754157824733,0.113965309
521,8014,8,2017,39.55,0.23032955193621174,0.0
522,8014,9,2017,0.0,0.2682001726407921,0.227930618
523,8014,10,2017,149.42,0.26728738087179627,0.113965309
524,8014,11,2017,18.85,0.27702263933076376,0.227930618
525,8014,12,2017,306.65,0.25731184246842803,0.0
526,8014,13,2017,246.64,0.28821676939230106,0.113965309
527,8014,14,2017,176.45,0.28144484228033295,0.227930618
528,8014,15,2017,139.94,0.2962755987715378,0.0
529,8014,16,2017,1.21,0.2585897076274146,0.0
530,8014,17,2017,690.86,0.2686233860099872,0.113965309
531,8014,18,2017,497.41,0.2859670688244019,0.0
532,8014,19,2017,225.81,0.2462519007711136,0.455861236
533,8014,20,2017,177.71,0.21048210379428928,0.113965309
534,8014,21,2017,436.23,0.2510537903567034,0.227930618
535,8014,22,2017,410.74,0.23507887675280276,0.113965309
536,8014,23,2017,345.39,0.2772626441425554,0.0
537,8014,24,2017,207.57,0.291294164579615,0.34189592700000004
538,8014,25,2017,38.67,0.29930231049628864,0.113965309
539,8014,26,2017,181.99,0.3075913734102357,0.113965309
540,8014,27,2017,112.66,0.2512343003580707,0.455861236
541,8014,28,2017,265.85,0.29224097979032293,0.227930618
542,8014,29,2017,154.89,0.29520106081734276,0.227930618
543,8014,30,2017,51.62,0.2624543056570571,0.113965309
544,8014,31,2017,355.74,0.3713063374602551,0.113965309
545,8014,32,2017,198.31,0.3690852447354198,0.0
546,8014,33,2017,483.9,0.3311513195115172,0.227930618
547,8014,34,2017,305.09,0.31793121079759357,0.0
548,8014,35,2017,246.57,0.3058753235663859,0.0
549,8014,36,2017,289.57,0.25424900957905655,0.0
550,8014,37,2017,256.33,0.2649184849095766,0.0
551,8014,38,2017,203.08,0.24270858065176096,0.113965309
552,8014,39,2017,395.26,0.19094002345972044,0.113965309
553,8014,40,2017,378.01,0.20204536059588024,0.113965309
554,8014,41,2017,1218.1,0.19987593185727343,0.0
555,8014,42,2017,322.98,0.20652925091586888,0.113965309
556,8014,43,2017,418.87,0.23310727187405972,0.0
557,8014,44,2017,1318.41,0.24320941394511364,0.113965309
558,8014,45,2017,526.76,0.21493011048691485,0.113965309
559,8014,46,2017,1051.04,0.23302504158946863,0.0
560,8015,7,2017,3.4,0.20895881695897275,0.40938306
561,8015,8,2017,6.05,0.2893963220122411,0.40938306
562,8015,9,2017,0.0,0.362884961620656,0.0
563,8015,10,2017,20.09,0.35250714325559207,0.40938306
564,8015,11,2017,6.74,0.4017137260020093,1.228149179
565,8015,12,2017,37.75,0.4308812718058995,2.046915299
566,8015,13,2017,62.79,0.32169654317624785,0.40938306
567,8015,14,2017,47.41,0.3513799707943199,0.0
568,8015,15,2017,45.02,0.6046273033119915,1.637532239
569,8015,16,2017,0.09,0.9381859360418217,0.40938306
570,8015,17,2017,187.76,0.7346111419254966,0.0
571,8015,18,2017,93.66,0.5038203967205015,0.40938306
572,8015,19,2017,39.74,0.8720092566804101,0.0
573,8015,20,2017,24.4,0.7164331762976079,0.0
574,8015,21,2017,112.5,0.3277583580262172,0.40938306
575,8015,22,2017,92.47,0.4429392326930979,0.40938306
576,8015,23,2017,106.46,0.37871840431161774,0.40938306
577,8015,24,2017,57.91,0.18497066662918799,0.40938306
578,8015,25,2017,7.05,0.29639562792662366,0.40938306
579,8015,26,2017,33.7,0.3647401433676584,0.40938306
580,8015,27,2017,29.98,0.34906670885129487,0.8187661190000001
581,8015,28,2017,71.44,0.39668075622944343,0.40938306
582,8015,29,2017,19.73,0.4247155727432834,0.0
583,8015,30,2017,17.31,0.4213373138698737,1.228149179
584,8015,31,2017,85.29,0.5268473541594896,0.0
585,8015,32,2017,43.95,0.4951338997060933,0.0
586,8015,33,2017,67.55,0.3446730159463811,0.0
587,8015,34,2017,51.28,0.5929547672811921,1.228149179
588,8015,35,2017,74.2,0.47053924583208084,0.40938306
589,8015,36,2017,66.08,0.25117289860576897,0.0
590,8015,37,2017,44.22,0.2704410980944178,0.0
591,8015,38,2017,33.97,0.5528920160538743,1.228149179
592,8015,39,2017,73.98,0.45928837445452947,0.0
593,8015,40,2017,78.19,0.3055125002698611,0.40938306
594,8015,41,2017,237.4,0.30222836865322616,0.40938306
595,8015,42,2017,65.17,0.5917288464347463,1.637532239
596,8015,43,2017,92.24,0.3871516276524971,0.40938306
597,8015,44,2017,259.16,0.33027067687038725,2.456298358
598,8015,45,2017,68.79,0.45287945030392074,0.0
599,8015,46,2017,188.82,0.7511344935083872,0.40938306
600,8016,7,2017,0.0,0.5385114380586307,0.312275552
601,8016,8,2017,259.52,0.3678790690255119,0.468413328
602,8016,9,2017,0.0,0.41197188026972975,0.468413328
603,8016,10,2017,78.14,0.3886209862473264,0.0
604,8016,11,2017,162.36,0.380329300675682,0.156137776
605,8016,12,2017,111.62,0.3946590512127614,0.0
606,8016,13,2017,198.25,0.4202920545017356,0.0
607,8016,14,2017,131.38,0.2699443874435762,0.0
608,8016,15,2017,116.54,0.26092418618869817,0.312275552
609,8016,16,2017,1.03,0.2286645739271151,0.156137776
610,8016,17,2017,544.55,0.15899456723379543,0.156137776
611,8016,18,2017,463.92,0.13530823293986827,0.0
612,8016,19,2017,132.39,0.21051243460447222,0.936826656
613,8016,20,2017,360.14,0.2163316734643659,0.312275552
614,8016,21,2017,505.55,0.21136072324426242,0.156137776
615,8016,22,2017,500.62,0.20122876880658927,0.312275552
616,8016,23,2017,132.29,0.3828475288554371,0.0
617,8016,24,2017,67.17,0.370994533358146,0.0
618,8016,25,2017,77.97,0.28305605265633016,0.468413328
619,8016,26,2017,175.56,0.32315505355071406,0.156137776
620,8016,27,2017,143.77,0.2625228173059771,0.312275552
621,8016,28,2017,366.27,0.14426980212092141,0.0
622,8016,29,2017,262.89,0.27921088747399647,0.468413328
623,8016,30,2017,62.12,0.2721931346853071,0.0
624,8016,31,2017,535.43,0.25964652102048014,0.0
625,8016,32,2017,235.58,0.23332622648297052,0.156137776
626,8016,33,2017,707.05,0.30822231332686,0.156137776
627,8016,34,2017,729.54,0.22884369157698928,0.0
628,8016,35,2017,326.73,0.16514856059705407,0.312275552
629,8016,36,2017,373.38,0.20898172188292388,0.936826656
630,8016,37,2017,465.54,0.20027869533732146,0.468413328
631,8016,38,2017,186.63,0.1485541597887212,0.312275552
632,8016,39,2017,174.96,0.19668984259071742,0.156137776
633,8016,40,2017,450.32,0.4089988628032069,0.78068888
634,8016,41,2017,1431.05,0.42480099843567254,0.624551104
635,8016,42,2017,470.04,0.3579546810543672,1.249102208
636,8016,43,2017,638.56,0.3436504750931769,0.624551104
637,8016,44,2017,1447.95,0.4701412596730695,0.624551104
638,8016,45,2017,936.75,0.4740893437272443,0.0
639,8016,46,2017,1717.16,0.606597135837019,0.78068888
640,8017,7,2017,0.0,0.26602179718021823,0.21353833
641,8017,8,2017,43.34,0.2681592072024849,0.42707666
642,8017,9,2017,0.0,0.23611296062200549,0.21353833
643,8017,10,2017,37.12,0.17371548310680143,0.21353833
644,8017,11,2017,80.17,0.235907581301175,0.0
645,8017,12,2017,113.44,0.3253560433845848,1.067691651
646,8017,13,2017,194.06,0.27980552382482826,0.0
647,8017,14,2017,50.01,0.26119036253430294,0.64061499
648,8017,15,2017,95.37,0.23675982846336832,0.42707666
649,8017,16,2017,6.18,0.4551355513483366,0.0
650,8017,17,2017,234.83,0.3436610938668415,0.21353833
651,8017,18,2017,198.86,0.3591466922457932,0.21353833
652,8017,19,2017,147.28,0.43928218423118703,0.0
653,8017,20,2017,240.84,0.3153496645448667,0.0
654,8017,21,2017,315.43,0.24905657030628964,0.21353833
655,8017,22,2017,117.17,0.30767689165817547,0.21353833
656,8017,23,2017,96.43,0.187690697459026,0.854153321
657,8017,24,2017,42.82,0.14594286231593318,1.067691651
658,8017,25,2017,99.16,0.2107116547904765,0.0
659,8017,26,2017,125.17,0.21916705997432556,0.0
660,8017,27,2017,85.85,0.3733062255488716,0.21353833
661,8017,28,2017,117.07,0.5756924438889991,0.0
662,8017,29,2017,135.97,0.4005882986745647,0.0
663,8017,30,2017,42.11,0.28646777973892423,0.0
664,8017,31,2017,238.95,0.33837608673243824,0.0
665,8017,32,2017,221.04,0.22191471800838378,0.21353833
666,8017,33,2017,372.5,0.12110170707365361,0.21353833
667,8017,34,2017,258.73,0.144365775932564,0.0
668,8017,35,2017,75.94,0.13757526961544472,0.21353833
669,8017,36,2017,369.05,0.17795098943500431,0.0
670,8017,37,2017,236.01,0.2072260398289862,0.21353833
671,8017,38,2017,342.66,0.16749374577195292,0.0
672,8017,39,2017,36.01,0.19534914918166058,0.0
673,8017,40,2017,262.15,0.1887601936072506,0.0
674,8017,41,2017,366.14,0.20382216965874528,0.21353833
675,8017,42,2017,202.63,0.164265651751936,0.21353833
676,8017,43,2017,332.03,0.14410525137424257,0.42707666
677,8017,44,2017,427.86,0.12713567643706258,0.0
678,8017,45,2017,257.07,0.195865116219282,0.0
679,8017,46,2017,427.36,0.20271021778627485,0.0
680,8018,7,2017,0.0,0.1474673314627943,0.0
681,8018,8,2017,34.36,0.09701076461002933,0.0
682,8018,9,2017,0.12,0.10665573608008992,0.0
683,8018,10,2017,8.52,0.09156850613454776,0.521213385
684,8018,11,2017,13.4,0.11381311865470717,1.04242677
685,8018,12,2017,143.86,0.11427401869319852,0.0
686,8018,13,2017,139.17,0.11433380142193986,0.0
687,8018,14,2017,35.23,0.24292590592311558,0.0
688,8018,15,2017,65.79,0.46794386749606437,0.0
689,8018,16,2017,8.49,0.33019951688612875,0.0
690,8018,17,2017,250.76,0.22707124327823197,0.521213385
691,8018,18,2017,160.35,0.2441671228852445,0.0
692,8018,19,2017,87.42,0.17134426339919895,0.0
693,8018,20,2017,150.26,0.09622145397451982,0.0
694,8018,21,2017,225.15,0.2409241922970971,0.0
695,8018,22,2017,112.39,0.2062346964358231,0.521213385
696,8018,23,2017,101.74,0.13130234278266886,0.0
697,8018,24,2017,51.68,0.15625396982031187,0.0
698,8018,25,2017,60.31,0.14610978207024738,0.521213385
699,8018,26,2017,67.54,0.22816939028287758,0.0
700,8018,27,2017,69.87,0.19401410228441923,0.0
701,8018,28,2017,95.52,0.1397328788104586,0.0
702,8018,29,2017,82.47,0.2903918104895195,0.0
703,8018,30,2017,35.71,0.24086088972707798,0.0
704,8018,31,2017,196.1,0.13447542783468774,0.0
705,8018,32,2017,165.41,0.16138008733986137,0.0
706,8018,33,2017,307.99,0.14720928443333092,0.0
707,8018,34,2017,162.59,0.1014427827695655,0.0
708,8018,35,2017,74.74,0.11026103561568606,0.0
709,8018,36,2017,275.26,0.11276318764760931,0.0
710,8018,37,2017,182.88,0.10313891503692181,0.0
711,8018,38,2017,75.86,0.104874195231163,0.0
712,8018,39,2017,49.19,0.09689963439443156,0.0
713,8018,40,2017,223.08,0.10559725513420551,0.0
714,8018,41,2017,270.62,0.11040750622916101,0.0
715,8018,42,2017,133.71,0.09863990792347888,0.0
716,8018,43,2017,127.4,0.10414394900058081,1.04242677
717,8018,44,2017,340.89,0.1100894730772751,0.0
718,8018,45,2017,198.21,0.11150725961173175,0.0
719,8018,46,2017,312.23,0.10161628313263545,0.0
720,8019,7,2017,0.0,0.38900768657625096,0.0
721,8019,8,2017,70.5,0.21336854212850076,0.0
722,8019,9,2017,0.0,0.15871902790375908,0.0
723,8019,10,2017,37.22,0.1654380440269244,0.0
724,8019,11,2017,28.53,0.15165531544511415,0.318157233
725,8019,12,2017,115.54,0.13542617867191167,0.0
726,8019,13,2017,161.78,0.13977174027691924,0.0
727,8019,14,2017,83.83,0.13508386686937301,0.318157233
728,8019,15,2017,65.57,0.21876327880969934,0.636314467
729,8019,16,2017,1.25,0.19386862050078932,0.318157233
730,8019,17,2017,266.73,0.15740822563662732,0.318157233
731,8019,18,2017,241.96,0.24352849003370555,0.318157233
732,8019,19,2017,128.81,0.3676387005383367,1.272628933
733,8019,20,2017,287.03,0.34058955654994205,0.636314467
734,8019,21,2017,299.22,0.3407856426765371,0.0
735,8019,22,2017,177.07,0.3795059870593276,0.318157233
736,8019,23,2017,80.2,0.5896123331517252,0.0
737,8019,24,2017,101.96,0.5734807219919027,0.0
738,8019,25,2017,75.74,0.37004774618974956,0.0
739,8019,26,2017,145.96,0.38232502720677064,0.0
740,8019,27,2017,87.81,0.3250104198387973,0.318157233
741,8019,28,2017,148.82,0.17347764236211446,0.636314467
742,8019,29,2017,310.59,0.1563350237525487,0.0
743,8019,30,2017,47.91,0.15622685303393735,0.0
744,8019,31,2017,274.23,0.210038627710677,0.318157233
745,8019,32,2017,178.01,0.3464846600938398,0.9544717
746,8019,33,2017,353.53,0.26616686051488403,0.0
747,8019,34,2017,322.27,0.20034087434905343,0.0
748,8019,35,2017,155.32,0.286557408155222,0.318157233
749,8019,36,2017,319.01,0.4730886142837365,0.0
750,8019,37,2017,268.42,0.3022946759431334,0.0
751,8019,38,2017,136.7,0.2168653337937161,0.636314467
752,8019,39,2017,70.74,0.3138548891920624,0.0
753,8019,40,2017,303.57,0.23991825915285425,0.0
754,8019,41,2017,725.69,0.13575800264167653,0.0
755,8019,42,2017,234.21,0.31231834765228816,0.0
756,8019,43,2017,329.37,0.2598368529830546,0.318157233
757,8019,44,2017,787.09,0.16494135625477513,0.0
758,8019,45,2017,481.02,0.19744914640234765,0.318157233
759,8019,46,2017,805.34,0.16724482570597124,0.0
760,8020,7,2017,0.0,0.48460516670459935,0.6883259909999999
761,8020,8,2017,54.8,0.6667546556126455,0.458883994
762,8020,9,2017,0.0,0.6148584569223315,0.229441997
763,8020,10,2017,18.24,0.4599721687239398,0.229441997
764,8020,11,2017,2.6,0.5538868470978936,0.917767988
765,8020,12,2017,152.24,0.5455898836832808,0.458883994
766,8020,13,2017,58.8,0.3984036836294133,0.0
767,8020,14,2017,42.44,0.373557510549187,0.229441997
768,8020,15,2017,42.72,0.5292706119324597,0.0
769,8020,16,2017,0.92,0.4941703917903113,0.6883259909999999
770,8020,17,2017,241.16,0.327800961977882,0.917767988
771,8020,18,2017,187.52,0.3374978735957478,1.147209985
772,8020,19,2017,33.4,0.30167485869457783,0.229441997
773,8020,20,2017,140.08,0.3607399061409576,1.606093979
774,8020,21,2017,159.6,0.5241784167895116,0.458883994
775,8020,22,2017,111.72,0.6668699037450271,1.606093979
776,8020,23,2017,65.28,0.5246658851126932,0.917767988
777,8020,24,2017,31.12,0.7973989153293045,0.0
778,8020,25,2017,42.88,0.7358346676129511,0.917767988
779,8020,26,2017,35.4,0.8189287420599565,1.835535977
780,8020,27,2017,48.08,0.8466500929775325,2.294419971
781,8020,28,2017,125.88,0.565823014062278,1.147209985
782,8020,29,2017,203.12,0.6042992273937279,1.606093979
783,8020,30,2017,27.6,0.9744381384655313,0.229441997
784,8020,31,2017,147.04,1.1507300743332842,0.6883259909999999
785,8020,32,2017,127.36,1.0356039962544308,1.3766519819999998
786,8020,33,2017,244.76,1.1415433202702312,0.458883994
787,8020,34,2017,214.96,0.9000893288653266,1.147209985
788,8020,35,2017,73.04,0.7007031567890719,1.3766519819999998
789,8020,36,2017,178.68,0.8394760421599687,1.606093979
790,8020,37,2017,235.72,0.6677666615944506,1.3766519819999998
791,8020,38,2017,88.36,0.6609982209379823,1.147209985
792,8020,39,2017,123.72,0.8998261900852348,0.917767988
793,8020,40,2017,180.52,0.9927262446921117,1.147209985
794,8020,41,2017,516.44,0.9891220924482065,0.458883994
795,8020,42,2017,160.88,0.9832142792822254,0.229441997
796,8020,43,2017,311.76,0.8961881439796956,0.6883259909999999
797,8020,44,2017,554.36,0.8977484507537407,0.917767988
798,8020,45,2017,386.76,0.7081301529514639,0.6883259909999999
799,8020,46,2017,570.64,0.5046015345902302,0.229441997
800,8021,7,2017,6.77,0.31914821846175323,0.0
801,8021,8,2017,25.61,0.4228961812536388,0.0
802,8021,9,2017,0.0,0.36317813931027865,0.0
803,8021,10,2017,37.29,0.3717521342015311,0.298855384
804,8021,11,2017,21.85,0.3840561599721195,0.0
805,8021,12,2017,159.45,0.3340413492515817,0.0
806,8021,13,2017,148.44,0.2933827170839609,1.195421536
807,8021,14,2017,69.61,0.3678763041318931,1.195421536
808,8021,15,2017,91.74,0.3221020964175584,0.0
809,8021,16,2017,0.71,0.2901484597335815,1.494276919
810,8021,17,2017,250.52,0.601655507933714,0.298855384
811,8021,18,2017,245.68,0.7966830909403481,0.597710768
812,8021,19,2017,113.09,0.5438789033412895,0.597710768
813,8021,20,2017,97.38,0.8314661598275137,0.896566152
814,8021,21,2017,191.36,0.807839180748539,0.896566152
815,8021,22,2017,152.93,0.6309051291306431,0.298855384
816,8021,23,2017,116.53,0.6595810914351525,0.597710768
817,8021,24,2017,77.26,0.7594477371420021,0.896566152
818,8021,25,2017,16.3,0.7427729179832605,0.298855384
819,8021,26,2017,37.72,0.6513276399100625,0.0
820,8021,27,2017,40.11,0.6390620054430014,1.195421536
821,8021,28,2017,100.96,0.7541849933569251,0.0
822,8021,29,2017,107.25,0.6145836266040441,0.597710768
823,8021,30,2017,20.48,0.4412195062780184,0.597710768
824,8021,31,2017,162.97,0.7144433521719551,1.195421536
825,8021,32,2017,65.22,0.5655648162545514,0.0
826,8021,33,2017,199.15,0.4992237495128298,0.0
827,8021,34,2017,146.07,0.635093287981859,0.597710768
828,8021,35,2017,105.51,0.7920035927285585,0.0
829,8021,36,2017,143.66,0.559854192761581,0.0
830,8021,37,2017,114.85,0.4358970806742294,0.298855384
831,8021,38,2017,92.8,0.5687200106465987,0.896566152
832,8021,39,2017,134.48,0.44343886729157267,0.0
833,8021,40,2017,165.59,0.2835193457232499,0.298855384
834,8021,41,2017,535.04,0.4004984968234323,0.597710768
835,8021,42,2017,140.16,0.5844211552380582,0.298855384
836,8021,43,2017,207.83,0.4348992823427684,0.0
837,8021,44,2017,620.16,0.42607515612255464,0.0
838,8021,45,2017,276.17,0.5764496758008967,0.298855384
839,8021,46,2017,478.18,0.520773028977511,0.0
840,8022,7,2017,0.0,0.5390985997637917,1.401787279
841,8022,8,2017,45.05,0.4180501196788906,0.700893639
842,8022,9,2017,0.0,0.6002341357038422,0.35044682
843,8022,10,2017,20.82,0.611231543914764,0.700893639
844,8022,11,2017,43.52,0.7215914078256914,0.0
845,8022,12,2017,262.66,0.7356264211243743,0.0
846,8022,13,2017,106.39,0.5803619262175015,0.0
847,8022,14,2017,39.73,0.5939333458036264,0.35044682
848,8022,15,2017,32.49,0.44853906539438104,0.35044682
849,8022,16,2017,1.59,0.25023627030845036,0.35044682
850,8022,17,2017,209.55,0.22743296755288672,0.700893639
851,8022,18,2017,195.28,0.2640381804206952,1.051340459
852,8022,19,2017,70.25,0.28075092129034884,0.700893639
853,8022,20,2017,135.05,0.31648098158797955,0.35044682
854,8022,21,2017,170.81,0.43876211152280975,0.700893639
855,8022,22,2017,87.23,0.6150425792972738,0.700893639
856,8022,23,2017,71.05,0.5930456464132259,0.35044682
857,8022,24,2017,29.35,0.4992580425436209,0.0
858,8022,25,2017,43.45,0.5699504784915855,0.700893639
859,8022,26,2017,72.41,0.5922231779173963,0.700893639
860,8022,27,2017,42.83,0.4593350236979603,0.700893639
861,8022,28,2017,102.53,0.3294642749708122,0.35044682
862,8022,29,2017,118.38,0.4527247600033375,0.0
863,8022,30,2017,24.59,0.5187197471491616,0.0
864,8022,31,2017,142.4,0.5009609307436464,0.35044682
865,8022,32,2017,125.16,0.46030159483106053,0.0
866,8022,33,2017,212.07,0.3668337113996979,0.700893639
867,8022,34,2017,154.52,0.2698225189972442,0.0
868,8022,35,2017,74.32,0.301705890349011,0.0
869,8022,36,2017,171.07,0.22279351424770194,0.0
870,8022,37,2017,137.9,0.3309475489146141,0.35044682
871,8022,38,2017,66.56,0.29920035498285263,0.35044682
872,8022,39,2017,73.7,0.20247602919040705,0.35044682
873,8022,40,2017,143.56,0.20210617115575033,0.35044682
874,8022,41,2017,354.77,0.2803999111516179,0.0
875,8022,42,2017,154.81,0.2769201934734109,0.35044682
876,8022,43,2017,198.16,0.3108784397370814,0.0
877,8022,44,2017,422.58,0.34900717490356903,0.700893639
878,8022,45,2017,231.68,0.2853373136827294,0.700893639
879,8022,46,2017,378.97,0.3016432446826005,0.35044682
880,8023,7,2017,0.0,0.5012762090466922,0.0
881,8023,8,2017,72.28,0.478411041767512,0.642467074
882,8023,9,2017,0.0,0.27396683758466145,0.321233537
883,8023,10,2017,43.17,0.2915920974221129,0.0
884,8023,11,2017,31.8,0.2635141412490156,0.321233537
885,8023,12,2017,140.16,0.3303313141092137,0.0
886,8023,13,2017,58.9,0.35777465032172384,0.96370061
887,8023,14,2017,38.53,0.2507361198033875,0.642467074
888,8023,15,2017,58.91,0.2944468510413948,0.321233537
889,8023,16,2017,0.22,0.26825301730240203,0.321233537
890,8023,17,2017,213.19,0.4089366472991268,0.321233537
891,8023,18,2017,195.23,0.4874123656922968,0.321233537
892,8023,19,2017,99.76,0.4085528671637353,0.0
893,8023,20,2017,160.73,0.39996125129773485,0.321233537
894,8023,21,2017,187.48,0.42086853712627637,0.0
895,8023,22,2017,128.21,0.3555821173615933,0.321233537
896,8023,23,2017,58.53,0.24504269177794952,0.321233537
897,8023,24,2017,29.72,0.2744292274515013,0.0
898,8023,25,2017,31.98,0.23725740522665023,0.0
899,8023,26,2017,38.87,0.24500185700432464,0.0
900,8023,27,2017,46.26,0.29024018218563274,0.642467074
901,8023,28,2017,114.36,0.22906460780477073,0.0
902,8023,29,2017,149.84,0.17994839096199255,0.0
903,8023,30,2017,27.31,0.18968751598322534,0.0
904,8023,31,2017,188.99,0.31398239264513894,0.0
905,8023,32,2017,200.94,0.24373888691856058,0.0
906,8023,33,2017,270.62,0.1728958923736627,0.0
907,8023,34,2017,225.26,0.19335693358444161,0.321233537
908,8023,35,2017,88.7,0.17390488399259177,0.321233537
909,8023,36,2017,159.41,0.125992771612557,0.321233537
910,8023,37,2017,166.86,0.1262307889297695,0.642467074
911,8023,38,2017,86.84,0.20585630620281445,0.0
912,8023,39,2017,60.46,0.259096624857736,0.321233537
913,8023,40,2017,185.02,0.281261546787391,0.321233537
914,8023,41,2017,549.09,0.40060317841682447,0.321233537
915,8023,42,2017,195.0,0.3149635070233241,0.0
916,8023,43,2017,265.74,0.29559525187029456,0.0
917,8023,44,2017,574.51,0.3496488541638667,0.0
918,8023,45,2017,372.2,0.3302274936224513,0.0
919,8023,46,2017,600.61,0.22432977426003978,0.0
