,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin_pop9s,bowl_pop9s,bucket_pop9s,misc_short_pop9s,jar_pop9s,pottedplant_pop9s,tire_pop9s,misc_tall_pop9s,total_pop9s,WeekYear
2718,1020,51,2014,0.0,0.0,0.093754981,0.656284865,0.093754981,0.468774904,0.375019923,0.187509961,0.117193726,0.023438745,0.187509961,0.21094870699999999,0.328142433,0.39845866799999996,0.281264942,0.257826197,0.102634666,4.089109795,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,512014
2719,1020,52,2014,0.0,0.0,0.0,0.093754981,0.656284865,0.093754981,0.468774904,0.375019923,0.140632471,0.117193726,0.023438745,0.187509961,0.21094870699999999,0.328142433,0.39845866799999996,0.281264942,0.221560548,4.069275021,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,522014
2720,1020,1,2015,0.468774904,0.0,0.0,0.0,0.093754981,0.656284865,0.093754981,0.468774904,0.164071216,0.140632471,0.117193726,0.023438745,0.187509961,0.21094870699999999,0.328142433,0.39845866799999996,0.059776234000000004,3.958387367,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,12015
2721,1020,2,2015,0.093754981,0.468774904,0.0,0.0,0.0,0.093754981,0.656284865,0.093754981,0.304703687,0.164071216,0.140632471,0.117193726,0.023438745,0.187509961,0.21094870699999999,0.328142433,0.02807102,3.8472233439999997,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,22015
2722,1020,3,2015,0.093754981,0.093754981,0.468774904,0.0,0.0,0.0,0.093754981,0.656284865,0.281264942,0.304703687,0.164071216,0.140632471,0.117193726,0.023438745,0.187509961,0.21094870699999999,0.42206783200000003,3.890081763,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,32015
2723,1020,4,2015,0.562529884,0.093754981,0.093754981,0.468774904,0.0,0.0,0.0,0.093754981,0.328142433,0.281264942,0.304703687,0.164071216,0.140632471,0.117193726,0.023438745,0.187509961,0.0,3.972227065,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,42015
2724,1020,5,2015,0.375019923,0.562529884,0.093754981,0.093754981,0.468774904,0.0,0.0,0.0,0.375019923,0.328142433,0.281264942,0.304703687,0.164071216,0.140632471,0.117193726,0.023438745,0.001253171,3.864995982,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,52015
2725,1020,6,2015,0.281264942,0.375019923,0.562529884,0.093754981,0.093754981,0.468774904,0.0,0.0,0.281264942,0.375019923,0.328142433,0.281264942,0.304703687,0.164071216,0.140632471,0.117193726,0.00037595099999999997,3.905771005,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,62015
2726,1020,7,2015,0.281264942,0.281264942,0.375019923,0.562529884,0.093754981,0.093754981,0.468774904,0.0,0.21094870699999999,0.281264942,0.375019923,0.328142433,0.281264942,0.304703687,0.164071216,0.140632471,0.116294224,3.902986058,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,72015
2727,1020,8,2015,0.187509961,0.281264942,0.281264942,0.375019923,0.562529884,0.093754981,0.093754981,0.468774904,0.187509961,0.21094870699999999,0.281264942,0.375019923,0.328142433,0.281264942,0.304703687,0.164071216,0.114665103,3.957409447,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,82015
