,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin_pop9s,bowl_pop9s,bucket_pop9s,misc_short_pop9s,jar_pop9s,pottedplant_pop9s,tire_pop9s,misc_tall_pop9s,total_pop9s,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
10,810103,25,2014,1.768346596,1.768346596,0.589448865,0.589448865,2.357795461,2.357795461,0.589448865,0.0,1.768346596,1.178897731,0.589448865,1.4736221630000002,2.357795461,1.4736221630000002,0.294724433,0.589448865,0.402995615,4.198345797,0.1891588343086836,0.047289708577170894,3.298457173257669,0.04137849500502453,0.13004669858721996,2.015723828101909,0.4078737364780989,0.011822427144292724,6.141750901460068,0.221,0.055,3.8539999999999996,0.048,0.152,2.355,0.47700000000000004,0.013999999999999999,7.1770000000000005
11,810103,26,2014,1.178897731,1.768346596,1.768346596,0.589448865,0.589448865,2.357795461,2.357795461,0.589448865,1.4736221630000002,1.768346596,1.178897731,0.589448865,1.4736221630000002,2.357795461,1.4736221630000002,0.294724433,1.104817114,4.2228724,0.1891588343086836,0.047289708577170894,3.298457173257669,0.04137849500502453,0.13004669858721996,2.015723828101909,0.4078737364780989,0.011822427144292724,6.141750901460068,0.221,0.055,3.8539999999999996,0.048,0.152,2.355,0.47700000000000004,0.013999999999999999,7.1770000000000005
12,810103,27,2014,0.589448865,1.178897731,1.768346596,1.768346596,0.589448865,0.589448865,2.357795461,2.357795461,0.884173298,1.4736221630000002,1.768346596,1.178897731,0.589448865,1.4736221630000002,2.357795461,1.4736221630000002,0.405643998,4.227527084,0.1891588343086836,0.047289708577170894,3.298457173257669,0.04137849500502453,0.13004669858721996,2.015723828101909,0.4078737364780989,0.011822427144292724,6.141750901460068,0.221,0.055,3.8539999999999996,0.048,0.152,2.355,0.47700000000000004,0.013999999999999999,7.1770000000000005
13,810103,28,2014,1.178897731,0.589448865,1.178897731,1.768346596,1.768346596,0.589448865,0.589448865,2.357795461,0.884173298,0.884173298,1.4736221630000002,1.768346596,1.178897731,0.589448865,1.4736221630000002,2.357795461,0.657976047,4.254687932,0.1891588343086836,0.047289708577170894,3.298457173257669,0.04137849500502453,0.13004669858721996,2.015723828101909,0.4078737364780989,0.011822427144292724,6.141750901460068,0.221,0.055,3.8539999999999996,0.048,0.152,2.355,0.47700000000000004,0.013999999999999999,7.1770000000000005
14,810103,29,2014,0.589448865,1.178897731,0.589448865,1.178897731,1.768346596,1.768346596,0.589448865,0.589448865,0.884173298,0.884173298,0.884173298,1.4736221630000002,1.768346596,1.178897731,0.589448865,1.4736221630000002,0.570285143,4.266401367,0.1891588343086836,0.047289708577170894,3.298457173257669,0.04137849500502453,0.13004669858721996,2.015723828101909,0.4078737364780989,0.011822427144292724,6.141750901460068,0.221,0.055,3.8539999999999996,0.048,0.152,2.355,0.47700000000000004,0.013999999999999999,7.1770000000000005
15,810103,30,2014,0.0,0.589448865,1.178897731,0.589448865,1.178897731,1.768346596,1.768346596,0.589448865,0.294724433,0.884173298,0.884173298,0.884173298,1.4736221630000002,1.768346596,1.178897731,0.589448865,1.025954154,4.177143968,0.1891588343086836,0.047289708577170894,3.298457173257669,0.04137849500502453,0.13004669858721996,2.015723828101909,0.4078737364780989,0.011822427144292724,6.141750901460068,0.221,0.055,3.8539999999999996,0.048,0.152,2.355,0.47700000000000004,0.013999999999999999,7.1770000000000005
16,810103,31,2014,0.589448865,0.0,0.589448865,1.178897731,0.589448865,1.178897731,1.768346596,1.768346596,0.294724433,0.294724433,0.884173298,0.884173298,0.884173298,1.4736221630000002,1.768346596,1.178897731,1.447194185,4.035176111,0.1891588343086836,0.047289708577170894,3.298457173257669,0.04137849500502453,0.13004669858721996,2.015723828101909,0.4078737364780989,0.011822427144292724,6.141750901460068,0.221,0.055,3.8539999999999996,0.048,0.152,2.355,0.47700000000000004,0.013999999999999999,7.1770000000000005
17,810103,32,2014,0.0,0.589448865,0.0,0.589448865,1.178897731,0.589448865,1.178897731,1.768346596,0.294724433,0.294724433,0.294724433,0.884173298,0.884173298,0.884173298,1.4736221630000002,1.768346596,0.178030192,4.024511258,0.1891588343086836,0.047289708577170894,3.298457173257669,0.04137849500502453,0.13004669858721996,2.015723828101909,0.4078737364780989,0.011822427144292724,6.141750901460068,0.221,0.055,3.8539999999999996,0.048,0.152,2.355,0.47700000000000004,0.013999999999999999,7.1770000000000005
18,810103,33,2014,0.589448865,0.0,0.589448865,0.0,0.589448865,1.178897731,0.589448865,1.178897731,0.294724433,0.294724433,0.294724433,0.294724433,0.884173298,0.884173298,0.884173298,1.4736221630000002,0.343848395,4.041160704,0.1891588343086836,0.047289708577170894,3.298457173257669,0.04137849500502453,0.13004669858721996,2.015723828101909,0.4078737364780989,0.011822427144292724,6.141750901460068,0.221,0.055,3.8539999999999996,0.048,0.152,2.355,0.47700000000000004,0.013999999999999999,7.1770000000000005
19,810103,34,2014,1.768346596,0.589448865,0.0,0.589448865,0.0,0.589448865,1.178897731,0.589448865,1.178897731,0.294724433,0.294724433,0.294724433,0.294724433,0.884173298,0.884173298,0.884173298,1.354353647,4.005892523,0.1891588343086836,0.047289708577170894,3.298457173257669,0.04137849500502453,0.13004669858721996,2.015723828101909,0.4078737364780989,0.011822427144292724,6.141750901460068,0.221,0.055,3.8539999999999996,0.048,0.152,2.355,0.47700000000000004,0.013999999999999999,7.1770000000000005
20,810103,35,2014,0.589448865,1.768346596,0.589448865,0.0,0.589448865,0.0,0.589448865,1.178897731,1.178897731,1.178897731,0.294724433,0.294724433,0.294724433,0.294724433,0.884173298,0.884173298,1.426595651,3.982977156,0.1891588343086836,0.047289708577170894,3.298457173257669,0.04137849500502453,0.13004669858721996,2.015723828101909,0.4078737364780989,0.011822427144292724,6.141750901460068,0.221,0.055,3.8539999999999996,0.048,0.152,2.355,0.47700000000000004,0.013999999999999999,7.1770000000000005
21,810103,36,2014,0.0,0.589448865,1.768346596,0.589448865,0.0,0.589448865,0.0,0.589448865,0.294724433,1.178897731,1.178897731,0.294724433,0.294724433,0.294724433,0.294724433,0.884173298,0.344878322,3.978578224,0.1891588343086836,0.047289708577170894,3.298457173257669,0.04137849500502453,0.13004669858721996,2.015723828101909,0.4078737364780989,0.011822427144292724,6.141750901460068,0.221,0.055,3.8539999999999996,0.048,0.152,2.355,0.47700000000000004,0.013999999999999999,7.1770000000000005
22,810103,37,2014,0.589448865,0.0,0.589448865,1.768346596,0.589448865,0.0,0.589448865,0.0,0.294724433,0.294724433,1.178897731,1.178897731,0.294724433,0.294724433,0.294724433,0.294724433,0.892357944,3.928962364,0.1891588343086836,0.047289708577170894,3.298457173257669,0.04137849500502453,0.13004669858721996,2.015723828101909,0.4078737364780989,0.011822427144292724,6.141750901460068,0.221,0.055,3.8539999999999996,0.048,0.152,2.355,0.47700000000000004,0.013999999999999999,7.1770000000000005
