,addrcode,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total,Age < 7,Age 7 - 9,Age 10 - 14,Age 15 - 24,Age 25 - 34,Age 35 - 44,Age 45 - 60,Age > 60,Total,Age < 7_bin,Age < 7_bowl,Age < 7_bucket,Age < 7_misc_short,Age < 7_jar,Age < 7_pottedplant,Age < 7_tire,Age < 7_misc_tall,Age < 7_total,Age 7 - 9_bin,Age 7 - 9_bowl,Age 7 - 9_bucket,Age 7 - 9_misc_short,Age 7 - 9_jar,Age 7 - 9_pottedplant,Age 7 - 9_tire,Age 7 - 9_misc_tall,Age 7 - 9_total,Age 10 - 14_bin,Age 10 - 14_bowl,Age 10 - 14_bucket,Age 10 - 14_misc_short,Age 10 - 14_jar,Age 10 - 14_pottedplant,Age 10 - 14_tire,Age 10 - 14_misc_tall,Age 10 - 14_total,Age 15 - 24_bin,Age 15 - 24_bowl,Age 15 - 24_bucket,Age 15 - 24_misc_short,Age 15 - 24_jar,Age 15 - 24_pottedplant,Age 15 - 24_tire,Age 15 - 24_misc_tall,Age 15 - 24_total,Age 25 - 34_bin,Age 25 - 34_bowl,Age 25 - 34_bucket,Age 25 - 34_misc_short,Age 25 - 34_jar,Age 25 - 34_pottedplant,Age 25 - 34_tire,Age 25 - 34_misc_tall,Age 25 - 34_total,Age 35 - 44_bin,Age 35 - 44_bowl,Age 35 - 44_bucket,Age 35 - 44_misc_short,Age 35 - 44_jar,Age 35 - 44_pottedplant,Age 35 - 44_tire,Age 35 - 44_misc_tall,Age 35 - 44_total,Age 45 - 60_bin,Age 45 - 60_bowl,Age 45 - 60_bucket,Age 45 - 60_misc_short,Age 45 - 60_jar,Age 45 - 60_pottedplant,Age 45 - 60_tire,Age 45 - 60_misc_tall,Age 45 - 60_total,Age > 60_bin,Age > 60_bowl,Age > 60_bucket,Age > 60_misc_short,Age > 60_jar,Age > 60_pottedplant,Age > 60_tire,Age > 60_misc_tall,Age > 60_total,Total_bin,Total_bowl,Total_bucket,Total_misc_short,Total_jar,Total_pottedplant,Total_tire,Total_misc_tall,Total_total
88,102202,27,17,255,3,11,452,47,2,814,2067,942,1745,4101,4132,4741,6860,4803,29391,0.131,0.082,1.234,0.015,0.053,2.187,0.227,0.01,3.938,0.287,0.18,2.707,0.032,0.117,4.798,0.499,0.021,8.641,0.155,0.097,1.461,0.017,0.063,2.59,0.269,0.011,4.665,0.066,0.041,0.622,0.007,0.027,1.102,0.115,0.005,1.985,0.065,0.041,0.617,0.007,0.027,1.094,0.114,0.005,1.97,0.057,0.036,0.538,0.006,0.023,0.953,0.099,0.004,1.717,0.039,0.025,0.372,0.004,0.016,0.659,0.069,0.003,1.187,0.056,0.035,0.531,0.006,0.023,0.941,0.098,0.004,1.695,0.009,0.006,0.087,0.001,0.004,0.154,0.016,0.001,0.277
89,100402,40,10,135,20,3,292,39,5,544,445,249,423,1097,1282,1470,2339,2313,9618,0.899,0.225,3.034,0.449,0.067,6.562,0.876,0.112,12.225,1.606,0.402,5.422,0.803,0.12,11.727,1.566,0.201,21.847,0.946,0.236,3.191,0.473,0.071,6.903,0.922,0.118,12.861,0.365,0.091,1.231,0.182,0.027,2.662,0.356,0.046,4.959,0.312,0.078,1.053,0.156,0.023,2.278,0.304,0.039,4.243,0.272,0.068,0.918,0.136,0.02,1.986,0.265,0.034,3.701,0.171,0.043,0.577,0.086,0.013,1.248,0.167,0.021,2.326,0.173,0.043,0.584,0.086,0.013,1.262,0.169,0.022,2.352,0.042,0.01,0.14,0.021,0.003,0.304,0.041,0.005,0.566
90,101902,69,3,319,9,8,603,113,2,1126,1438,739,1198,3210,3448,3964,6179,4823,24999,0.48,0.021,2.218,0.063,0.056,4.193,0.786,0.014,7.83,0.934,0.041,4.317,0.122,0.108,8.16,1.529,0.027,15.237,0.576,0.025,2.663,0.075,0.067,5.033,0.943,0.017,9.399,0.215,0.009,0.994,0.028,0.025,1.879,0.352,0.006,3.508,0.2,0.009,0.925,0.026,0.023,1.749,0.328,0.006,3.266,0.174,0.008,0.805,0.023,0.02,1.521,0.285,0.005,2.841,0.112,0.005,0.516,0.015,0.013,0.976,0.183,0.003,1.822,0.143,0.006,0.661,0.019,0.017,1.25,0.234,0.004,2.335,0.028,0.001,0.128,0.004,0.003,0.241,0.045,0.001,0.45
91,104401,349,47,2160,29,181,4844,409,12,8031,6579,3114,6095,12965,13061,15576,23155,13339,93884,0.53,0.071,3.283,0.044,0.275,7.363,0.622,0.018,12.207,1.121,0.151,6.936,0.093,0.581,15.556,1.313,0.039,25.79,0.573,0.077,3.544,0.048,0.297,7.947,0.671,0.02,13.176,0.269,0.036,1.666,0.022,0.14,3.736,0.315,0.009,6.194,0.267,0.036,1.654,0.022,0.139,3.709,0.313,0.009,6.149,0.224,0.03,1.387,0.019,0.116,3.11,0.263,0.008,5.156,0.151,0.02,0.933,0.013,0.078,2.092,0.177,0.005,3.468,0.262,0.035,1.619,0.022,0.136,3.631,0.307,0.009,6.021,0.037,0.005,0.23,0.003,0.019,0.516,0.044,0.001,0.855
92,102501,113,10,341,14,30,803,105,2,1418,1102,543,962,2852,3100,3638,5829,5732,23758,1.025,0.091,3.094,0.127,0.272,7.287,0.953,0.018,12.868,2.081,0.184,6.28,0.258,0.552,14.788,1.934,0.037,26.114,1.175,0.104,3.545,0.146,0.312,8.347,1.091,0.021,14.74,0.396,0.035,1.196,0.049,0.105,2.816,0.368,0.007,4.972,0.365,0.032,1.1,0.045,0.097,2.59,0.339,0.006,4.574,0.311,0.027,0.937,0.038,0.082,2.207,0.289,0.005,3.898,0.194,0.017,0.585,0.024,0.051,1.378,0.18,0.003,2.433,0.197,0.017,0.595,0.024,0.052,1.401,0.183,0.003,2.474,0.048,0.004,0.144,0.006,0.013,0.338,0.044,0.001,0.597
93,101401,270,50,621,38,23,1672,213,17,2904,3674,1984,4090,10617,9655,10829,16478,11427,68754,0.735,0.136,1.69,0.103,0.063,4.551,0.58,0.046,7.904,1.361,0.252,3.13,0.192,0.116,8.427,1.074,0.086,14.637,0.66,0.122,1.518,0.093,0.056,4.088,0.521,0.042,7.1,0.254,0.047,0.585,0.036,0.022,1.575,0.201,0.016,2.735,0.28,0.052,0.643,0.039,0.024,1.732,0.221,0.018,3.008,0.249,0.046,0.573,0.035,0.021,1.544,0.197,0.016,2.682,0.164,0.03,0.377,0.023,0.014,1.015,0.129,0.01,1.762,0.236,0.044,0.543,0.033,0.02,1.463,0.186,0.015,2.541,0.039,0.007,0.09,0.006,0.003,0.243,0.031,0.002,0.422
94,103102,16,11,96,5,2,248,44,0,422,1476,701,1377,3458,3556,3676,6255,5236,25735,0.108,0.075,0.65,0.034,0.014,1.68,0.298,0.0,2.859,0.228,0.157,1.369,0.071,0.029,3.538,0.628,0.0,6.02,0.116,0.08,0.697,0.036,0.015,1.801,0.32,0.0,3.065,0.046,0.032,0.278,0.014,0.006,0.717,0.127,0.0,1.22,0.045,0.031,0.27,0.014,0.006,0.697,0.124,0.0,1.187,0.044,0.03,0.261,0.014,0.005,0.675,0.12,0.0,1.148,0.026,0.018,0.153,0.008,0.003,0.396,0.07,0.0,0.675,0.031,0.021,0.183,0.01,0.004,0.474,0.084,0.0,0.806,0.006,0.004,0.037,0.002,0.001,0.096,0.017,0.0,0.164
95,103203,271,18,842,17,47,1081,198,1,2475,4237,1898,3000,6211,6418,9054,11090,4579,46487,0.64,0.042,1.987,0.04,0.111,2.551,0.467,0.002,5.841,1.428,0.095,4.436,0.09,0.248,5.695,1.043,0.005,13.04,0.903,0.06,2.807,0.057,0.157,3.603,0.66,0.003,8.25,0.436,0.029,1.356,0.027,0.076,1.74,0.319,0.002,3.985,0.422,0.028,1.312,0.026,0.073,1.684,0.309,0.002,3.856,0.299,0.02,0.93,0.019,0.052,1.194,0.219,0.001,2.734,0.244,0.016,0.759,0.015,0.042,0.975,0.179,0.001,2.232,0.592,0.039,1.839,0.037,0.103,2.361,0.432,0.002,5.405,0.058,0.004,0.181,0.004,0.01,0.233,0.043,0.0,0.532
96,101701,197,34,628,26,24,1210,189,6,2314,1334,548,1007,2457,4141,4703,5009,3592,22791,1.477,0.255,4.708,0.195,0.18,9.07,1.417,0.045,17.346,3.595,0.62,11.46,0.474,0.438,22.08,3.449,0.109,42.226,1.956,0.338,6.236,0.258,0.238,12.016,1.877,0.06,22.979,0.802,0.138,2.556,0.106,0.098,4.925,0.769,0.024,9.418,0.476,0.082,1.517,0.063,0.058,2.922,0.456,0.014,5.588,0.419,0.072,1.335,0.055,0.051,2.573,0.402,0.013,4.92,0.393,0.068,1.254,0.052,0.048,2.416,0.377,0.012,4.62,0.548,0.095,1.748,0.072,0.067,3.369,0.526,0.017,6.442,0.086,0.015,0.276,0.011,0.011,0.531,0.083,0.003,1.015
97,102503,36,11,218,11,14,461,43,2,796,960,403,735,2101,2738,3157,4781,3928,18803,0.375,0.115,2.271,0.115,0.146,4.802,0.448,0.021,8.292,0.893,0.273,5.409,0.273,0.347,11.439,1.067,0.05,19.752,0.49,0.15,2.966,0.15,0.19,6.272,0.585,0.027,10.83,0.171,0.052,1.038,0.052,0.067,2.194,0.205,0.01,3.789,0.131,0.04,0.796,0.04,0.051,1.684,0.157,0.007,2.907,0.114,0.035,0.691,0.035,0.044,1.46,0.136,0.006,2.521,0.075,0.023,0.456,0.023,0.029,0.964,0.09,0.004,1.665,0.092,0.028,0.555,0.028,0.036,1.174,0.109,0.005,2.026,0.019,0.006,0.116,0.006,0.007,0.245,0.023,0.001,0.423
98,102105,255,16,824,16,26,853,184,5,2179,4536,2049,3887,8070,7720,10516,13835,5924,56537,0.562,0.035,1.817,0.035,0.057,1.881,0.406,0.011,4.804,1.245,0.078,4.021,0.078,0.127,4.163,0.898,0.024,10.634,0.656,0.041,2.12,0.041,0.067,2.194,0.473,0.013,5.606,0.316,0.02,1.021,0.02,0.032,1.057,0.228,0.006,2.7,0.33,0.021,1.067,0.021,0.034,1.105,0.238,0.006,2.823,0.242,0.015,0.784,0.015,0.025,0.811,0.175,0.005,2.072,0.184,0.012,0.596,0.012,0.019,0.617,0.133,0.004,1.575,0.43,0.027,1.391,0.027,0.044,1.44,0.311,0.008,3.678,0.045,0.003,0.146,0.003,0.005,0.151,0.033,0.001,0.385
99,101506,29,11,120,11,7,316,50,0,544,973,474,816,2181,2538,2789,4174,3449,17394,0.298,0.113,1.233,0.113,0.072,3.248,0.514,0.0,5.591,0.612,0.232,2.532,0.232,0.148,6.667,1.055,0.0,11.477,0.355,0.135,1.471,0.135,0.086,3.873,0.613,0.0,6.667,0.133,0.05,0.55,0.05,0.032,1.449,0.229,0.0,2.494,0.114,0.043,0.473,0.043,0.028,1.245,0.197,0.0,2.143,0.104,0.039,0.43,0.039,0.025,1.133,0.179,0.0,1.951,0.069,0.026,0.287,0.026,0.017,0.757,0.12,0.0,1.303,0.084,0.032,0.348,0.032,0.02,0.916,0.145,0.0,1.577,0.017,0.006,0.069,0.006,0.004,0.182,0.029,0.0,0.313
100,104001,153,26,1129,30,62,1803,195,7,3405,2688,1366,2342,5503,5543,7095,9398,5236,39171,0.569,0.097,4.2,0.112,0.231,6.708,0.725,0.026,12.667,1.12,0.19,8.265,0.22,0.454,13.199,1.428,0.051,24.927,0.653,0.111,4.821,0.128,0.265,7.699,0.833,0.03,14.539,0.278,0.047,2.052,0.055,0.113,3.276,0.354,0.013,6.188,0.276,0.047,2.037,0.054,0.112,3.253,0.352,0.013,6.143,0.216,0.037,1.591,0.042,0.087,2.541,0.275,0.01,4.799,0.163,0.028,1.201,0.032,0.066,1.918,0.207,0.007,3.623,0.292,0.05,2.156,0.057,0.118,3.443,0.372,0.013,6.503,0.039,0.007,0.288,0.008,0.016,0.46,0.05,0.002,0.869
101,104004,15,0,31,2,1,66,26,0,141,3354,1637,2943,7472,7306,8299,13718,7283,52012,0.045,0.0,0.092,0.006,0.003,0.197,0.078,0.0,0.42,0.092,0.0,0.189,0.012,0.006,0.403,0.159,0.0,0.861,0.051,0.0,0.105,0.007,0.003,0.224,0.088,0.0,0.479,0.02,0.0,0.041,0.003,0.001,0.088,0.035,0.0,0.189,0.021,0.0,0.042,0.003,0.001,0.09,0.036,0.0,0.193,0.018,0.0,0.037,0.002,0.001,0.08,0.031,0.0,0.17,0.011,0.0,0.023,0.001,0.001,0.048,0.019,0.0,0.103,0.021,0.0,0.043,0.003,0.001,0.091,0.036,0.0,0.194,0.003,0.0,0.006,0.0,0.0,0.013,0.005,0.0,0.027
102,103501,103,21,631,16,24,1080,124,5,2004,2213,1138,2060,5181,5206,5488,9193,6433,36912,0.465,0.095,2.851,0.072,0.108,4.88,0.56,0.023,9.056,0.905,0.185,5.545,0.141,0.211,9.49,1.09,0.044,17.61,0.5,0.102,3.063,0.078,0.117,5.243,0.602,0.024,9.728,0.199,0.041,1.218,0.031,0.046,2.085,0.239,0.01,3.868,0.198,0.04,1.212,0.031,0.046,2.075,0.238,0.01,3.849,0.188,0.038,1.15,0.029,0.044,1.968,0.226,0.009,3.652,0.112,0.023,0.686,0.017,0.026,1.175,0.135,0.005,2.18,0.16,0.033,0.981,0.025,0.037,1.679,0.193,0.008,3.115,0.028,0.006,0.171,0.004,0.007,0.293,0.034,0.001,0.543
103,103103,233,27,516,22,18,1055,148,7,2026,2336,1240,2197,5167,5112,5455,8623,6914,37044,0.997,0.116,2.209,0.094,0.077,4.516,0.634,0.03,8.673,1.879,0.218,4.161,0.177,0.145,8.508,1.194,0.056,16.339,1.061,0.123,2.349,0.1,0.082,4.802,0.674,0.032,9.222,0.451,0.052,0.999,0.043,0.035,2.042,0.286,0.014,3.921,0.456,0.053,1.009,0.043,0.035,2.064,0.29,0.014,3.963,0.427,0.049,0.946,0.04,0.033,1.934,0.271,0.013,3.714,0.27,0.031,0.598,0.026,0.021,1.223,0.172,0.008,2.35,0.337,0.039,0.746,0.032,0.026,1.526,0.214,0.01,2.93,0.063,0.007,0.139,0.006,0.005,0.285,0.04,0.002,0.547
104,102210,18,5,60,1,5,166,18,1,274,349,157,326,873,814,933,1698,1335,6485,0.516,0.143,1.719,0.029,0.143,4.756,0.516,0.029,7.851,1.146,0.318,3.822,0.064,0.318,10.573,1.146,0.064,17.452,0.552,0.153,1.84,0.031,0.153,5.092,0.552,0.031,8.405,0.206,0.057,0.687,0.011,0.057,1.901,0.206,0.011,3.139,0.221,0.061,0.737,0.012,0.061,2.039,0.221,0.012,3.366,0.193,0.054,0.643,0.011,0.054,1.779,0.193,0.011,2.937,0.106,0.029,0.353,0.006,0.029,0.978,0.106,0.006,1.614,0.135,0.037,0.449,0.007,0.037,1.243,0.135,0.007,2.052,0.028,0.008,0.093,0.002,0.008,0.256,0.028,0.002,0.423
105,102207,44,12,381,7,29,640,72,3,1188,1149,537,911,2435,2670,3092,4809,3300,18903,0.383,0.104,3.316,0.061,0.252,5.57,0.627,0.026,10.339,0.819,0.223,7.095,0.13,0.54,11.918,1.341,0.056,22.123,0.483,0.132,4.182,0.077,0.318,7.025,0.79,0.033,13.041,0.181,0.049,1.565,0.029,0.119,2.628,0.296,0.012,4.879,0.165,0.045,1.427,0.026,0.109,2.397,0.27,0.011,4.449,0.142,0.039,1.232,0.023,0.094,2.07,0.233,0.01,3.842,0.091,0.025,0.792,0.015,0.06,1.331,0.15,0.006,2.47,0.133,0.036,1.155,0.021,0.088,1.939,0.218,0.009,3.6,0.023,0.006,0.202,0.004,0.015,0.339,0.038,0.002,0.628
106,100104,12,4,29,3,1,78,5,0,132,140,96,247,426,391,498,802,709,3309,0.857,0.286,2.071,0.214,0.071,5.571,0.357,0.0,9.429,1.25,0.417,3.021,0.312,0.104,8.125,0.521,0.0,13.75,0.486,0.162,1.174,0.121,0.04,3.158,0.202,0.0,5.344,0.282,0.094,0.681,0.07,0.023,1.831,0.117,0.0,3.099,0.307,0.102,0.742,0.077,0.026,1.995,0.128,0.0,3.376,0.241,0.08,0.582,0.06,0.02,1.566,0.1,0.0,2.651,0.15,0.05,0.362,0.037,0.012,0.973,0.062,0.0,1.646,0.169,0.056,0.409,0.042,0.014,1.1,0.071,0.0,1.862,0.036,0.012,0.088,0.009,0.003,0.236,0.015,0.0,0.399
107,103301,66,21,226,30,5,555,76,8,987,4477,2162,3647,8917,9484,10174,15409,9315,63585,0.147,0.047,0.505,0.067,0.011,1.24,0.17,0.018,2.205,0.305,0.097,1.045,0.139,0.023,2.567,0.352,0.037,4.565,0.181,0.058,0.62,0.082,0.014,1.522,0.208,0.022,2.706,0.074,0.024,0.253,0.034,0.006,0.622,0.085,0.009,1.107,0.07,0.022,0.238,0.032,0.005,0.585,0.08,0.008,1.041,0.065,0.021,0.222,0.029,0.005,0.546,0.075,0.008,0.97,0.043,0.014,0.147,0.019,0.003,0.36,0.049,0.005,0.641,0.071,0.023,0.243,0.032,0.005,0.596,0.082,0.009,1.06,0.01,0.003,0.036,0.005,0.001,0.087,0.012,0.001,0.155
108,102009,72,7,227,9,12,539,73,2,941,983,513,893,2462,2793,3247,5090,4309,20290,0.732,0.071,2.309,0.092,0.122,5.483,0.743,0.02,9.573,1.404,0.136,4.425,0.175,0.234,10.507,1.423,0.039,18.343,0.806,0.078,2.542,0.101,0.134,6.036,0.817,0.022,10.538,0.292,0.028,0.922,0.037,0.049,2.189,0.297,0.008,3.822,0.258,0.025,0.813,0.032,0.043,1.93,0.261,0.007,3.369,0.222,0.022,0.699,0.028,0.037,1.66,0.225,0.006,2.898,0.141,0.014,0.446,0.018,0.024,1.059,0.143,0.004,1.849,0.167,0.016,0.527,0.021,0.028,1.251,0.169,0.005,2.184,0.035,0.003,0.112,0.004,0.006,0.266,0.036,0.001,0.464
109,100202,30,7,89,7,1,166,25,0,325,488,220,471,2101,1624,1418,2727,2382,11431,0.615,0.143,1.824,0.143,0.02,3.402,0.512,0.0,6.66,1.364,0.318,4.045,0.318,0.045,7.545,1.136,0.0,14.773,0.637,0.149,1.89,0.149,0.021,3.524,0.531,0.0,6.9,0.143,0.033,0.424,0.033,0.005,0.79,0.119,0.0,1.547,0.185,0.043,0.548,0.043,0.006,1.022,0.154,0.0,2.001,0.212,0.049,0.628,0.049,0.007,1.171,0.176,0.0,2.292,0.11,0.026,0.326,0.026,0.004,0.609,0.092,0.0,1.192,0.126,0.029,0.374,0.029,0.004,0.697,0.105,0.0,1.364,0.026,0.006,0.078,0.006,0.001,0.145,0.022,0.0,0.284
110,102504,48,14,185,12,18,468,48,3,796,1224,587,1042,3071,3384,3881,6304,5356,24849,0.392,0.114,1.511,0.098,0.147,3.824,0.392,0.025,6.503,0.818,0.239,3.152,0.204,0.307,7.973,0.818,0.051,13.56,0.461,0.134,1.775,0.115,0.173,4.491,0.461,0.029,7.639,0.156,0.046,0.602,0.039,0.059,1.524,0.156,0.01,2.592,0.142,0.041,0.547,0.035,0.053,1.383,0.142,0.009,2.352,0.124,0.036,0.477,0.031,0.046,1.206,0.124,0.008,2.051,0.076,0.022,0.293,0.019,0.029,0.742,0.076,0.005,1.263,0.09,0.026,0.345,0.022,0.034,0.874,0.09,0.006,1.486,0.019,0.006,0.074,0.005,0.007,0.188,0.019,0.001,0.32
111,101103,83,3,452,14,24,360,408,1,1345,1062,557,1023,2325,2042,2469,4297,1584,15359,0.782,0.028,4.256,0.132,0.226,3.39,3.842,0.009,12.665,1.49,0.054,8.115,0.251,0.431,6.463,7.325,0.018,24.147,0.811,0.029,4.418,0.137,0.235,3.519,3.988,0.01,13.148,0.357,0.013,1.944,0.06,0.103,1.548,1.755,0.004,5.785,0.406,0.015,2.214,0.069,0.118,1.763,1.998,0.005,6.587,0.336,0.012,1.831,0.057,0.097,1.458,1.652,0.004,5.448,0.193,0.007,1.052,0.033,0.056,0.838,0.949,0.002,3.13,0.524,0.019,2.854,0.088,0.152,2.273,2.576,0.006,8.491,0.054,0.002,0.294,0.009,0.016,0.234,0.266,0.001,0.876
112,100201,44,7,80,4,6,195,24,1,361,396,235,447,1493,1062,1196,2193,2104,9126,1.111,0.177,2.02,0.101,0.152,4.924,0.606,0.025,9.116,1.872,0.298,3.404,0.17,0.255,8.298,1.021,0.043,15.362,0.984,0.157,1.79,0.089,0.134,4.362,0.537,0.022,8.076,0.295,0.047,0.536,0.027,0.04,1.306,0.161,0.007,2.418,0.414,0.066,0.753,0.038,0.056,1.836,0.226,0.009,3.399,0.368,0.059,0.669,0.033,0.05,1.63,0.201,0.008,3.018,0.201,0.032,0.365,0.018,0.027,0.889,0.109,0.005,1.646,0.209,0.033,0.38,0.019,0.029,0.927,0.114,0.005,1.716,0.048,0.008,0.088,0.004,0.007,0.214,0.026,0.001,0.396
113,101901,24,5,183,6,7,383,37,1,646,564,272,460,1235,1354,1654,2652,1764,9955,0.426,0.089,3.245,0.106,0.124,6.791,0.656,0.018,11.454,0.882,0.184,6.728,0.221,0.257,14.081,1.36,0.037,23.75,0.522,0.109,3.978,0.13,0.152,8.326,0.804,0.022,14.043,0.194,0.04,1.482,0.049,0.057,3.101,0.3,0.008,5.231,0.177,0.037,1.352,0.044,0.052,2.829,0.273,0.007,4.771,0.145,0.03,1.106,0.036,0.042,2.316,0.224,0.006,3.906,0.09,0.019,0.69,0.023,0.026,1.444,0.14,0.004,2.436,0.136,0.028,1.037,0.034,0.04,2.171,0.21,0.006,3.662,0.024,0.005,0.184,0.006,0.007,0.385,0.037,0.001,0.649
114,101905,78,10,196,7,8,382,52,0,733,1158,567,1042,2565,2678,2825,5135,3379,19349,0.674,0.086,1.693,0.06,0.069,3.299,0.449,0.0,6.33,1.376,0.176,3.457,0.123,0.141,6.737,0.917,0.0,12.928,0.749,0.096,1.881,0.067,0.077,3.666,0.499,0.0,7.035,0.304,0.039,0.764,0.027,0.031,1.489,0.203,0.0,2.858,0.291,0.037,0.732,0.026,0.03,1.426,0.194,0.0,2.737,0.276,0.035,0.694,0.025,0.028,1.352,0.184,0.0,2.595,0.152,0.019,0.382,0.014,0.016,0.744,0.101,0.0,1.427,0.231,0.03,0.58,0.021,0.024,1.131,0.154,0.0,2.169,0.04,0.005,0.101,0.004,0.004,0.197,0.027,0.0,0.379
115,101102,14,2,87,0,4,59,33,0,199,5531,2634,4504,9460,9350,12365,16602,5928,66374,0.025,0.004,0.157,0.0,0.007,0.107,0.06,0.0,0.36,0.053,0.008,0.33,0.0,0.015,0.224,0.125,0.0,0.756,0.031,0.004,0.193,0.0,0.009,0.131,0.073,0.0,0.442,0.015,0.002,0.092,0.0,0.004,0.062,0.035,0.0,0.21,0.015,0.002,0.093,0.0,0.004,0.063,0.035,0.0,0.213,0.011,0.002,0.07,0.0,0.003,0.048,0.027,0.0,0.161,0.008,0.001,0.052,0.0,0.002,0.036,0.02,0.0,0.12,0.024,0.003,0.147,0.0,0.007,0.1,0.056,0.0,0.336,0.002,0.0,0.013,0.0,0.001,0.009,0.005,0.0,0.03
116,102006,18,1,50,1,4,168,9,0,251,455,230,445,1085,1336,1390,2444,1983,9368,0.396,0.022,1.099,0.022,0.088,3.692,0.198,0.0,5.516,0.783,0.043,2.174,0.043,0.174,7.304,0.391,0.0,10.913,0.404,0.022,1.124,0.022,0.09,3.775,0.202,0.0,5.64,0.166,0.009,0.461,0.009,0.037,1.548,0.083,0.0,2.313,0.135,0.007,0.374,0.007,0.03,1.257,0.067,0.0,1.879,0.129,0.007,0.36,0.007,0.029,1.209,0.065,0.0,1.806,0.074,0.004,0.205,0.004,0.016,0.687,0.037,0.0,1.027,0.091,0.005,0.252,0.005,0.02,0.847,0.045,0.0,1.266,0.019,0.001,0.053,0.001,0.004,0.179,0.01,0.0,0.268
117,104801,161,4,444,8,32,578,134,1,1362,1454,718,1265,3190,3045,3376,5788,3308,22144,1.107,0.028,3.054,0.055,0.22,3.975,0.922,0.007,9.367,2.242,0.056,6.184,0.111,0.446,8.05,1.866,0.014,18.969,1.273,0.032,3.51,0.063,0.253,4.569,1.059,0.008,10.767,0.505,0.013,1.392,0.025,0.1,1.812,0.42,0.003,4.27,0.529,0.013,1.458,0.026,0.105,1.898,0.44,0.003,4.473,0.477,0.012,1.315,0.024,0.095,1.712,0.397,0.003,4.034,0.278,0.007,0.767,0.014,0.055,0.999,0.232,0.002,2.353,0.487,0.012,1.342,0.024,0.097,1.747,0.405,0.003,4.117,0.073,0.002,0.201,0.004,0.014,0.261,0.061,0.0,0.615
118,100701,34,7,131,11,9,320,63,2,577,854,450,824,2167,2410,2488,4216,3695,17104,0.398,0.082,1.534,0.129,0.105,3.747,0.738,0.023,6.756,0.756,0.156,2.911,0.244,0.2,7.111,1.4,0.044,12.822,0.413,0.085,1.59,0.133,0.109,3.883,0.765,0.024,7.002,0.157,0.032,0.605,0.051,0.042,1.477,0.291,0.009,2.663,0.141,0.029,0.544,0.046,0.037,1.328,0.261,0.008,2.394,0.137,0.028,0.527,0.044,0.036,1.286,0.253,0.008,2.319,0.081,0.017,0.311,0.026,0.021,0.759,0.149,0.005,1.369,0.092,0.019,0.355,0.03,0.024,0.866,0.171,0.005,1.562,0.02,0.004,0.077,0.006,0.005,0.187,0.037,0.001,0.337
119,104003,230,25,889,16,90,1241,170,7,2668,2430,1213,2154,5718,5440,5970,10557,6587,40069,0.947,0.103,3.658,0.066,0.37,5.107,0.7,0.029,10.979,1.896,0.206,7.329,0.132,0.742,10.231,1.401,0.058,21.995,1.068,0.116,4.127,0.074,0.418,5.761,0.789,0.032,12.386,0.402,0.044,1.555,0.028,0.157,2.17,0.297,0.012,4.666,0.423,0.046,1.634,0.029,0.165,2.281,0.312,0.013,4.904,0.385,0.042,1.489,0.027,0.151,2.079,0.285,0.012,4.469,0.218,0.024,0.842,0.015,0.085,1.176,0.161,0.007,2.527,0.349,0.038,1.35,0.024,0.137,1.884,0.258,0.011,4.05,0.057,0.006,0.222,0.004,0.022,0.31,0.042,0.002,0.666
120,100802,5,3,51,6,1,164,27,0,257,326,154,326,893,902,1000,1791,1648,7040,0.153,0.092,1.564,0.184,0.031,5.031,0.828,0.0,7.883,0.325,0.195,3.312,0.39,0.065,10.649,1.753,0.0,16.688,0.153,0.092,1.564,0.184,0.031,5.031,0.828,0.0,7.883,0.056,0.034,0.571,0.067,0.011,1.837,0.302,0.0,2.878,0.055,0.033,0.565,0.067,0.011,1.818,0.299,0.0,2.849,0.05,0.03,0.51,0.06,0.01,1.64,0.27,0.0,2.57,0.028,0.017,0.285,0.034,0.006,0.916,0.151,0.0,1.435,0.03,0.018,0.309,0.036,0.006,0.995,0.164,0.0,1.559,0.007,0.004,0.072,0.009,0.001,0.233,0.038,0.0,0.365
121,100103,12,6,28,3,2,93,5,0,149,119,80,187,427,438,448,831,798,3328,1.008,0.504,2.353,0.252,0.168,7.815,0.42,0.0,12.521,1.5,0.75,3.5,0.375,0.25,11.625,0.625,0.0,18.625,0.642,0.321,1.497,0.16,0.107,4.973,0.267,0.0,7.968,0.281,0.141,0.656,0.07,0.047,2.178,0.117,0.0,3.489,0.274,0.137,0.639,0.068,0.046,2.123,0.114,0.0,3.402,0.268,0.134,0.625,0.067,0.045,2.076,0.112,0.0,3.326,0.144,0.072,0.337,0.036,0.024,1.119,0.06,0.0,1.793,0.15,0.075,0.351,0.038,0.025,1.165,0.063,0.0,1.867,0.036,0.018,0.084,0.009,0.006,0.279,0.015,0.0,0.448
