,addrcode,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total,Age < 7,Age 7 - 9,Age 10 - 14,Age 15 - 24,Age 25 - 34,Age 35 - 44,Age 45 - 60,Age > 60,Total,Age < 7_bin,Age < 7_bowl,Age < 7_bucket,Age < 7_misc_short,Age < 7_jar,Age < 7_pottedplant,Age < 7_tire,Age < 7_misc_tall,Age < 7_total,Age 7 - 9_bin,Age 7 - 9_bowl,Age 7 - 9_bucket,Age 7 - 9_misc_short,Age 7 - 9_jar,Age 7 - 9_pottedplant,Age 7 - 9_tire,Age 7 - 9_misc_tall,Age 7 - 9_total,Age 10 - 14_bin,Age 10 - 14_bowl,Age 10 - 14_bucket,Age 10 - 14_misc_short,Age 10 - 14_jar,Age 10 - 14_pottedplant,Age 10 - 14_tire,Age 10 - 14_misc_tall,Age 10 - 14_total,Age 15 - 24_bin,Age 15 - 24_bowl,Age 15 - 24_bucket,Age 15 - 24_misc_short,Age 15 - 24_jar,Age 15 - 24_pottedplant,Age 15 - 24_tire,Age 15 - 24_misc_tall,Age 15 - 24_total,Age 25 - 34_bin,Age 25 - 34_bowl,Age 25 - 34_bucket,Age 25 - 34_misc_short,Age 25 - 34_jar,Age 25 - 34_pottedplant,Age 25 - 34_tire,Age 25 - 34_misc_tall,Age 25 - 34_total,Age 35 - 44_bin,Age 35 - 44_bowl,Age 35 - 44_bucket,Age 35 - 44_misc_short,Age 35 - 44_jar,Age 35 - 44_pottedplant,Age 35 - 44_tire,Age 35 - 44_misc_tall,Age 35 - 44_total,Age 45 - 60_bin,Age 45 - 60_bowl,Age 45 - 60_bucket,Age 45 - 60_misc_short,Age 45 - 60_jar,Age 45 - 60_pottedplant,Age 45 - 60_tire,Age 45 - 60_misc_tall,Age 45 - 60_total,Age > 60_bin,Age > 60_bowl,Age > 60_bucket,Age > 60_misc_short,Age > 60_jar,Age > 60_pottedplant,Age > 60_tire,Age > 60_misc_tall,Age > 60_total,Total_bin,Total_bowl,Total_bucket,Total_misc_short,Total_jar,Total_pottedplant,Total_tire,Total_misc_tall,Total_total
124,800701,37,5,329,7,14,200,46,1,639,1022,470,875,1806,1813,1943,2634,1892,12455,0.362,0.049,3.219,0.068,0.137,1.957,0.45,0.01,6.252,0.787,0.106,7.0,0.149,0.298,4.255,0.979,0.021,13.596,0.423,0.057,3.76,0.08,0.16,2.286,0.526,0.011,7.303,0.205,0.028,1.822,0.039,0.078,1.107,0.255,0.006,3.538,0.204,0.028,1.815,0.039,0.077,1.103,0.254,0.006,3.525,0.19,0.026,1.693,0.036,0.072,1.029,0.237,0.005,3.289,0.14,0.019,1.249,0.027,0.053,0.759,0.175,0.004,2.426,0.196,0.026,1.739,0.037,0.074,1.057,0.243,0.005,3.377,0.03,0.004,0.264,0.006,0.011,0.161,0.037,0.001,0.513
125,801901,42,2,142,3,1,100,101,0,391,152,71,96,195,261,250,328,247,1600,2.763,0.132,9.342,0.197,0.066,6.579,6.645,0.0,25.724,5.915,0.282,20.0,0.423,0.141,14.085,14.225,0.0,55.07,4.375,0.208,14.792,0.312,0.104,10.417,10.521,0.0,40.729,2.154,0.103,7.282,0.154,0.051,5.128,5.179,0.0,20.051,1.609,0.077,5.441,0.115,0.038,3.831,3.87,0.0,14.981,1.68,0.08,5.68,0.12,0.04,4.0,4.04,0.0,15.64,1.28,0.061,4.329,0.091,0.03,3.049,3.079,0.0,11.921,1.7,0.081,5.749,0.121,0.04,4.049,4.089,0.0,15.83,0.262,0.012,0.888,0.019,0.006,0.625,0.631,0.0,2.444
126,800709,81,6,327,5,15,201,131,0,766,606,321,524,1081,1271,1212,1493,843,7351,1.337,0.099,5.396,0.083,0.248,3.317,2.162,0.0,12.64,2.523,0.187,10.187,0.156,0.467,6.262,4.081,0.0,23.863,1.546,0.115,6.24,0.095,0.286,3.836,2.5,0.0,14.618,0.749,0.056,3.025,0.046,0.139,1.859,1.212,0.0,7.086,0.637,0.047,2.573,0.039,0.118,1.581,1.031,0.0,6.027,0.668,0.05,2.698,0.041,0.124,1.658,1.081,0.0,6.32,0.543,0.04,2.19,0.033,0.1,1.346,0.877,0.0,5.131,0.961,0.071,3.879,0.059,0.178,2.384,1.554,0.0,9.087,0.11,0.008,0.445,0.007,0.02,0.273,0.178,0.0,1.042
127,800704,4,4,332,3,12,166,33,1,555,538,257,455,1006,1119,1296,1496,1265,7432,0.074,0.074,6.171,0.056,0.223,3.086,0.613,0.019,10.316,0.156,0.156,12.918,0.117,0.467,6.459,1.284,0.039,21.595,0.088,0.088,7.297,0.066,0.264,3.648,0.725,0.022,12.198,0.04,0.04,3.3,0.03,0.119,1.65,0.328,0.01,5.517,0.036,0.036,2.967,0.027,0.107,1.483,0.295,0.009,4.96,0.031,0.031,2.562,0.023,0.093,1.281,0.255,0.008,4.282,0.027,0.027,2.219,0.02,0.08,1.11,0.221,0.007,3.71,0.032,0.032,2.625,0.024,0.095,1.312,0.261,0.008,4.387,0.005,0.005,0.447,0.004,0.016,0.223,0.044,0.001,0.747
128,801604,0,0,1,0,0,2,0,0,3,498,238,371,808,845,1010,1205,1186,6161,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.06,0.0,0.0,0.042,0.0,0.0,0.084,0.0,0.0,0.126,0.0,0.0,0.027,0.0,0.0,0.054,0.0,0.0,0.081,0.0,0.0,0.012,0.0,0.0,0.025,0.0,0.0,0.037,0.0,0.0,0.012,0.0,0.0,0.024,0.0,0.0,0.036,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.008,0.0,0.0,0.017,0.0,0.0,0.025,0.0,0.0,0.008,0.0,0.0,0.017,0.0,0.0,0.025,0.0,0.0,0.002,0.0,0.0,0.003,0.0,0.0,0.005
129,801605,3,0,36,4,17,95,23,0,178,435,234,432,906,866,974,1337,1380,6564,0.069,0.0,0.828,0.092,0.391,2.184,0.529,0.0,4.092,0.128,0.0,1.538,0.171,0.726,4.06,0.983,0.0,7.607,0.069,0.0,0.833,0.093,0.394,2.199,0.532,0.0,4.12,0.033,0.0,0.397,0.044,0.188,1.049,0.254,0.0,1.965,0.035,0.0,0.416,0.046,0.196,1.097,0.266,0.0,2.055,0.031,0.0,0.37,0.041,0.175,0.975,0.236,0.0,1.828,0.022,0.0,0.269,0.03,0.127,0.711,0.172,0.0,1.331,0.022,0.0,0.261,0.029,0.123,0.688,0.167,0.0,1.29,0.005,0.0,0.055,0.006,0.026,0.145,0.035,0.0,0.271
130,800703,112,7,130,7,8,130,31,1,426,495,263,439,952,1032,1161,1628,1236,7206,2.263,0.141,2.626,0.141,0.162,2.626,0.626,0.02,8.606,4.259,0.266,4.943,0.266,0.304,4.943,1.179,0.038,16.198,2.551,0.159,2.961,0.159,0.182,2.961,0.706,0.023,9.704,1.176,0.074,1.366,0.074,0.084,1.366,0.326,0.011,4.475,1.085,0.068,1.26,0.068,0.078,1.26,0.3,0.01,4.128,0.965,0.06,1.12,0.06,0.069,1.12,0.267,0.009,3.669,0.688,0.043,0.799,0.043,0.049,0.799,0.19,0.006,2.617,0.906,0.057,1.052,0.057,0.065,1.052,0.251,0.008,3.447,0.155,0.01,0.18,0.01,0.011,0.18,0.043,0.001,0.591
131,801704,3,0,65,1,26,81,20,1,197,781,363,586,1204,1298,1244,1380,793,7649,0.038,0.0,0.832,0.013,0.333,1.037,0.256,0.013,2.522,0.083,0.0,1.791,0.028,0.716,2.231,0.551,0.028,5.427,0.051,0.0,1.109,0.017,0.444,1.382,0.341,0.017,3.362,0.025,0.0,0.54,0.008,0.216,0.673,0.166,0.008,1.636,0.023,0.0,0.501,0.008,0.2,0.624,0.154,0.008,1.518,0.024,0.0,0.523,0.008,0.209,0.651,0.161,0.008,1.584,0.022,0.0,0.471,0.007,0.188,0.587,0.145,0.007,1.428,0.038,0.0,0.82,0.013,0.328,1.021,0.252,0.013,2.484,0.004,0.0,0.085,0.001,0.034,0.106,0.026,0.001,0.258
132,801602,5,0,101,0,2,54,17,0,179,858,374,657,1589,1631,1506,2112,1626,10353,0.058,0.0,1.177,0.0,0.023,0.629,0.198,0.0,2.086,0.134,0.0,2.701,0.0,0.053,1.444,0.455,0.0,4.786,0.076,0.0,1.537,0.0,0.03,0.822,0.259,0.0,2.725,0.031,0.0,0.636,0.0,0.013,0.34,0.107,0.0,1.126,0.031,0.0,0.619,0.0,0.012,0.331,0.104,0.0,1.097,0.033,0.0,0.671,0.0,0.013,0.359,0.113,0.0,1.189,0.024,0.0,0.478,0.0,0.009,0.256,0.08,0.0,0.848,0.031,0.0,0.621,0.0,0.012,0.332,0.105,0.0,1.101,0.005,0.0,0.098,0.0,0.002,0.052,0.016,0.0,0.173
133,800710,15,2,51,0,0,45,40,0,153,790,399,613,1154,1372,1339,1656,890,8213,0.19,0.025,0.646,0.0,0.0,0.57,0.506,0.0,1.937,0.376,0.05,1.278,0.0,0.0,1.128,1.003,0.0,3.835,0.245,0.033,0.832,0.0,0.0,0.734,0.653,0.0,2.496,0.13,0.017,0.442,0.0,0.0,0.39,0.347,0.0,1.326,0.109,0.015,0.372,0.0,0.0,0.328,0.292,0.0,1.115,0.112,0.015,0.381,0.0,0.0,0.336,0.299,0.0,1.143,0.091,0.012,0.308,0.0,0.0,0.272,0.242,0.0,0.924,0.169,0.022,0.573,0.0,0.0,0.506,0.449,0.0,1.719,0.018,0.002,0.062,0.0,0.0,0.055,0.049,0.0,0.186
134,801610,2,2,34,2,14,41,17,0,112,135,51,126,302,303,296,465,493,2171,0.148,0.148,2.519,0.148,1.037,3.037,1.259,0.0,8.296,0.392,0.392,6.667,0.392,2.745,8.039,3.333,0.0,21.961,0.159,0.159,2.698,0.159,1.111,3.254,1.349,0.0,8.889,0.066,0.066,1.126,0.066,0.464,1.358,0.563,0.0,3.709,0.066,0.066,1.122,0.066,0.462,1.353,0.561,0.0,3.696,0.068,0.068,1.149,0.068,0.473,1.385,0.574,0.0,3.784,0.043,0.043,0.731,0.043,0.301,0.882,0.366,0.0,2.409,0.041,0.041,0.69,0.041,0.284,0.832,0.345,0.0,2.272,0.009,0.009,0.157,0.009,0.064,0.189,0.078,0.0,0.516
135,800705,76,6,178,9,3,146,113,0,531,941,474,751,1527,1780,1627,2135,1122,10357,0.808,0.064,1.892,0.096,0.032,1.552,1.201,0.0,5.643,1.603,0.127,3.755,0.19,0.063,3.08,2.384,0.0,11.203,1.012,0.08,2.37,0.12,0.04,1.944,1.505,0.0,7.071,0.498,0.039,1.166,0.059,0.02,0.956,0.74,0.0,3.477,0.427,0.034,1.0,0.051,0.017,0.82,0.635,0.0,2.983,0.467,0.037,1.094,0.055,0.018,0.897,0.695,0.0,3.264,0.356,0.028,0.834,0.042,0.014,0.684,0.529,0.0,2.487,0.677,0.053,1.586,0.08,0.027,1.301,1.007,0.0,4.733,0.073,0.006,0.172,0.009,0.003,0.141,0.109,0.0,0.513
136,800702,46,5,479,3,12,159,18,2,724,359,170,292,664,716,770,1050,760,4781,1.281,0.139,13.343,0.084,0.334,4.429,0.501,0.056,20.167,2.706,0.294,28.176,0.176,0.706,9.353,1.059,0.118,42.588,1.575,0.171,16.404,0.103,0.411,5.445,0.616,0.068,24.795,0.693,0.075,7.214,0.045,0.181,2.395,0.271,0.03,10.904,0.642,0.07,6.69,0.042,0.168,2.221,0.251,0.028,10.112,0.597,0.065,6.221,0.039,0.156,2.065,0.234,0.026,9.403,0.438,0.048,4.562,0.029,0.114,1.514,0.171,0.019,6.895,0.605,0.066,6.303,0.039,0.158,2.092,0.237,0.026,9.526,0.096,0.01,1.002,0.006,0.025,0.333,0.038,0.004,1.514
137,800708,15,2,51,0,0,45,40,0,153,654,308,514,1265,1334,1451,2008,1424,8958,0.229,0.031,0.78,0.0,0.0,0.688,0.612,0.0,2.339,0.487,0.065,1.656,0.0,0.0,1.461,1.299,0.0,4.968,0.292,0.039,0.992,0.0,0.0,0.875,0.778,0.0,2.977,0.119,0.016,0.403,0.0,0.0,0.356,0.316,0.0,1.209,0.112,0.015,0.382,0.0,0.0,0.337,0.3,0.0,1.147,0.103,0.014,0.351,0.0,0.0,0.31,0.276,0.0,1.054,0.075,0.01,0.254,0.0,0.0,0.224,0.199,0.0,0.762,0.105,0.014,0.358,0.0,0.0,0.316,0.281,0.0,1.074,0.017,0.002,0.057,0.0,0.0,0.05,0.045,0.0,0.171
138,801609,2,2,55,0,15,130,42,0,246,328,178,316,611,675,765,1054,1058,4985,0.061,0.061,1.677,0.0,0.457,3.963,1.28,0.0,7.5,0.112,0.112,3.09,0.0,0.843,7.303,2.36,0.0,13.82,0.063,0.063,1.741,0.0,0.475,4.114,1.329,0.0,7.785,0.033,0.033,0.9,0.0,0.245,2.128,0.687,0.0,4.026,0.03,0.03,0.815,0.0,0.222,1.926,0.622,0.0,3.644,0.026,0.026,0.719,0.0,0.196,1.699,0.549,0.0,3.216,0.019,0.019,0.522,0.0,0.142,1.233,0.398,0.0,2.334,0.019,0.019,0.52,0.0,0.142,1.229,0.397,0.0,2.325,0.004,0.004,0.11,0.0,0.03,0.261,0.084,0.0,0.493
139,800711,6,4,445,3,5,142,20,0,625,465,216,398,810,943,1117,1441,1149,6539,0.129,0.086,9.57,0.065,0.108,3.054,0.43,0.0,13.441,0.278,0.185,20.602,0.139,0.231,6.574,0.926,0.0,28.935,0.151,0.101,11.181,0.075,0.126,3.568,0.503,0.0,15.704,0.074,0.049,5.494,0.037,0.062,1.753,0.247,0.0,7.716,0.064,0.042,4.719,0.032,0.053,1.506,0.212,0.0,6.628,0.054,0.036,3.984,0.027,0.045,1.271,0.179,0.0,5.595,0.042,0.028,3.088,0.021,0.035,0.985,0.139,0.0,4.337,0.052,0.035,3.873,0.026,0.044,1.236,0.174,0.0,5.44,0.009,0.006,0.681,0.005,0.008,0.217,0.031,0.0,0.956
140,800707,3,5,268,4,8,105,29,1,423,367,188,310,815,858,921,1359,1109,5927,0.082,0.136,7.302,0.109,0.218,2.861,0.79,0.027,11.526,0.16,0.266,14.255,0.213,0.426,5.585,1.543,0.053,22.5,0.097,0.161,8.645,0.129,0.258,3.387,0.935,0.032,13.645,0.037,0.061,3.288,0.049,0.098,1.288,0.356,0.012,5.19,0.035,0.058,3.124,0.047,0.093,1.224,0.338,0.012,4.93,0.033,0.054,2.91,0.043,0.087,1.14,0.315,0.011,4.593,0.022,0.037,1.972,0.029,0.059,0.773,0.213,0.007,3.113,0.027,0.045,2.417,0.036,0.072,0.947,0.261,0.009,3.814,0.005,0.008,0.452,0.007,0.013,0.177,0.049,0.002,0.714
141,801502,62,3,790,4,37,292,95,1,1284,867,403,708,1366,1478,1846,2564,1726,10958,0.715,0.035,9.112,0.046,0.427,3.368,1.096,0.012,14.81,1.538,0.074,19.603,0.099,0.918,7.246,2.357,0.025,31.861,0.876,0.042,11.158,0.056,0.523,4.124,1.342,0.014,18.136,0.454,0.022,5.783,0.029,0.271,2.138,0.695,0.007,9.4,0.419,0.02,5.345,0.027,0.25,1.976,0.643,0.007,8.687,0.336,0.016,4.28,0.022,0.2,1.582,0.515,0.005,6.956,0.242,0.012,3.081,0.016,0.144,1.139,0.371,0.004,5.008,0.359,0.017,4.577,0.023,0.214,1.692,0.55,0.006,7.439,0.057,0.003,0.721,0.004,0.034,0.266,0.087,0.001,1.172
142,801501,110,6,523,4,18,344,75,0,1080,994,439,718,1697,1800,2077,3391,2353,13469,1.107,0.06,5.262,0.04,0.181,3.461,0.755,0.0,10.865,2.506,0.137,11.913,0.091,0.41,7.836,1.708,0.0,24.601,1.532,0.084,7.284,0.056,0.251,4.791,1.045,0.0,15.042,0.648,0.035,3.082,0.024,0.106,2.027,0.442,0.0,6.364,0.611,0.033,2.906,0.022,0.1,1.911,0.417,0.0,6.0,0.53,0.029,2.518,0.019,0.087,1.656,0.361,0.0,5.2,0.324,0.018,1.542,0.012,0.053,1.014,0.221,0.0,3.185,0.467,0.025,2.223,0.017,0.076,1.462,0.319,0.0,4.59,0.082,0.004,0.388,0.003,0.013,0.255,0.056,0.0,0.802
143,801409,129,3,170,1,15,132,28,1,479,1005,433,735,1644,1789,1703,2279,1467,11055,1.284,0.03,1.692,0.01,0.149,1.313,0.279,0.01,4.766,2.979,0.069,3.926,0.023,0.346,3.048,0.647,0.023,11.062,1.755,0.041,2.313,0.014,0.204,1.796,0.381,0.014,6.517,0.785,0.018,1.034,0.006,0.091,0.803,0.17,0.006,2.914,0.721,0.017,0.95,0.006,0.084,0.738,0.157,0.006,2.677,0.757,0.018,0.998,0.006,0.088,0.775,0.164,0.006,2.813,0.566,0.013,0.746,0.004,0.066,0.579,0.123,0.004,2.102,0.879,0.02,1.159,0.007,0.102,0.9,0.191,0.007,3.265,0.117,0.003,0.154,0.001,0.014,0.119,0.025,0.001,0.433
144,801406,18,0,19,0,0,8,3,0,48,967,398,708,1531,1564,1676,2079,1282,10205,0.186,0.0,0.196,0.0,0.0,0.083,0.031,0.0,0.496,0.452,0.0,0.477,0.0,0.0,0.201,0.075,0.0,1.206,0.254,0.0,0.268,0.0,0.0,0.113,0.042,0.0,0.678,0.118,0.0,0.124,0.0,0.0,0.052,0.02,0.0,0.314,0.115,0.0,0.121,0.0,0.0,0.051,0.019,0.0,0.307,0.107,0.0,0.113,0.0,0.0,0.048,0.018,0.0,0.286,0.087,0.0,0.091,0.0,0.0,0.038,0.014,0.0,0.231,0.14,0.0,0.148,0.0,0.0,0.062,0.023,0.0,0.374,0.018,0.0,0.019,0.0,0.0,0.008,0.003,0.0,0.047
145,801401,175,1,161,1,15,218,42,0,613,1261,508,933,2178,2328,2272,3464,2203,15147,1.388,0.008,1.277,0.008,0.119,1.729,0.333,0.0,4.861,3.445,0.02,3.169,0.02,0.295,4.291,0.827,0.0,12.067,1.876,0.011,1.726,0.011,0.161,2.337,0.45,0.0,6.57,0.803,0.005,0.739,0.005,0.069,1.001,0.193,0.0,2.815,0.752,0.004,0.692,0.004,0.064,0.936,0.18,0.0,2.633,0.77,0.004,0.709,0.004,0.066,0.96,0.185,0.0,2.698,0.505,0.003,0.465,0.003,0.043,0.629,0.121,0.0,1.77,0.794,0.005,0.731,0.005,0.068,0.99,0.191,0.0,2.783,0.116,0.001,0.106,0.001,0.01,0.144,0.028,0.0,0.405
146,801402,9,2,78,3,13,130,76,1,312,863,410,666,1589,1495,1688,2540,1763,11014,0.104,0.023,0.904,0.035,0.151,1.506,0.881,0.012,3.615,0.22,0.049,1.902,0.073,0.317,3.171,1.854,0.024,7.61,0.135,0.03,1.171,0.045,0.195,1.952,1.141,0.015,4.685,0.057,0.013,0.491,0.019,0.082,0.818,0.478,0.006,1.963,0.06,0.013,0.522,0.02,0.087,0.87,0.508,0.007,2.087,0.053,0.012,0.462,0.018,0.077,0.77,0.45,0.006,1.848,0.035,0.008,0.307,0.012,0.051,0.512,0.299,0.004,1.228,0.051,0.011,0.442,0.017,0.074,0.737,0.431,0.006,1.77,0.008,0.002,0.071,0.003,0.012,0.118,0.069,0.001,0.283
147,801408,2,0,37,0,3,59,25,1,127,446,221,364,718,830,925,1346,808,5658,0.045,0.0,0.83,0.0,0.067,1.323,0.561,0.022,2.848,0.09,0.0,1.674,0.0,0.136,2.67,1.131,0.045,5.747,0.055,0.0,1.016,0.0,0.082,1.621,0.687,0.027,3.489,0.028,0.0,0.515,0.0,0.042,0.822,0.348,0.014,1.769,0.024,0.0,0.446,0.0,0.036,0.711,0.301,0.012,1.53,0.022,0.0,0.4,0.0,0.032,0.638,0.27,0.011,1.373,0.015,0.0,0.275,0.0,0.022,0.438,0.186,0.007,0.944,0.025,0.0,0.458,0.0,0.037,0.73,0.309,0.012,1.572,0.004,0.0,0.065,0.0,0.005,0.104,0.044,0.002,0.224
148,801403,25,2,79,3,10,122,38,0,279,471,213,381,866,821,1150,1476,1291,6669,0.531,0.042,1.677,0.064,0.212,2.59,0.807,0.0,5.924,1.174,0.094,3.709,0.141,0.469,5.728,1.784,0.0,13.099,0.656,0.052,2.073,0.079,0.262,3.202,0.997,0.0,7.323,0.289,0.023,0.912,0.035,0.115,1.409,0.439,0.0,3.222,0.305,0.024,0.962,0.037,0.122,1.486,0.463,0.0,3.398,0.217,0.017,0.687,0.026,0.087,1.061,0.33,0.0,2.426,0.169,0.014,0.535,0.02,0.068,0.827,0.257,0.0,1.89,0.194,0.015,0.612,0.023,0.077,0.945,0.294,0.0,2.161,0.037,0.003,0.118,0.004,0.015,0.183,0.057,0.0,0.418
149,801404,152,1,148,2,15,154,59,0,531,969,408,680,1671,1747,1860,2733,2286,12354,1.569,0.01,1.527,0.021,0.155,1.589,0.609,0.0,5.48,3.725,0.025,3.627,0.049,0.368,3.775,1.446,0.0,13.015,2.235,0.015,2.176,0.029,0.221,2.265,0.868,0.0,7.809,0.91,0.006,0.886,0.012,0.09,0.922,0.353,0.0,3.178,0.87,0.006,0.847,0.011,0.086,0.882,0.338,0.0,3.039,0.817,0.005,0.796,0.011,0.081,0.828,0.317,0.0,2.855,0.556,0.004,0.542,0.007,0.055,0.563,0.216,0.0,1.943,0.665,0.004,0.647,0.009,0.066,0.674,0.258,0.0,2.323,0.123,0.001,0.12,0.002,0.012,0.125,0.048,0.0,0.43
150,802102,0,0,34,1,15,67,17,0,134,979,485,687,1426,1740,1604,2191,929,10041,0.0,0.0,0.347,0.01,0.153,0.684,0.174,0.0,1.369,0.0,0.0,0.701,0.021,0.309,1.381,0.351,0.0,2.763,0.0,0.0,0.495,0.015,0.218,0.975,0.247,0.0,1.951,0.0,0.0,0.238,0.007,0.105,0.47,0.119,0.0,0.94,0.0,0.0,0.195,0.006,0.086,0.385,0.098,0.0,0.77,0.0,0.0,0.212,0.006,0.094,0.418,0.106,0.0,0.835,0.0,0.0,0.155,0.005,0.068,0.306,0.078,0.0,0.612,0.0,0.0,0.366,0.011,0.161,0.721,0.183,0.0,1.442,0.0,0.0,0.034,0.001,0.015,0.067,0.017,0.0,0.133
151,801407,28,3,64,2,6,82,23,0,208,656,292,477,1062,1147,1392,1721,1291,8038,0.427,0.046,0.976,0.03,0.091,1.25,0.351,0.0,3.171,0.959,0.103,2.192,0.068,0.205,2.808,0.788,0.0,7.123,0.587,0.063,1.342,0.042,0.126,1.719,0.482,0.0,4.361,0.264,0.028,0.603,0.019,0.056,0.772,0.217,0.0,1.959,0.244,0.026,0.558,0.017,0.052,0.715,0.201,0.0,1.813,0.201,0.022,0.46,0.014,0.043,0.589,0.165,0.0,1.494,0.163,0.017,0.372,0.012,0.035,0.476,0.134,0.0,1.209,0.217,0.023,0.496,0.015,0.046,0.635,0.178,0.0,1.611,0.035,0.004,0.08,0.002,0.007,0.102,0.029,0.0,0.259
152,800802,53,2,304,2,10,145,50,1,567,704,329,533,1181,1314,1312,1854,1480,8707,0.753,0.028,4.318,0.028,0.142,2.06,0.71,0.014,8.054,1.611,0.061,9.24,0.061,0.304,4.407,1.52,0.03,17.234,0.994,0.038,5.704,0.038,0.188,2.72,0.938,0.019,10.638,0.449,0.017,2.574,0.017,0.085,1.228,0.423,0.008,4.801,0.403,0.015,2.314,0.015,0.076,1.104,0.381,0.008,4.315,0.404,0.015,2.317,0.015,0.076,1.105,0.381,0.008,4.322,0.286,0.011,1.64,0.011,0.054,0.782,0.27,0.005,3.058,0.358,0.014,2.054,0.014,0.068,0.98,0.338,0.007,3.831,0.061,0.002,0.349,0.002,0.011,0.167,0.057,0.001,0.651
153,801405,165,1,105,2,12,130,40,0,455,530,260,412,1030,1036,1309,1684,1345,7606,3.113,0.019,1.981,0.038,0.226,2.453,0.755,0.0,8.585,6.346,0.038,4.038,0.077,0.462,5.0,1.538,0.0,17.5,4.005,0.024,2.549,0.049,0.291,3.155,0.971,0.0,11.044,1.602,0.01,1.019,0.019,0.117,1.262,0.388,0.0,4.417,1.593,0.01,1.014,0.019,0.116,1.255,0.386,0.0,4.392,1.261,0.008,0.802,0.015,0.092,0.993,0.306,0.0,3.476,0.98,0.006,0.624,0.012,0.071,0.772,0.238,0.0,2.702,1.227,0.007,0.781,0.015,0.089,0.967,0.297,0.0,3.383,0.217,0.001,0.138,0.003,0.016,0.171,0.053,0.0,0.598
154,800811,17,6,408,0,18,101,24,0,574,783,350,575,1131,1365,1387,1863,1144,8598,0.217,0.077,5.211,0.0,0.23,1.29,0.307,0.0,7.331,0.486,0.171,11.657,0.0,0.514,2.886,0.686,0.0,16.4,0.296,0.104,7.096,0.0,0.313,1.757,0.417,0.0,9.983,0.15,0.053,3.607,0.0,0.159,0.893,0.212,0.0,5.075,0.125,0.044,2.989,0.0,0.132,0.74,0.176,0.0,4.205,0.123,0.043,2.942,0.0,0.13,0.728,0.173,0.0,4.138,0.091,0.032,2.19,0.0,0.097,0.542,0.129,0.0,3.081,0.149,0.052,3.566,0.0,0.157,0.883,0.21,0.0,5.017,0.02,0.007,0.475,0.0,0.021,0.117,0.028,0.0,0.668
155,802101,77,2,115,1,4,84,31,0,314,767,331,560,1202,1350,1233,1818,921,8182,1.004,0.026,1.499,0.013,0.052,1.095,0.404,0.0,4.094,2.326,0.06,3.474,0.03,0.121,2.538,0.937,0.0,9.486,1.375,0.036,2.054,0.018,0.071,1.5,0.554,0.0,5.607,0.641,0.017,0.957,0.008,0.033,0.699,0.258,0.0,2.612,0.57,0.015,0.852,0.007,0.03,0.622,0.23,0.0,2.326,0.624,0.016,0.933,0.008,0.032,0.681,0.251,0.0,2.547,0.424,0.011,0.633,0.006,0.022,0.462,0.171,0.0,1.727,0.836,0.022,1.249,0.011,0.043,0.912,0.337,0.0,3.409,0.094,0.002,0.141,0.001,0.005,0.103,0.038,0.0,0.384
156,800806,18,0,66,4,4,155,56,1,304,574,284,472,1121,1205,1439,2111,1699,8905,0.314,0.0,1.15,0.07,0.07,2.7,0.976,0.017,5.296,0.634,0.0,2.324,0.141,0.141,5.458,1.972,0.035,10.704,0.381,0.0,1.398,0.085,0.085,3.284,1.186,0.021,6.441,0.161,0.0,0.589,0.036,0.036,1.383,0.5,0.009,2.712,0.149,0.0,0.548,0.033,0.033,1.286,0.465,0.008,2.523,0.125,0.0,0.459,0.028,0.028,1.077,0.389,0.007,2.113,0.085,0.0,0.313,0.019,0.019,0.734,0.265,0.005,1.44,0.106,0.0,0.388,0.024,0.024,0.912,0.33,0.006,1.789,0.02,0.0,0.074,0.004,0.004,0.174,0.063,0.001,0.341
157,800803,16,2,66,4,3,168,41,0,300,1103,512,844,1844,1953,2266,2883,2328,13733,0.145,0.018,0.598,0.036,0.027,1.523,0.372,0.0,2.72,0.312,0.039,1.289,0.078,0.059,3.281,0.801,0.0,5.859,0.19,0.024,0.782,0.047,0.036,1.991,0.486,0.0,3.555,0.087,0.011,0.358,0.022,0.016,0.911,0.222,0.0,1.627,0.082,0.01,0.338,0.02,0.015,0.86,0.21,0.0,1.536,0.071,0.009,0.291,0.018,0.013,0.741,0.181,0.0,1.324,0.055,0.007,0.229,0.014,0.01,0.583,0.142,0.0,1.041,0.069,0.009,0.284,0.017,0.013,0.722,0.176,0.0,1.289,0.012,0.001,0.048,0.003,0.002,0.122,0.03,0.0,0.218
