Week,Year,addrcode,rainfall
43,2015,103901,106.72
43,2015,100102,121.08
43,2015,102209,121.08
43,2015,100403,106.72
43,2015,104501,106.72
43,2015,102202,121.08
43,2015,100402,106.72
43,2015,100206,106.72
43,2015,101902,121.08
43,2015,102501,121.08
43,2015,101401,106.72
43,2015,103102,106.72
43,2015,103203,102.07
43,2015,101701,106.72
43,2015,102503,121.08
43,2015,102105,126.68
43,2015,101506,121.08
43,2015,104001,120.78
43,2015,104004,126.6
43,2015,103501,120.78
43,2015,100905,102.07
43,2015,103103,109.61
43,2015,102210,121.08
43,2015,102207,121.08
43,2015,100104,106.72
43,2015,103301,106.72
43,2015,102009,121.08
43,2015,100202,106.72
43,2015,102504,121.08
43,2015,101103,105.21
43,2015,100201,106.72
43,2015,101901,121.08
43,2015,101905,121.08
43,2015,101102,105.21
43,2015,102006,121.08
43,2015,104801,121.05
43,2015,100701,106.72
43,2015,100802,106.72
43,2015,100103,121.08
43,2015,103401,95.69
43,2015,101501,121.08
43,2015,101303,106.72
43,2015,102107,120.78
43,2015,102802,106.72
43,2015,101507,121.08
43,2015,101803,106.72
43,2015,101301,106.72
43,2015,102801,106.72
43,2015,100803,106.72
43,2015,100105,121.08
43,2015,100804,106.72
43,2015,100106,106.72
43,2015,103903,106.72
43,2015,103303,106.72
43,2015,102201,121.08
43,2015,101505,121.08
43,2015,103101,120.78
43,2015,103202,102.07
43,2015,103504,120.78
43,2015,102302,126.6
43,2015,101204,109.61
43,2015,102402,120.78
43,2015,103503,120.78
43,2015,102401,109.61
43,2015,104701,102.07
43,2015,101504,121.08
43,2015,101203,109.61
43,2015,101804,106.72
43,2015,101503,121.08
43,2015,102803,106.72
43,2015,103502,121.08
43,2015,104902,120.78
43,2015,104602,102.95
43,2015,104504,95.69
40,2015,104605,94.35
40,2015,100301,90.54
40,2015,103001,96.63
40,2015,103902,90.73
40,2015,101104,88.45
40,2015,101602,99.78
40,2015,100308,86.66
40,2015,103602,99.95
40,2015,100304,98.81
40,2015,104401,88.45
40,2015,104003,100.26
40,2015,105001,113.41
40,2015,104301,95.61
40,2015,104901,101.77
34,2014,100508,16.37
34,2014,104604,16.31
34,2014,103704,13.88
34,2014,100108,14.29
34,2014,102005,14.29
34,2014,100101,14.29
34,2014,103701,13.88
34,2014,100112,14.29
34,2014,100110,13.88
34,2014,103702,13.88
34,2014,100109,14.29
34,2014,102004,14.29
34,2014,101702,13.88
34,2014,100805,13.88
34,2014,104601,16.31
34,2014,104203,16.37
34,2014,104202,16.37
34,2014,104101,15.28
34,2014,100302,16.7
34,2014,100502,16.37
34,2014,100306,16.7
34,2014,104102,15.28
34,2014,100111,13.88
34,2014,100107,13.88
34,2014,101904,14.29
34,2014,101907,14.29
34,2014,104603,16.31
34,2014,103703,13.88
34,2014,100305,16.7
34,2014,103002,15.28
34,2014,104302,16.37
34,2014,101002,16.31
34,2014,103802,16.37
34,2014,102902,15.28
34,2014,100303,19.8
34,2014,103604,18.97
34,2014,101601,14.29
34,2014,100801,13.88
34,2014,102208,14.29
34,2014,101302,13.88
34,2014,104502,17.16
34,2014,104802,11.19
34,2014,102601,13.88
34,2014,104503,17.16
34,2014,101903,14.29
34,2014,100307,16.12
34,2014,103004,15.28
34,2014,102704,16.37
34,2014,102901,15.28
34,2014,101801,14.29
34,2014,103201,17.16
34,2014,100401,13.88
34,2014,100204,13.88
34,2014,103605,19.32
34,2014,104201,19.32
34,2014,100203,13.88
34,2014,100608,17.16
34,2014,101105,16.12
34,2014,102007,14.29
34,2014,101106,16.12
34,2014,100405,13.88
34,2014,101101,14.9
34,2014,100404,13.88
34,2014,104002,11.19
34,2014,102705,16.37
34,2014,103801,16.37
34,2014,101001,16.31
34,2014,103003,15.28
34,2014,103005,15.28
34,2014,100601,17.16
34,2014,102701,17.16
34,2014,102502,15.28
34,2014,101704,13.88
34,2014,102303,11.19
34,2014,101802,13.88
34,2014,101502,14.29
34,2014,102206,14.29
34,2014,103302,13.88
34,2014,100702,13.88
34,2014,100703,13.88
34,2014,100704,13.88
34,2014,103901,13.88
34,2014,100102,14.29
34,2014,102209,14.29
34,2014,100403,13.88
34,2014,104501,13.88
34,2014,102202,14.29
34,2014,100402,13.88
34,2014,100206,13.88
34,2014,101902,14.29
34,2014,102501,14.29
34,2014,101401,13.88
34,2014,103102,13.88
34,2014,103203,17.21
34,2014,101701,13.88
34,2014,102503,14.29
34,2014,102105,16.18
34,2014,101506,14.29
34,2014,104001,13.8
34,2014,104004,19.82
34,2014,103501,13.8
34,2014,100905,17.21
34,2014,103103,17.01
34,2014,102210,14.29
34,2014,102207,14.29
34,2014,100104,13.88
34,2014,103301,13.88
34,2014,102009,14.29
34,2014,100202,13.88
34,2014,102504,14.29
34,2014,101103,14.9
34,2014,100201,13.88
34,2014,101901,14.29
34,2014,101905,14.29
34,2014,101102,14.9
34,2014,102006,14.29
34,2014,104801,11.19
34,2014,100701,13.88
34,2014,100802,13.88
34,2014,100103,14.29
34,2014,103401,17.16
34,2014,101501,14.29
34,2014,101303,13.88
34,2014,102107,13.8
34,2014,102802,13.88
34,2014,101507,14.29
34,2014,101803,13.88
34,2014,101301,13.88
34,2014,102801,13.88
34,2014,100803,13.88
34,2014,100105,14.29
34,2014,100804,13.88
34,2014,100106,13.88
34,2014,103903,13.88
34,2014,103303,13.88
34,2014,102201,14.29
34,2014,101505,14.29
34,2014,103101,13.8
34,2014,103202,17.21
34,2014,103504,13.8
34,2014,102302,19.82
34,2014,101204,17.01
34,2014,102402,13.8
34,2014,103503,13.8
34,2014,102401,17.01
34,2014,104701,17.21
34,2014,101504,14.29
34,2014,101203,17.01
34,2014,101804,13.88
34,2014,101503,14.29
34,2014,102803,13.88
34,2014,103502,14.29
34,2014,104902,13.8
34,2014,104602,16.31
34,2014,104504,17.16
4,2016,100508,0
4,2016,104604,0
4,2016,103704,0
4,2016,100108,0
4,2016,102005,0
4,2016,100101,0
4,2016,103701,0
4,2016,100112,0
4,2016,100110,0
4,2016,103702,0
4,2016,100109,0
4,2016,102004,0
4,2016,101702,0
4,2016,100805,0
4,2016,104601,0
4,2016,104203,0
4,2016,104202,0
4,2016,104101,0
4,2016,100302,0
4,2016,100502,0
4,2016,100306,0
4,2016,104102,0
4,2016,100111,0
4,2016,100107,0
4,2016,101904,0
4,2016,101907,0
4,2016,104603,0
4,2016,103703,0
4,2016,100305,0
4,2016,103002,0
4,2016,104302,0
4,2016,101002,0
4,2016,103802,0
4,2016,102902,0
4,2016,100303,0
4,2016,103604,0
4,2016,101601,0
4,2016,100801,0
4,2016,102208,0
4,2016,101302,0
4,2016,104502,0
4,2016,104802,0
4,2016,102601,0
4,2016,104503,0
4,2016,101903,0
4,2016,100307,0
4,2016,103004,0
4,2016,102704,0
4,2016,102901,0
4,2016,101801,0
4,2016,103201,0
4,2016,100401,0
4,2016,100204,0
4,2016,103605,0
4,2016,104201,0
4,2016,100203,0
4,2016,100608,0
4,2016,101105,0
4,2016,102007,0
4,2016,101106,0
4,2016,100405,0
4,2016,101101,0
4,2016,100404,0
4,2016,104002,0
4,2016,102705,0
4,2016,103801,0
4,2016,101001,0
4,2016,103003,0
4,2016,103005,0
4,2016,100601,0
4,2016,102701,0
4,2016,102502,0
4,2016,101704,0
4,2016,102303,0
4,2016,101802,0
4,2016,101502,0
4,2016,102206,0
4,2016,103302,0
4,2016,100702,0
4,2016,100703,0
4,2016,100704,0
4,2016,103901,0
4,2016,100102,0
4,2016,102209,0
4,2016,100403,0
4,2016,104501,0
4,2016,102202,0
4,2016,100402,0
4,2016,100206,0
4,2016,101902,0
4,2016,102501,0
4,2016,101401,0
4,2016,103102,0
4,2016,103203,0
4,2016,101701,0
4,2016,102503,0
4,2016,102105,0
4,2016,101506,0
4,2016,104001,0
4,2016,104004,0
4,2016,103501,0
4,2016,100905,0
4,2016,103103,0
4,2016,102210,0
4,2016,102207,0
4,2016,100104,0
4,2016,103301,0
4,2016,102009,0
4,2016,100202,0
4,2016,102504,0
4,2016,101103,0
4,2016,100201,0
4,2016,101901,0
4,2016,101905,0
4,2016,101102,0
4,2016,102006,0
4,2016,104801,0
4,2016,100701,0
4,2016,100802,0
4,2016,100103,0
4,2016,103401,0
4,2016,101501,0
4,2016,101303,0
4,2016,102107,0
4,2016,102802,0
4,2016,101507,0
4,2016,101803,0
4,2016,101301,0
4,2016,102801,0
4,2016,100803,0
4,2016,100105,0
4,2016,100804,0
4,2016,100106,0
4,2016,103903,0
4,2016,103303,0
4,2016,102201,0
4,2016,101505,0
4,2016,103101,0
4,2016,103202,0
4,2016,103504,0
4,2016,102302,0
4,2016,101204,0
4,2016,102402,0
4,2016,103503,0
4,2016,102401,0
4,2016,104701,0
4,2016,101504,0
4,2016,101203,0
4,2016,101804,0
4,2016,101503,0
4,2016,102803,0
4,2016,103502,0
4,2016,104902,0
4,2016,104602,0
4,2016,104504,0
37,2014,104605,74.91
37,2014,100301,73.66
37,2014,103001,55.52
37,2014,103902,72.42
37,2014,101104,65.16
37,2014,101602,68.19
37,2014,100308,76.48
37,2014,103602,62.33
37,2014,100304,77.84
37,2014,104401,57.5
37,2014,104003,67.8
37,2014,105001,71.77
37,2014,104301,60.87
37,2014,104901,67.77
4,2015,104605,0
4,2015,100301,0
4,2015,103001,0.04
4,2015,103902,0.28
4,2015,101104,0
4,2015,101602,0.3
4,2015,100308,0
4,2015,103602,0.19
4,2015,100304,0
4,2015,104401,0
4,2015,104003,0.4
4,2015,105001,0.44
4,2015,104301,0
4,2015,104901,0.3
24,2018,100508,40.26
24,2018,104604,40.96
24,2018,103704,40.56
24,2018,100108,46.64
24,2018,102005,46.64
24,2018,100101,46.64
24,2018,103701,40.56
24,2018,100112,46.64
24,2018,100110,40.56
24,2018,103702,40.56
24,2018,100109,46.64
24,2018,102004,46.64
24,2018,101702,40.56
24,2018,100805,40.56
24,2018,104601,40.96
24,2018,104203,40.26
24,2018,104202,40.26
24,2018,104101,40.74
24,2018,100302,40.9
24,2018,100502,40.26
24,2018,100306,40.9
24,2018,104102,40.74
24,2018,100111,40.56
24,2018,100107,40.56
24,2018,101904,46.64
24,2018,101907,46.64
24,2018,104603,40.96
24,2018,103703,40.56
24,2018,100305,40.9
24,2018,103002,40.74
24,2018,104302,40.26
24,2018,101002,40.96
24,2018,103802,40.26
24,2018,102902,40.74
24,2018,100303,45
24,2018,103604,44.93
24,2018,101601,46.64
24,2018,100801,40.56
24,2018,102208,46.64
24,2018,101302,40.56
24,2018,104502,40.13
24,2018,104802,37.68
24,2018,102601,40.56
24,2018,104503,40.13
24,2018,101903,46.64
24,2018,100307,39.8
24,2018,103004,40.74
24,2018,102704,40.26
24,2018,102901,40.74
24,2018,101801,46.64
24,2018,103201,40.13
24,2018,100401,40.56
24,2018,100204,40.56
24,2018,103605,44.48
24,2018,104201,44.48
24,2018,100203,40.56
24,2018,100608,40.13
24,2018,101105,39.8
24,2018,102007,46.64
24,2018,101106,39.8
24,2018,100405,40.56
24,2018,101101,39.58
24,2018,100404,40.56
24,2018,104002,37.68
24,2018,102705,40.26
24,2018,103801,40.26
24,2018,101001,40.96
24,2018,103003,40.74
24,2018,103005,40.74
24,2018,100601,40.13
24,2018,102701,40.13
24,2018,102502,40.74
24,2018,101704,40.56
24,2018,102303,37.68
24,2018,101802,40.56
24,2018,101502,46.64
24,2018,102206,46.64
24,2018,103302,40.56
24,2018,100702,40.56
24,2018,100703,40.56
24,2018,100704,40.56
24,2018,103901,40.56
24,2018,100102,46.64
24,2018,102209,46.64
24,2018,100403,40.56
24,2018,104501,40.56
24,2018,102202,46.64
24,2018,100402,40.56
24,2018,100206,40.56
24,2018,101902,46.64
24,2018,102501,46.64
24,2018,101401,40.56
24,2018,103102,40.56
24,2018,103203,38.32
24,2018,101701,40.56
24,2018,102503,46.64
24,2018,102105,40.94
24,2018,101506,46.64
24,2018,104001,36.61
24,2018,104004,36.51
24,2018,103501,36.61
24,2018,100905,38.32
24,2018,103103,37.93
24,2018,102210,46.64
24,2018,102207,46.64
24,2018,100104,40.56
24,2018,103301,40.56
24,2018,102009,46.64
24,2018,100202,40.56
24,2018,102504,46.64
24,2018,101103,39.58
24,2018,100201,40.56
24,2018,101901,46.64
24,2018,101905,46.64
24,2018,101102,39.58
24,2018,102006,46.64
24,2018,104801,37.68
24,2018,100701,40.56
24,2018,100802,40.56
24,2018,100103,46.64
24,2018,103401,40.13
24,2018,101501,46.64
24,2018,101303,40.56
24,2018,102107,36.61
24,2018,102802,40.56
24,2018,101507,46.64
24,2018,101803,40.56
24,2018,101301,40.56
24,2018,102801,40.56
24,2018,100803,40.56
24,2018,100105,46.64
24,2018,100804,40.56
24,2018,100106,40.56
24,2018,103903,40.56
24,2018,103303,40.56
24,2018,102201,46.64
24,2018,101505,46.64
24,2018,103101,36.61
24,2018,103202,38.32
24,2018,103504,36.61
24,2018,102302,36.51
24,2018,101204,37.93
24,2018,102402,36.61
24,2018,103503,36.61
24,2018,102401,37.93
24,2018,104701,38.32
24,2018,101504,46.64
24,2018,101203,37.93
24,2018,101804,40.56
24,2018,101503,46.64
24,2018,102803,40.56
24,2018,103502,46.64
24,2018,104902,36.61
24,2018,104602,40.96
24,2018,104504,40.13
19,2018,104605,0
19,2018,100301,0
19,2018,103001,0
19,2018,103902,0
19,2018,101104,0
19,2018,101602,0
19,2018,100308,0
19,2018,103602,0
19,2018,100304,0
19,2018,104401,0
19,2018,104003,0
19,2018,105001,0
19,2018,104301,0
19,2018,104901,0
13,2017,104605,14.47
13,2017,100301,18.53
13,2017,103001,18.03
13,2017,103902,15.49
13,2017,101104,12.94
13,2017,101602,27.58
13,2017,100308,16.23
13,2017,103602,18.81
13,2017,100304,58.53
13,2017,104401,13.26
13,2017,104003,21.17
13,2017,105001,24.39
13,2017,104301,13.22
13,2017,104901,27.52
10,2017,100508,28.6
10,2017,104604,28.05
10,2017,103704,43.94
10,2017,100108,44.29
10,2017,102005,44.29
10,2017,100101,44.29
10,2017,103701,43.94
10,2017,100112,44.29
10,2017,100110,43.94
10,2017,103702,43.94
10,2017,100109,44.29
10,2017,102004,44.29
10,2017,101702,43.94
10,2017,100805,43.94
10,2017,104601,28.05
10,2017,104203,28.6
10,2017,104202,28.6
10,2017,104101,31.83
10,2017,100302,26.53
10,2017,100502,28.6
10,2017,100306,26.53
10,2017,104102,31.83
10,2017,100111,43.94
10,2017,100107,43.94
10,2017,101904,44.29
10,2017,101907,44.29
10,2017,104603,28.05
10,2017,103703,43.94
10,2017,100305,26.53
10,2017,103002,31.83
10,2017,104302,28.6
10,2017,101002,28.05
10,2017,103802,28.6
10,2017,102902,31.83
10,2017,100303,27.43
10,2017,103604,31.7
10,2017,101601,44.29
10,2017,100801,43.94
10,2017,102208,44.29
10,2017,101302,43.94
10,2017,104502,28.23
10,2017,104802,47.18
10,2017,102601,43.94
10,2017,104503,28.23
10,2017,101903,44.29
10,2017,100307,26.44
10,2017,103004,31.83
10,2017,102704,28.6
10,2017,102901,31.83
10,2017,101801,44.29
10,2017,103201,28.23
10,2017,100401,43.94
10,2017,100204,43.94
10,2017,103605,29.15
10,2017,104201,29.15
10,2017,100203,43.94
10,2017,100608,28.23
10,2017,101105,26.44
10,2017,102007,44.29
10,2017,101106,26.44
10,2017,100405,43.94
10,2017,101101,26.7
10,2017,100404,43.94
10,2017,104002,47.18
10,2017,102705,28.6
10,2017,103801,28.6
10,2017,101001,28.05
10,2017,103003,31.83
10,2017,103005,31.83
10,2017,100601,28.23
10,2017,102701,28.23
10,2017,102502,31.83
10,2017,101704,43.94
10,2017,102303,47.18
10,2017,101802,43.94
10,2017,101502,44.29
10,2017,102206,44.29
10,2017,103302,43.94
10,2017,100702,43.94
10,2017,100703,43.94
10,2017,100704,43.94
10,2017,103901,43.94
10,2017,100102,44.29
10,2017,102209,44.29
10,2017,100403,43.94
10,2017,104501,43.94
10,2017,102202,44.29
10,2017,100402,43.94
10,2017,100206,43.94
10,2017,101902,44.29
10,2017,102501,44.29
10,2017,101401,43.94
10,2017,103102,43.94
10,2017,103203,31.25
10,2017,101701,43.94
10,2017,102503,44.29
10,2017,102105,45.6
10,2017,101506,44.29
10,2017,104001,46.3
10,2017,104004,43.89
10,2017,103501,46.3
10,2017,100905,31.25
10,2017,103103,48.44
10,2017,102210,44.29
10,2017,102207,44.29
10,2017,100104,43.94
10,2017,103301,43.94
10,2017,102009,44.29
10,2017,100202,43.94
10,2017,102504,44.29
10,2017,101103,26.7
10,2017,100201,43.94
10,2017,101901,44.29
10,2017,101905,44.29
10,2017,101102,26.7
10,2017,102006,44.29
10,2017,104801,47.18
10,2017,100701,43.94
10,2017,100802,43.94
10,2017,100103,44.29
10,2017,103401,28.23
10,2017,101501,44.29
10,2017,101303,43.94
10,2017,102107,46.3
10,2017,102802,43.94
10,2017,101507,44.29
10,2017,101803,43.94
10,2017,101301,43.94
10,2017,102801,43.94
10,2017,100803,43.94
10,2017,100105,44.29
10,2017,100804,43.94
10,2017,100106,43.94
10,2017,103903,43.94
10,2017,103303,43.94
10,2017,102201,44.29
10,2017,101505,44.29
10,2017,103101,46.3
10,2017,103202,31.25
10,2017,103504,46.3
10,2017,102302,43.89
10,2017,101204,48.44
10,2017,102402,46.3
10,2017,103503,46.3
10,2017,102401,48.44
10,2017,104701,31.25
10,2017,101504,44.29
10,2017,101203,48.44
10,2017,101804,43.94
10,2017,101503,44.29
10,2017,102803,43.94
10,2017,103502,44.29
10,2017,104902,46.3
10,2017,104602,28.05
10,2017,104504,28.23
18,2015,100508,0
18,2015,104604,0
18,2015,103704,0
18,2015,100108,0
18,2015,102005,0
18,2015,100101,0
18,2015,103701,0
18,2015,100112,0
18,2015,100110,0
18,2015,103702,0
18,2015,100109,0
18,2015,102004,0
18,2015,101702,0
18,2015,100805,0
18,2015,104601,0
18,2015,104203,0
18,2015,104202,0
18,2015,104101,0
18,2015,100302,0.31
18,2015,100502,0
18,2015,100306,0.31
18,2015,104102,0
18,2015,100111,0
18,2015,100107,0
18,2015,101904,0
18,2015,101907,0
18,2015,104603,0
18,2015,103703,0
18,2015,100305,0.31
18,2015,103002,0
18,2015,104302,0
18,2015,101002,0
18,2015,103802,0
18,2015,102902,0
18,2015,100303,3.92
18,2015,103604,0
18,2015,101601,0
18,2015,100801,0
18,2015,102208,0
18,2015,101302,0
18,2015,104502,0
18,2015,104802,0
18,2015,102601,0
18,2015,104503,0
18,2015,101903,0
18,2015,100307,0.13
18,2015,103004,0
18,2015,102704,0
18,2015,102901,0
18,2015,101801,0
18,2015,103201,0
18,2015,100401,0
18,2015,100204,0
18,2015,103605,0
18,2015,104201,0
18,2015,100203,0
18,2015,100608,0
18,2015,101105,0.13
18,2015,102007,0
18,2015,101106,0.13
18,2015,100405,0
18,2015,101101,0
18,2015,100404,0
18,2015,104002,0
18,2015,102705,0
18,2015,103801,0
18,2015,101001,0
18,2015,103003,0
18,2015,103005,0
18,2015,100601,0
18,2015,102701,0
18,2015,102502,0
18,2015,101704,0
18,2015,102303,0
18,2015,101802,0
18,2015,101502,0
18,2015,102206,0
18,2015,103302,0
18,2015,100702,0
18,2015,100703,0
18,2015,100704,0
18,2015,103901,0
18,2015,100102,0
18,2015,102209,0
18,2015,100403,0
18,2015,104501,0
18,2015,102202,0
18,2015,100402,0
18,2015,100206,0
18,2015,101902,0
18,2015,102501,0
18,2015,101401,0
18,2015,103102,0
18,2015,103203,0
18,2015,101701,0
18,2015,102503,0
18,2015,102105,0
18,2015,101506,0
18,2015,104001,0
18,2015,104004,0
18,2015,103501,0
18,2015,100905,0
18,2015,103103,0
18,2015,102210,0
18,2015,102207,0
18,2015,100104,0
18,2015,103301,0
18,2015,102009,0
18,2015,100202,0
18,2015,102504,0
18,2015,101103,0
18,2015,100201,0
18,2015,101901,0
18,2015,101905,0
18,2015,101102,0
18,2015,102006,0
18,2015,104801,0
18,2015,100701,0
18,2015,100802,0
18,2015,100103,0
18,2015,103401,0
18,2015,101501,0
18,2015,101303,0
18,2015,102107,0
18,2015,102802,0
18,2015,101507,0
18,2015,101803,0
18,2015,101301,0
18,2015,102801,0
18,2015,100803,0
18,2015,100105,0
18,2015,100804,0
18,2015,100106,0
18,2015,103903,0
18,2015,103303,0
18,2015,102201,0
18,2015,101505,0
18,2015,103101,0
18,2015,103202,0
18,2015,103504,0
18,2015,102302,0
18,2015,101204,0
18,2015,102402,0
18,2015,103503,0
18,2015,102401,0
18,2015,104701,0
18,2015,101504,0
18,2015,101203,0
18,2015,101804,0
18,2015,101503,0
18,2015,102803,0
18,2015,103502,0
18,2015,104902,0
18,2015,104602,0
18,2015,104504,0
26,2015,100508,24.94
26,2015,104604,24.56
26,2015,103704,24.82
26,2015,100108,21.28
26,2015,102005,21.28
26,2015,100101,21.28
26,2015,103701,24.82
26,2015,100112,21.28
26,2015,100110,24.82
26,2015,103702,24.82
26,2015,100109,21.28
26,2015,102004,21.28
26,2015,101702,24.82
26,2015,100805,24.82
26,2015,104601,24.56
26,2015,104203,24.94
26,2015,104202,24.94
26,2015,104101,25.42
26,2015,100302,26.49
26,2015,100502,24.94
26,2015,100306,26.49
26,2015,104102,25.42
26,2015,100111,24.82
26,2015,100107,24.82
26,2015,101904,21.28
26,2015,101907,21.28
26,2015,104603,24.56
26,2015,103703,24.82
26,2015,100305,26.49
26,2015,103002,25.42
26,2015,104302,24.94
26,2015,101002,24.56
26,2015,103802,24.94
26,2015,102902,25.42
26,2015,100303,26.82
26,2015,103604,25.22
26,2015,101601,21.28
26,2015,100801,24.82
26,2015,102208,21.28
26,2015,101302,24.82
26,2015,104502,25.17
26,2015,104802,20.1
26,2015,102601,24.82
26,2015,104503,25.17
26,2015,101903,21.28
26,2015,100307,27.17
26,2015,103004,25.42
26,2015,102704,24.94
26,2015,102901,25.42
26,2015,101801,21.28
26,2015,103201,25.17
26,2015,100401,24.82
26,2015,100204,24.82
26,2015,103605,24.77
26,2015,104201,24.77
26,2015,100203,24.82
26,2015,100608,25.17
26,2015,101105,27.17
26,2015,102007,21.28
26,2015,101106,27.17
26,2015,100405,24.82
26,2015,101101,25.04
26,2015,100404,24.82
26,2015,104002,20.1
26,2015,102705,24.94
26,2015,103801,24.94
26,2015,101001,24.56
26,2015,103003,25.42
26,2015,103005,25.42
26,2015,100601,25.17
26,2015,102701,25.17
26,2015,102502,25.42
26,2015,101704,24.82
26,2015,102303,20.1
26,2015,101802,24.82
26,2015,101502,21.28
26,2015,102206,21.28
26,2015,103302,24.82
26,2015,100702,24.82
26,2015,100703,24.82
26,2015,100704,24.82
26,2015,103901,24.82
26,2015,100102,21.28
26,2015,102209,21.28
26,2015,100403,24.82
26,2015,104501,24.82
26,2015,102202,21.28
26,2015,100402,24.82
26,2015,100206,24.82
26,2015,101902,21.28
26,2015,102501,21.28
26,2015,101401,24.82
26,2015,103102,24.82
26,2015,103203,25.88
26,2015,101701,24.82
26,2015,102503,21.28
26,2015,102105,22.21
26,2015,101506,21.28
26,2015,104001,23.39
26,2015,104004,22.74
26,2015,103501,23.39
26,2015,100905,25.88
26,2015,103103,24.54
26,2015,102210,21.28
26,2015,102207,21.28
26,2015,100104,24.82
26,2015,103301,24.82
26,2015,102009,21.28
26,2015,100202,24.82
26,2015,102504,21.28
26,2015,101103,25.04
26,2015,100201,24.82
26,2015,101901,21.28
26,2015,101905,21.28
26,2015,101102,25.04
26,2015,102006,21.28
26,2015,104801,20.1
26,2015,100701,24.82
26,2015,100802,24.82
26,2015,100103,21.28
26,2015,103401,25.17
26,2015,101501,21.28
26,2015,101303,24.82
26,2015,102107,23.39
26,2015,102802,24.82
26,2015,101507,21.28
26,2015,101803,24.82
26,2015,101301,24.82
26,2015,102801,24.82
26,2015,100803,24.82
26,2015,100105,21.28
26,2015,100804,24.82
26,2015,100106,24.82
26,2015,103903,24.82
26,2015,103303,24.82
26,2015,102201,21.28
26,2015,101505,21.28
26,2015,103101,23.39
26,2015,103202,25.88
26,2015,103504,23.39
26,2015,102302,22.74
26,2015,101204,24.54
26,2015,102402,23.39
26,2015,103503,23.39
26,2015,102401,24.54
26,2015,104701,25.88
26,2015,101504,21.28
26,2015,101203,24.54
26,2015,101804,24.82
26,2015,101503,21.28
26,2015,102803,24.82
26,2015,103502,21.28
26,2015,104902,23.39
26,2015,104602,24.56
26,2015,104504,25.17
25,2015,104605,146.66
25,2015,100301,145.22
25,2015,103001,148.17
25,2015,103902,160.96
25,2015,101104,151.16
25,2015,101602,164.24
25,2015,100308,151.42
25,2015,103602,138.56
25,2015,100304,142.61
25,2015,104401,160.25
25,2015,104003,173.26
25,2015,105001,174.7
25,2015,104301,146.39
25,2015,104901,173.53
51,2014,100508,0.27
51,2014,104604,0.24
51,2014,103704,0.19
51,2014,100108,0.1
51,2014,102005,0.1
51,2014,100101,0.1
51,2014,103701,0.19
51,2014,100112,0.1
51,2014,100110,0.19
51,2014,103702,0.19
51,2014,100109,0.1
51,2014,102004,0.1
51,2014,101702,0.19
51,2014,100805,0.19
51,2014,104601,0.24
51,2014,104203,0.27
51,2014,104202,0.27
51,2014,104101,0.19
51,2014,100302,0.53
51,2014,100502,0.27
51,2014,100306,0.53
51,2014,104102,0.19
51,2014,100111,0.19
51,2014,100107,0.19
51,2014,101904,0.1
51,2014,101907,0.1
51,2014,104603,0.24
51,2014,103703,0.19
51,2014,100305,0.53
51,2014,103002,0.19
51,2014,104302,0.27
51,2014,101002,0.24
51,2014,103802,0.27
51,2014,102902,0.19
51,2014,100303,0.37
51,2014,103604,0.21
51,2014,101601,0.1
51,2014,100801,0.19
51,2014,102208,0.1
51,2014,101302,0.19
51,2014,104502,1.09
51,2014,104802,1
51,2014,102601,0.19
51,2014,104503,1.09
51,2014,101903,0.1
51,2014,100307,0.36
51,2014,103004,0.19
51,2014,102704,0.27
51,2014,102901,0.19
51,2014,101801,0.1
51,2014,103201,1.09
51,2014,100401,0.19
51,2014,100204,0.19
51,2014,103605,0.2
51,2014,104201,0.2
51,2014,100203,0.19
51,2014,100608,1.09
51,2014,101105,0.36
51,2014,102007,0.1
51,2014,101106,0.36
51,2014,100405,0.19
51,2014,101101,0.27
51,2014,100404,0.19
51,2014,104002,1
51,2014,102705,0.27
51,2014,103801,0.27
51,2014,101001,0.24
51,2014,103003,0.19
51,2014,103005,0.19
51,2014,100601,1.09
51,2014,102701,1.09
51,2014,102502,0.19
51,2014,101704,0.19
51,2014,102303,1
51,2014,101802,0.19
51,2014,101502,0.1
51,2014,102206,0.1
51,2014,103302,0.19
51,2014,100702,0.19
51,2014,100703,0.19
51,2014,100704,0.19
51,2014,103901,0.19
51,2014,100102,0.1
51,2014,102209,0.1
51,2014,100403,0.19
51,2014,104501,0.19
51,2014,102202,0.1
51,2014,100402,0.19
51,2014,100206,0.19
51,2014,101902,0.1
51,2014,102501,0.1
51,2014,101401,0.19
51,2014,103102,0.19
51,2014,103203,0.19
51,2014,101701,0.19
51,2014,102503,0.1
51,2014,102105,0.64
51,2014,101506,0.1
51,2014,104001,0.38
51,2014,104004,0.16
51,2014,103501,0.38
51,2014,100905,0.19
51,2014,103103,0.22
51,2014,102210,0.1
51,2014,102207,0.1
51,2014,100104,0.19
51,2014,103301,0.19
51,2014,102009,0.1
51,2014,100202,0.19
51,2014,102504,0.1
51,2014,101103,0.27
51,2014,100201,0.19
51,2014,101901,0.1
51,2014,101905,0.1
51,2014,101102,0.27
51,2014,102006,0.1
51,2014,104801,1
51,2014,100701,0.19
51,2014,100802,0.19
51,2014,100103,0.1
51,2014,103401,1.09
51,2014,101501,0.1
51,2014,101303,0.19
51,2014,102107,0.38
51,2014,102802,0.19
51,2014,101507,0.1
51,2014,101803,0.19
51,2014,101301,0.19
51,2014,102801,0.19
51,2014,100803,0.19
51,2014,100105,0.1
51,2014,100804,0.19
