,addrcode,Year,temperature
130,100601,2016,34.576822916666664
131,100601,2017,35.03362425595238
132,100608,2014,35.73168377976191
133,100608,2015,36.00159052579365
134,100608,2016,35.58459077380953
135,100608,2017,36.00597916666667
136,100701,2014,36.0744568452381
137,100701,2015,36.18627083333333
138,100701,2016,35.1669962797619
139,100701,2017,35.43348660714286
140,100702,2014,36.0744568452381
141,100702,2015,36.18627083333333
142,100702,2016,35.1669962797619
143,100702,2017,35.43348660714286
144,100703,2014,36.0744568452381
145,100703,2015,36.18627083333333
146,100703,2016,35.1669962797619
147,100703,2017,35.43348660714286
148,100704,2014,36.0744568452381
149,100704,2015,36.18627083333333
150,100704,2016,35.1669962797619
151,100704,2017,35.43348660714286
152,100801,2014,36.0744568452381
153,100801,2015,36.18627083333333
154,100801,2016,35.1669962797619
155,100801,2017,35.43348660714286
156,100802,2014,36.0744568452381
157,100802,2015,36.18627083333333
158,100802,2016,35.1669962797619
159,100802,2017,35.43348660714286
160,100803,2014,36.15526636904762
161,100803,2015,36.48431646825397
162,100803,2016,35.93172544642858
163,100803,2017,35.852604166666666
164,100804,2014,36.15526636904762
165,100804,2015,36.48431646825397
166,100804,2016,35.93172544642858
167,100804,2017,35.852604166666666
168,100805,2014,36.15526636904762
169,100805,2015,36.48431646825397
170,100805,2016,35.93172544642858
171,100805,2017,35.852604166666666
172,100905,2014,34.867233630952384
173,100905,2015,34.964511408730154
174,100905,2016,34.21156398809524
175,100905,2017,33.95188318452381
176,101001,2014,33.9786837797619
177,101001,2015,34.346578621031746
178,101001,2016,34.16707142857143
179,101001,2017,33.991666666666674
180,101002,2014,33.08974925595239
181,101002,2015,33.320051091269846
182,101002,2016,32.716097470238104
183,101002,2017,32.34315178571429
184,101101,2014,32.777269345238096
185,101101,2015,33.50623784722222
186,101101,2016,33.138968750000004
187,101101,2017,31.70603199404762
188,101102,2014,33.834675595238096
189,101102,2015,34.15143080357144
190,101102,2016,33.493785714285714
191,101102,2017,33.36134226190476
192,101103,2014,32.68512053571429
193,101103,2015,33.33299603174604
194,101103,2016,32.693944196428575
195,101103,2017,31.952348958333342
196,101104,2014,31.98345163690476
197,101104,2015,32.68641989087302
198,101104,2016,32.168976190476194
199,101104,2017,31.257496279761906
200,101105,2014,31.60924107142857
201,101105,2015,31.952137152777777
202,101105,2016,31.532152529761913
203,101105,2017,30.75021056547619
204,101106,2014,31.01279613095238
205,101106,2015,31.45376140873016
206,101106,2016,31.031099702380956
207,101106,2017,29.976498511904765
208,101203,2014,34.338777529761906
209,101203,2015,34.58268030753968
210,101203,2016,33.70669047619048
211,101203,2017,33.53975148809524
212,101204,2014,34.338777529761906
213,101204,2015,34.58268030753968
214,101204,2016,33.70669047619048
215,101204,2017,33.53975148809524
216,101301,2014,36.0744568452381
217,101301,2015,36.18627083333333
218,101301,2016,35.1669962797619
219,101301,2017,35.43348660714286
220,101302,2014,36.0744568452381
221,101302,2015,36.18627083333333
222,101302,2016,35.1669962797619
223,101302,2017,35.43348660714286
224,101303,2014,36.0744568452381
225,101303,2015,36.18627083333333
226,101303,2016,35.1669962797619
227,101303,2017,35.43348660714286
228,101401,2014,36.15526636904762
229,101401,2015,36.48431646825397
230,101401,2016,35.93172544642858
231,101401,2017,35.852604166666666
232,101501,2014,36.669877976190485
233,101501,2015,36.905636904761906
234,101501,2016,36.052578869047615
235,101501,2017,35.920246279761905
236,101502,2014,36.669877976190485
237,101502,2015,36.905636904761906
238,101502,2016,36.052578869047615
239,101502,2017,35.920246279761905
240,101503,2014,36.669877976190485
241,101503,2015,36.905636904761906
242,101503,2016,36.052578869047615
243,101503,2017,35.920246279761905
244,101504,2014,36.669877976190485
245,101504,2015,36.905636904761906
246,101504,2016,36.052578869047615
247,101504,2017,35.920246279761905
248,101505,2014,36.669877976190485
249,101505,2015,36.905636904761906
250,101505,2016,36.052578869047615
251,101505,2017,35.920246279761905
252,101506,2014,36.669877976190485
253,101506,2015,36.905636904761906
254,101506,2016,36.052578869047615
255,101506,2017,35.920246279761905
256,101507,2014,36.669877976190485
257,101507,2015,36.905636904761906
258,101507,2016,36.052578869047615
259,101507,2017,35.920246279761905
260,101601,2014,36.669877976190485
261,101601,2015,36.905636904761906
262,101601,2016,36.052578869047615
263,101601,2017,35.920246279761905
264,101602,2014,36.669877976190485
265,101602,2015,36.905636904761906
266,101602,2016,36.052578869047615
267,101602,2017,35.920246279761905
268,101701,2014,36.03525
269,101701,2015,36.418473462301584
270,101701,2016,35.84619940476191
271,101701,2017,36.18279613095238
272,101702,2014,36.03525
273,101702,2015,36.418473462301584
274,101702,2016,35.84619940476191
275,101702,2017,36.18279613095238
276,101704,2014,36.03525
277,101704,2015,36.418473462301584
278,101704,2016,35.84619940476191
279,101704,2017,36.18279613095238
280,101801,2014,36.669877976190485
281,101801,2015,36.905636904761906
282,101801,2016,36.052578869047615
283,101801,2017,35.920246279761905
284,101802,2014,36.0744568452381
285,101802,2015,36.18627083333333
286,101802,2016,35.1669962797619
287,101802,2017,35.43348660714286
288,101803,2014,36.0744568452381
289,101803,2015,36.18627083333333
290,101803,2016,35.1669962797619
291,101803,2017,35.43348660714286
292,101804,2014,36.0744568452381
293,101804,2015,36.18627083333333
294,101804,2016,35.1669962797619
295,101804,2017,35.43348660714286
296,101901,2014,35.816890625
297,101901,2015,36.386160714285715
298,101901,2016,36.09728422619048
299,101901,2017,35.69977380952381
300,101902,2014,35.816890625
301,101902,2015,36.386160714285715
302,101902,2016,36.09728422619048
303,101902,2017,35.69977380952381
304,101903,2014,35.682849702380956
305,101903,2015,36.042914930555554
306,101903,2016,35.288017113095236
307,101903,2017,35.22708258928571
308,101904,2014,35.682849702380956
309,101904,2015,36.042914930555554
310,101904,2016,35.288017113095236
311,101904,2017,35.22708258928571
312,101905,2014,35.682849702380956
313,101905,2015,36.042914930555554
314,101905,2016,35.288017113095236
315,101905,2017,35.22708258928571
316,101907,2014,35.682849702380956
317,101907,2015,36.042914930555554
