,addrcode,Year,Month,rainfall
640,1013,2015,7,214.17999999999998
641,1013,2015,8,263.02
642,1013,2015,9,389.9
643,1013,2015,10,294.81
644,1013,2015,11,78.92
645,1013,2015,12,1.57
646,1013,2016,1,43.36
647,1013,2016,2,0.0
648,1013,2016,3,87.94000000000001
649,1013,2016,4,73.53
650,1013,2016,5,367.44
651,1013,2016,6,186.79
652,1013,2016,7,263.39
653,1013,2016,8,250.88000000000002
654,1013,2016,9,288.61
655,1013,2016,10,321.19999999999993
656,1013,2016,11,41.31
657,1013,2016,12,37.900000000000006
658,1013,2017,1,86.94
659,1013,2017,2,64.12
660,1013,2017,3,61.45
661,1013,2017,4,223.82999999999998
662,1013,2017,5,132.16
663,1013,2017,6,78.5
664,1013,2017,7,160.39
665,1013,2017,8,212.92
666,1013,2017,9,193.23999999999998
667,1013,2017,10,143.39999999999998
668,1013,2017,11,14.34
669,1013,2017,12,1.59
676,1014,2014,3,103.16999999999999
677,1014,2014,4,58.2
678,1014,2014,5,51.13999999999999
679,1014,2014,6,237.35
680,1014,2014,7,48.28
681,1014,2014,8,176.36
682,1014,2014,9,275.78
683,1014,2014,10,288.86
684,1014,2014,11,43.87
685,1014,2014,12,23.970000000000002
686,1014,2015,1,44.32000000000001
687,1014,2015,2,0.37
688,1014,2015,3,27.369999999999997
689,1014,2015,4,18.87
690,1014,2015,5,136.85
691,1014,2015,6,308.99
692,1014,2015,7,214.17999999999998
693,1014,2015,8,263.02
694,1014,2015,9,389.9
695,1014,2015,10,294.81
696,1014,2015,11,78.92
697,1014,2015,12,1.57
698,1014,2016,1,43.36
699,1014,2016,2,0.0
700,1014,2016,3,87.94
701,1014,2016,4,73.53
702,1014,2016,5,367.44
703,1014,2016,6,186.79
704,1014,2016,7,263.39
705,1014,2016,8,250.88000000000002
706,1014,2016,9,288.61
707,1014,2016,10,321.19999999999993
708,1014,2016,11,41.31
709,1014,2016,12,37.900000000000006
710,1014,2017,1,86.94
711,1014,2017,2,64.12
712,1014,2017,3,61.45
713,1014,2017,4,223.83
714,1014,2017,5,132.16
715,1014,2017,6,78.5
716,1014,2017,7,160.39000000000001
717,1014,2017,8,212.92
718,1014,2017,9,193.24
719,1014,2017,10,143.39999999999998
720,1014,2017,11,14.34
721,1014,2017,12,1.59
728,1015,2014,3,131.60000000000002
729,1015,2014,4,72.82000000000001
730,1015,2014,5,53.96
731,1015,2014,6,226.90000000000003
732,1015,2014,7,43.7
733,1015,2014,8,168.96999999999997
734,1015,2014,9,284.53999999999996
735,1015,2014,10,290.7699999999999
736,1015,2014,11,48.980000000000004
737,1015,2014,12,33.81
738,1015,2015,1,63.830000000000005
739,1015,2015,2,0.51
740,1015,2015,3,22.350000000000005
741,1015,2015,4,16.62
742,1015,2015,5,127.07
743,1015,2015,6,289.89
744,1015,2015,7,212.03000000000003
745,1015,2015,8,204.69000000000003
746,1015,2015,9,376.8900000000001
747,1015,2015,10,310.64
748,1015,2015,11,70.03
749,1015,2015,12,3.3299999999999987
750,1015,2016,1,50.379999999999995
751,1015,2016,2,0.0
752,1015,2016,3,104.83000000000001
753,1015,2016,4,76.97999999999999
754,1015,2016,5,378.44000000000005
755,1015,2016,6,158.22
756,1015,2016,7,250.19999999999996
757,1015,2016,8,242.24999999999997
758,1015,2016,9,275.35
759,1015,2016,10,293.77000000000004
760,1015,2016,11,47.75
761,1015,2016,12,33.07
762,1015,2017,1,88.07
763,1015,2017,2,71.00999999999999
764,1015,2017,3,75.85
765,1015,2017,4,217.38
766,1015,2017,5,128.79
767,1015,2017,6,74.00999999999999
768,1015,2017,7,151.63000000000002
769,1015,2017,8,183.87
770,1015,2017,9,203.12000000000003
771,1015,2017,10,154.5
772,1015,2017,11,19.02
773,1015,2017,12,4.6000000000000005
780,1016,2014,3,131.60000000000002
781,1016,2014,4,72.82000000000001
782,1016,2014,5,53.959999999999994
783,1016,2014,6,226.9
784,1016,2014,7,43.7
785,1016,2014,8,168.96999999999997
786,1016,2014,9,284.53999999999996
787,1016,2014,10,290.77
788,1016,2014,11,48.98
789,1016,2014,12,33.81
790,1016,2015,1,63.83
791,1016,2015,2,0.51
792,1016,2015,3,22.35
793,1016,2015,4,16.62
794,1016,2015,5,127.07
795,1016,2015,6,289.89
796,1016,2015,7,212.03
797,1016,2015,8,204.69
798,1016,2015,9,376.89
799,1016,2015,10,310.64
800,1016,2015,11,70.03
801,1016,2015,12,3.33
802,1016,2016,1,50.379999999999995
803,1016,2016,2,0.0
804,1016,2016,3,104.83
805,1016,2016,4,76.97999999999999
806,1016,2016,5,378.44000000000005
807,1016,2016,6,158.22
808,1016,2016,7,250.2
809,1016,2016,8,242.24999999999997
810,1016,2016,9,275.35
811,1016,2016,10,293.77000000000004
812,1016,2016,11,47.75
813,1016,2016,12,33.07
814,1016,2017,1,88.07
815,1016,2017,2,71.00999999999999
816,1016,2017,3,75.85
817,1016,2017,4,217.38
818,1016,2017,5,128.79
819,1016,2017,6,74.00999999999999
820,1016,2017,7,151.63
821,1016,2017,8,183.87
822,1016,2017,9,203.12
823,1016,2017,10,154.5
824,1016,2017,11,19.02
825,1016,2017,12,4.6
832,1017,2014,3,103.17
833,1017,2014,4,58.2
834,1017,2014,5,51.13999999999999
835,1017,2014,6,237.35
836,1017,2014,7,48.28
837,1017,2014,8,176.36
838,1017,2014,9,275.78
839,1017,2014,10,288.86
840,1017,2014,11,43.87
841,1017,2014,12,23.970000000000002
842,1017,2015,1,44.32000000000001
843,1017,2015,2,0.37000000000000005
844,1017,2015,3,27.369999999999997
845,1017,2015,4,18.87
846,1017,2015,5,136.85
847,1017,2015,6,308.99
848,1017,2015,7,214.17999999999998
849,1017,2015,8,263.02
850,1017,2015,9,389.9
851,1017,2015,10,294.81
852,1017,2015,11,78.92
853,1017,2015,12,1.57
854,1017,2016,1,43.36
855,1017,2016,2,0.0
856,1017,2016,3,87.94000000000001
857,1017,2016,4,73.53
858,1017,2016,5,367.44
859,1017,2016,6,186.79
860,1017,2016,7,263.39
861,1017,2016,8,250.88000000000002
862,1017,2016,9,288.61
863,1017,2016,10,321.19999999999993
864,1017,2016,11,41.31
865,1017,2016,12,37.900000000000006
866,1017,2017,1,86.94
867,1017,2017,2,64.12
868,1017,2017,3,61.45
869,1017,2017,4,223.82999999999998
870,1017,2017,5,132.16
871,1017,2017,6,78.5
872,1017,2017,7,160.39
873,1017,2017,8,212.92
874,1017,2017,9,193.23999999999998
875,1017,2017,10,143.39999999999998
876,1017,2017,11,14.34
877,1017,2017,12,1.59
884,1018,2014,3,110.2775
885,1018,2014,4,61.85500000000001
886,1018,2014,5,51.845
887,1018,2014,6,234.73749999999998
888,1018,2014,7,47.135000000000005
889,1018,2014,8,174.5125
890,1018,2014,9,277.97
891,1018,2014,10,289.3375000000001
892,1018,2014,11,45.1475
893,1018,2014,12,26.43
894,1018,2015,1,49.19749999999999
895,1018,2015,2,0.405
896,1018,2015,3,26.115000000000002
897,1018,2015,4,18.3075
898,1018,2015,5,134.405
899,1018,2015,6,304.21500000000003
900,1018,2015,7,213.6425
901,1018,2015,8,248.4375
902,1018,2015,9,386.6475
903,1018,2015,10,298.76750000000004
904,1018,2015,11,76.6975
905,1018,2015,12,2.01
906,1018,2016,1,45.115
907,1018,2016,2,0.0
908,1018,2016,3,92.1625
909,1018,2016,4,74.3925
910,1018,2016,5,370.19
911,1018,2016,6,179.6475
912,1018,2016,7,260.09250000000003
913,1018,2016,8,248.7225
914,1018,2016,9,285.29499999999996
915,1018,2016,10,314.34250000000003
916,1018,2016,11,42.92
917,1018,2016,12,36.6925
918,1018,2017,1,87.2225
919,1018,2017,2,65.8425
920,1018,2017,3,65.05
921,1018,2017,4,222.2175
922,1018,2017,5,131.31750000000002
923,1018,2017,6,77.3775
924,1018,2017,7,158.2
925,1018,2017,8,205.6575
926,1018,2017,9,195.70999999999998
927,1018,2017,10,146.175
928,1018,2017,11,15.51
929,1018,2017,12,2.3425
936,1019,2014,3,131.60000000000002
937,1019,2014,4,72.82000000000001
938,1019,2014,5,53.96
939,1019,2014,6,226.90000000000003
940,1019,2014,7,43.7
941,1019,2014,8,168.96999999999997
942,1019,2014,9,284.53999999999996
943,1019,2014,10,290.7699999999999
