,addrcode,rainfall,Week,Year
29918,810506,58.22,28,2017
29919,810501,59.76,28,2017
29920,810202,37.99,28,2017
29922,810505,54.69,28,2017
29923,810504,53.03,28,2017
29924,810105,53.65,28,2017
29925,810407,32.84,28,2017
29926,810103,47.71,28,2017
29927,810206,31.36,28,2017
29928,810808,38.42,28,2017
29929,810503,68.07,28,2017
29930,810205,49.01,28,2017
29931,802303,29.81,28,2017
29932,801608,32.07,28,2017
29933,800606,24.31,28,2017
29934,800903,28.19,28,2017
29935,801305,24.59,28,2017
29936,800706,25.26,28,2017
29937,801403,56.19,24,2015
29938,801404,51.26,24,2015
29939,800802,57.21,24,2015
29941,801409,67.35,24,2015
29942,801401,67.35,24,2015
29943,801304,54.47,24,2015
29944,800603,52.76,24,2015
29945,800909,57.8,24,2015
29946,801903,53.08,24,2015
29947,802003,55.15,24,2015
29948,801215,51.03,24,2015
29949,801206,55.56,24,2015
29950,801207,55.09,24,2015
29951,801217,51.03,24,2015
29952,802001,55.15,24,2015
29953,801003,66.65,24,2015
29954,801208,56.58,24,2015
29955,801213,55.09,24,2015
29956,802301,52.05,24,2015
29957,801301,54.47,24,2015
29958,800906,58.18,24,2015
29959,801216,51.03,24,2015
29960,801001,59.03,24,2015
29961,801303,53.39,24,2015
29962,801203,55.09,24,2015
29963,801104,92.76,24,2015
29964,801211,55.09,24,2015
29965,800102,55.69,24,2015
29966,801214,56.58,24,2015
29967,800103,55.69,24,2015
29968,800401,66.67,24,2015
29969,800304,54.78,24,2015
29970,800108,55.69,24,2015
29971,800405,73.87,24,2015
29972,800115,55.69,24,2015
29973,800303,55.7,24,2015
29974,801103,81.34,24,2015
29975,800114,55.15,24,2015
29976,802002,55.15,24,2015
29977,800122,54.05,24,2015
29978,801210,56.58,24,2015
29979,801002,83.95,24,2015
29980,801102,86.52,24,2015
29981,800101,55.69,24,2015
29982,800119,54.05,24,2015
29983,800416,66.67,24,2015
29984,800113,55.15,24,2015
29985,801202,56.58,24,2015
29986,810602,161.2,24,2015
29987,800807,57.74,24,2015
29988,800204,58.3,24,2015
29989,800501,57.25,24,2015
29990,800415,59.83,24,2015
29991,800810,57.74,24,2015
29993,800201,57.74,24,2015
29994,800403,59.28,24,2015
29995,801209,57.04,24,2015
29996,800116,55.7,24,2015
29997,801803,83.22,24,2015
29998,800107,59.48,24,2015
29999,800121,75.46,24,2015
30000,801802,73.87,24,2015
30001,800203,57.74,24,2015
30002,800404,69.65,24,2015
30003,800806,53.59,24,2015
30004,802103,54.74,24,2015
30005,800502,58.22,24,2015
30006,800811,53.59,24,2015
30007,800813,56.53,24,2015
30008,800809,54.74,24,2015
30009,800709,56.57,24,2015
30010,801901,52.71,24,2015
30011,801604,48.68,24,2015
30012,800703,64.99,24,2015
30013,801605,48.57,24,2015
30014,801602,48.48,24,2015
30015,801704,80.4,24,2015
30016,801902,52.71,24,2015
30017,800701,50.64,24,2015
30018,801610,48.57,24,2015
30019,800710,60.0,24,2015
30020,800702,50.64,24,2015
30021,800707,51.4,24,2015
30022,810304,111.93,24,2015
30025,810106,150.18,24,2015
30026,810801,132.97,24,2015
30028,810805,110.0,24,2015
30029,810701,101.96,24,2015
30030,810806,126.32,24,2015
30031,810116,152.66,24,2015
30032,810804,132.97,24,2015
30033,810203,90.6,24,2015
30034,810508,149.3,24,2015
30035,810509,156.82,24,2015
30036,810507,160.53,24,2015
30037,810604,155.58,24,2015
30038,800610,49.82,24,2015
30039,800904,58.36,24,2015
30040,800901,58.36,24,2015
30041,800607,52.76,24,2015
30042,800604,52.76,24,2015
30043,801611,49.82,24,2015
30044,800913,66.1,24,2015
30045,800601,52.76,24,2015
30046,801306,53.08,24,2015
30047,800902,58.36,24,2015
30048,800605,52.76,24,2015
30049,800612,52.01,24,2015
30050,801607,49.82,24,2015
30051,801906,56.57,24,2015
30052,800613,53.09,24,2015
30053,801606,50.55,24,2015
30054,800907,66.36,24,2015
30055,801601,50.55,24,2015
30056,801904,139.61,50,2017
30057,800905,111.14,50,2017
30058,801701,68.09,50,2017
30059,800611,160.37,50,2017
30060,801204,154.57,50,2017
30061,801101,45.68,50,2017
30063,800305,119.24,50,2017
30064,801105,64.08,50,2017
30065,801212,143.06,50,2017
30066,800302,124.47,50,2017
30067,801205,161.59,50,2017
30068,800911,129.56,50,2017
30069,801107,56.54,50,2017
30070,802302,164.11,50,2017
30071,800912,108.67,50,2017
30072,801218,156.62,50,2017
30073,802304,163.92,50,2017
30074,800407,58.01,50,2017
30075,802203,109.96,50,2017
30076,800118,114.13,50,2017
30077,800112,108.3,50,2017
30078,800106,147.84,50,2017
30079,801801,42.73,50,2017
30080,801106,37.97,50,2017
30081,802202,115.36,50,2017
30082,802004,124.91,50,2017
30083,802201,120.5,50,2017
30084,800301,121.42,50,2017
30085,810601,13.18,50,2017
30086,800120,139.42,50,2017
30087,810603,12.19,50,2017
30088,800205,121.75,50,2017
30089,800410,89.76,50,2017
30090,800406,57.39,50,2017
30091,800505,102.59,50,2017
30092,800504,105.39,50,2017
30093,800202,107.36,50,2017
30094,802101,73.15,50,2017
30095,800803,75.87,50,2017
30096,800503,74.69,50,2017
30097,800801,79.63,50,2017
30098,802104,80.86,50,2017
30099,801408,59.58,50,2017
30100,802102,75.61,50,2017
30101,801407,70.5,50,2017
30102,801405,70.05,50,2017
30103,800804,101.69,50,2017
30104,800409,51.34,50,2017
30105,800704,196.31,50,2017
30106,801702,74.93,50,2017
30107,801703,115.01,50,2017
30108,801603,200.63,50,2017
30109,800910,126.46,50,2017
30110,801905,142.38,50,2017
30111,800908,133.81,50,2017
30112,801501,30.04,50,2017
30113,801502,30.88,50,2017
30114,801406,43.92,50,2017
30115,801402,53.63,50,2017
30116,800705,120.4,50,2017
30117,801609,185.33,50,2017
30118,800708,135.54,50,2017
30119,800711,169.43,50,2017
30120,810405,46.08,50,2017
30121,810803,37.65,50,2017
30122,810403,47.8,50,2017
30123,810305,42.57,50,2017
30124,810303,39.36,50,2017
30125,810404,48.71,50,2017
30126,810115,15.93,50,2017
30127,810406,56.46,50,2017
30128,810702,52.2,50,2017
30129,810703,50.01,50,2017
30130,810117,14.12,50,2017
30131,810704,62.93,50,2017
30132,810402,47.45,50,2017
30133,810401,46.13,50,2017
30134,810118,33.17,50,2017
30135,810807,41.69,50,2017
30136,810204,45.06,50,2017
30137,810201,45.64,50,2017
30138,810111,16.41,50,2017
30139,810506,13.72,50,2017
30140,810501,14.69,50,2017
30141,810202,33.1,50,2017
30143,810505,15.45,50,2017
30144,810504,16.26,50,2017
30145,810105,14.15,50,2017
30146,810407,51.79,50,2017
30147,810103,25.15,50,2017
30148,810206,46.93,50,2017
30149,810808,39.18,50,2017
30150,810503,12.46,50,2017
30151,810205,23.95,50,2017
30152,802303,190.09,50,2017
30153,801608,161.1,50,2017
30154,800606,152.08,50,2017
30155,800903,130.15,50,2017
30156,801305,151.66,50,2017
30157,800706,141.68,50,2017
30158,801904,43.08,1,2018
30159,800905,42.69,1,2018
30160,801701,43.66,1,2018
30161,800611,24.57,1,2018
30162,801204,64.5,1,2018
30163,801101,61.48,1,2018
30165,800305,39.98,1,2018
30166,801105,56.4,1,2018
30167,801212,42.4,1,2018
30168,800302,41.87,1,2018
30169,801205,46.8,1,2018
30170,800911,39.93,1,2018
30171,801107,53.89,1,2018
30172,802302,44.98,1,2018
30173,800912,46.35,1,2018
30174,801218,34.1,1,2018
30175,802304,39.78,1,2018
30176,800407,66.62,1,2018
30177,802203,56.31,1,2018
30178,800118,43.79,1,2018
30179,800112,41.26,1,2018
30180,800106,72.79,1,2018
30181,801801,68.55,1,2018
30182,801106,68.42,1,2018
30183,802202,51.15,1,2018
30184,802004,46.66,1,2018
30185,802201,42.99,1,2018
30186,800301,51.18,1,2018
30187,810601,88.83,1,2018
30188,800120,32.34,1,2018
30189,810603,89.19,1,2018
30190,800205,37.01,1,2018
30191,800410,58.02,1,2018
30192,800406,61.87,1,2018
30193,800505,53.89,1,2018
30194,800504,49.93,1,2018
30195,800202,42.16,1,2018
30196,802101,41.77,1,2018
30197,800803,38.05,1,2018
30198,800503,52.75,1,2018
30199,800801,32.03,1,2018
30200,802104,41.79,1,2018
30201,801408,38.98,1,2018
30202,802102,48.84,1,2018
30203,801407,39.38,1,2018
30204,801405,38.16,1,2018
30205,800804,37.14,1,2018
30206,800409,64.47,1,2018
30207,800704,46.97,1,2018
30208,801702,52.33,1,2018
30209,801703,43.42,1,2018
30210,801603,41.5,1,2018
30211,800910,53.0,1,2018
30212,801905,34.72,1,2018
30213,800908,44.44,1,2018
30214,801501,32.08,1,2018
30215,801502,35.29,1,2018
30216,801406,39.63,1,2018
30217,801402,36.95,1,2018
30218,800705,58.27,1,2018
30219,801609,38.94,1,2018
30220,800708,56.28,1,2018
30221,800711,57.9,1,2018
30222,810405,56.58,1,2018
30223,810803,58.93,1,2018
30224,810403,55.84,1,2018
30225,810305,64.26,1,2018
30226,810303,61.09,1,2018
30227,810404,55.79,1,2018
30228,810115,78.7,1,2018
30229,810406,46.74,1,2018
30230,810702,45.44,1,2018
30231,810703,47.35,1,2018
30232,810117,76.06,1,2018
30233,810704,46.37,1,2018
30234,810402,54.68,1,2018
30235,810401,54.98,1,2018
30236,810118,64.76,1,2018
30237,810807,54.58,1,2018
30238,810204,62.21,1,2018
30239,810201,64.87,1,2018
30240,810111,85.21,1,2018
30241,810506,92.25,1,2018
30242,810501,99.7,1,2018
30243,810202,72.7,1,2018
30245,810505,82.38,1,2018
30246,810504,83.48,1,2018
30247,810105,78.38,1,2018
30248,810407,47.29,1,2018
30249,810103,75.39,1,2018
30250,810206,56.61,1,2018
30251,810808,57.18,1,2018
30252,810503,85.61,1,2018
30253,810205,83.97,1,2018
30254,802303,31.99,1,2018
30255,801608,25.66,1,2018
30256,800606,35.3,1,2018
30257,800903,37.69,1,2018
30258,801305,36.51,1,2018
30259,800706,36.5,1,2018
30260,801403,4.39,12,2014
30261,801404,0.95,12,2014
30262,800802,0.56,12,2014
30264,801409,1.74,12,2014
30265,801401,1.74,12,2014
30266,801304,1.25,12,2014
30267,800603,1.05,12,2014
30268,800909,3.49,12,2014
30269,801903,1.19,12,2014
30270,802003,0.99,12,2014
30271,801215,1.28,12,2014
30272,801206,1.35,12,2014
30273,801207,1.06,12,2014
30274,801217,1.28,12,2014
30275,802001,0.99,12,2014
30276,801003,1.24,12,2014
30277,801208,1.83,12,2014
30278,801213,1.06,12,2014
30279,802301,1.35,12,2014
30280,801301,1.25,12,2014
30281,800906,1.78,12,2014
30282,801216,1.28,12,2014
30283,801001,1.39,12,2014
30284,801303,2.13,12,2014
30285,801203,1.06,12,2014
30286,801104,0.4,12,2014
30287,801211,1.06,12,2014
30288,800102,1.75,12,2014
30289,801214,1.83,12,2014
30290,800103,1.75,12,2014
30291,800401,1.61,12,2014
30292,800304,1.7,12,2014
30293,800108,1.75,12,2014
30294,800405,0.49,12,2014
30295,800115,1.75,12,2014
30296,800303,1.68,12,2014
30297,801103,0.2,12,2014
30298,800114,0.99,12,2014
30299,802002,0.99,12,2014
30300,800122,1.88,12,2014
30301,801210,1.83,12,2014
30302,801002,4.83,12,2014
30303,801102,2.82,12,2014
30304,800101,1.75,12,2014
30305,800119,1.88,12,2014
30306,800416,1.61,12,2014
30307,800113,0.99,12,2014
30308,801202,1.83,12,2014
30309,810602,0.05,12,2014
30310,800807,0.8,12,2014
30311,800204,0.56,12,2014
30312,800501,1.01,12,2014
30313,800415,2.18,12,2014
30314,800810,0.8,12,2014
30316,800201,0.8,12,2014
30317,800403,2.11,12,2014
30318,801209,1.18,12,2014
30319,800116,1.68,12,2014
30320,801803,0.39,12,2014
30321,800107,0.98,12,2014
30322,800121,1.33,12,2014
30323,801802,0.49,12,2014
30324,800203,0.8,12,2014
30325,800404,1.67,12,2014
30326,800806,0.19,12,2014
30327,802103,0.38,12,2014
30328,800502,0.61,12,2014
30329,800811,0.19,12,2014
30330,800813,0.27,12,2014
30331,800809,0.38,12,2014
30332,800709,1.71,12,2014
30333,801901,2.34,12,2014
30334,801604,3.22,12,2014
30335,800703,2.3,12,2014
30336,801605,2.74,12,2014
30337,801602,2.0,12,2014
30338,801704,2.42,12,2014
30339,801902,2.34,12,2014
30340,800701,1.91,12,2014
30341,801610,2.74,12,2014
30342,800710,3.68,12,2014
30343,800702,1.91,12,2014
30344,800707,1.23,12,2014
30345,810304,1.36,12,2014
30348,810106,0.0,12,2014
30349,810801,0.04,12,2014
30351,810805,0.08,12,2014
30352,810701,1.05,12,2014
30353,810806,0.83,12,2014
30354,810116,0.07,12,2014
30355,810804,0.04,12,2014
30356,810203,1.37,12,2014
30357,810508,0.02,12,2014
30358,810509,0.0,12,2014
30359,810507,0.0,12,2014
30360,810604,0.01,12,2014
30361,800610,0.73,12,2014
30362,800904,0.67,12,2014
30363,800901,0.67,12,2014
30364,800607,1.05,12,2014
30365,800604,1.05,12,2014
30366,801611,0.73,12,2014
30367,800913,0.66,12,2014
30368,800601,1.05,12,2014
30369,801306,1.19,12,2014
30370,800902,0.67,12,2014
30371,800605,1.05,12,2014
30372,800612,1.87,12,2014
30373,801607,0.73,12,2014
30374,801906,1.71,12,2014
30375,800613,1.52,12,2014
30376,801606,1.48,12,2014
30377,800907,2.4,12,2014
30378,801601,1.48,12,2014
30379,801403,14.87,29,2016
30380,801404,14.5,29,2016
30381,800802,17.12,29,2016
30383,801409,18.46,29,2016
30384,801401,18.46,29,2016
30385,801304,9.8,29,2016
30386,800603,13.05,29,2016
30387,800909,8.3,29,2016
30388,801903,11.57,29,2016
30389,802003,11.44,29,2016
30390,801215,14.13,29,2016
30391,801206,22.3,29,2016
30392,801207,14.14,29,2016
30393,801217,14.13,29,2016
30394,802001,11.44,29,2016
30395,801003,8.86,29,2016
30396,801208,13.51,29,2016
30397,801213,14.14,29,2016
30398,802301,13.03,29,2016
30399,801301,9.8,29,2016
30400,800906,10.08,29,2016
30401,801216,14.13,29,2016
30402,801001,10.55,29,2016
30403,801303,11.96,29,2016
30404,801203,14.14,29,2016
30405,801104,4.42,29,2016
30406,801211,14.14,29,2016
30407,800102,11.9,29,2016
30408,801214,13.51,29,2016
30409,800103,11.9,29,2016
30410,800401,9.6,29,2016
30411,800304,11.92,29,2016
30412,800108,11.9,29,2016
30413,800405,7.34,29,2016
30414,800115,11.9,29,2016
30415,800303,11.7,29,2016
30416,801103,5.97,29,2016
30417,800114,11.44,29,2016
30418,802002,11.44,29,2016
30419,800122,12.88,29,2016
30420,801210,13.51,29,2016
30421,801002,5.97,29,2016
30422,801102,4.37,29,2016
30423,800101,11.9,29,2016
30424,800119,12.88,29,2016
30425,800416,9.6,29,2016
30426,800113,11.44,29,2016
30427,801202,13.51,29,2016
30428,810602,2.27,29,2016
30429,800807,12.4,29,2016
30430,800204,14.19,29,2016
30431,800501,14.68,29,2016
30432,800415,15.24,29,2016
30433,800810,12.4,29,2016
30435,800201,12.4,29,2016
30436,800403,11.96,29,2016
30437,801209,17.13,29,2016
30438,800116,11.7,29,2016
30439,801803,4.84,29,2016
30440,800107,17.68,29,2016
30441,800121,35.44,29,2016
30442,801802,7.34,29,2016
30443,800203,12.4,29,2016
30444,800404,12.14,29,2016
30445,800806,16.45,29,2016
30446,802103,13.76,29,2016
30447,800502,17.14,29,2016
30448,800811,16.45,29,2016
30449,800813,14.61,29,2016
30450,800809,13.76,29,2016
30451,800709,9.27,29,2016
30452,801901,10.65,29,2016
30453,801604,9.27,29,2016
30454,800703,7.11,29,2016
30455,801605,9.18,29,2016
30456,801602,9.38,29,2016
30457,801704,7.44,29,2016
30458,801902,10.65,29,2016
30459,800701,8.14,29,2016
30460,801610,9.18,29,2016
30461,800710,7.14,29,2016
30462,800702,8.14,29,2016
30463,800707,6.95,29,2016
30464,810304,0.83,29,2016
30467,810106,0.38,29,2016
30468,810801,1.54,29,2016
30470,810805,2.27,29,2016
30471,810701,3.54,29,2016
30472,810806,0.57,29,2016
30473,810116,0.73,29,2016
30474,810804,1.54,29,2016
30475,810203,3.99,29,2016
30476,810508,0.65,29,2016
30477,810509,0.22,29,2016
30478,810507,1.12,29,2016
30479,810604,1.27,29,2016
30480,800610,12.68,29,2016
30481,800904,9.39,29,2016
30482,800901,9.39,29,2016
30483,800607,13.05,29,2016
30484,800604,13.05,29,2016
30485,801611,12.68,29,2016
30486,800913,7.98,29,2016
30487,800601,13.05,29,2016
30488,801306,11.57,29,2016
30489,800902,9.39,29,2016
30490,800605,13.05,29,2016
30491,800612,11.89,29,2016
30492,801607,12.68,29,2016
30493,801906,9.27,29,2016
30494,800613,11.11,29,2016
30495,801606,13.14,29,2016
30496,800907,7.73,29,2016
30497,801601,13.14,29,2016
30498,801403,181.92,47,2016
30499,801404,173.99,47,2016
30500,800802,178.75,47,2016
30502,801409,131.3,47,2016
30503,801401,131.3,47,2016
30504,801304,242.01,47,2016
30505,800603,281.69,47,2016
30506,800909,316.67,47,2016
30507,801903,245.94,47,2016
30508,802003,262.07,47,2016
30509,801215,293.34,47,2016
30510,801206,276.67,47,2016
30511,801207,297.32,47,2016
30512,801217,293.34,47,2016
30513,802001,262.07,47,2016
30514,801003,216.74,47,2016
30515,801208,294.26,47,2016
30516,801213,297.32,47,2016
30517,802301,270.37,47,2016
30518,801301,242.01,47,2016
30519,800906,254.06,47,2016
30520,801216,293.34,47,2016
30521,801001,252.39,47,2016
30522,801303,250.65,47,2016
30523,801203,297.32,47,2016
30524,801104,148.49,47,2016
30525,801211,297.32,47,2016
30526,800102,290.8,47,2016
30527,801214,294.26,47,2016
30528,800103,290.8,47,2016
30529,800401,214.83,47,2016
30530,800304,234.48,47,2016
30531,800108,290.8,47,2016
30532,800405,162.2,47,2016
30533,800115,290.8,47,2016
30534,800303,235.06,47,2016
30535,801103,155.81,47,2016
30536,800114,262.07,47,2016
30537,802002,262.07,47,2016
30538,800122,284.37,47,2016
30539,801210,294.26,47,2016
30540,801002,199.35,47,2016
30541,801102,136.7,47,2016
30542,800101,290.8,47,2016
30543,800119,284.37,47,2016
30544,800416,214.83,47,2016
30545,800113,262.07,47,2016
30546,801202,294.26,47,2016
30547,810602,70.7,47,2016
30548,800807,197.0,47,2016
30549,800204,201.61,47,2016
30550,800501,205.41,47,2016
30551,800415,187.95,47,2016
30552,800810,197.0,47,2016
30554,800201,197.0,47,2016
30555,800403,241.77,47,2016
30556,801209,280.33,47,2016
30557,800116,235.06,47,2016
30558,801803,138.34,47,2016
30559,800107,288.91,47,2016
30560,800121,243.51,47,2016
30561,801802,162.2,47,2016
30562,800203,197.0,47,2016
30563,800404,203.14,47,2016
30564,800806,182.02,47,2016
30565,802103,182.63,47,2016
30566,800502,170.77,47,2016
30567,800811,182.02,47,2016
30568,800813,190.64,47,2016
30569,800809,182.63,47,2016
30570,800709,242.62,47,2016
30571,801901,251.75,47,2016
30572,801604,314.87,47,2016
30573,800703,273.14,47,2016
30574,801605,325.24,47,2016
30575,801602,307.06,47,2016
30576,801704,248.91,47,2016
30577,801902,251.75,47,2016
30578,800701,353.16,47,2016
30579,801610,325.24,47,2016
30580,800710,252.49,47,2016
30581,800702,353.16,47,2016
30582,800707,385.82,47,2016
30583,810304,119.8,47,2016
30586,810106,78.15,47,2016
30587,810801,103.45,47,2016
30589,810805,153.45,47,2016
30590,810701,152.83,47,2016
30591,810806,96.5,47,2016
30592,810116,83.12,47,2016
30593,810804,103.45,47,2016
30594,810203,128.94,47,2016
30595,810508,65.85,47,2016
30596,810509,69.91,47,2016
30597,810507,65.71,47,2016
30598,810604,67.54,47,2016
30599,800610,285.28,47,2016
30600,800904,264.96,47,2016
30601,800901,264.96,47,2016
30602,800607,281.69,47,2016
30603,800604,281.69,47,2016
30604,801611,285.28,47,2016
30605,800913,219.01,47,2016
30606,800601,281.69,47,2016
30607,801306,245.94,47,2016
30608,800902,264.96,47,2016
30609,800605,281.69,47,2016
30610,800612,338.52,47,2016
30611,801607,285.28,47,2016
30612,801906,242.62,47,2016
30613,800613,287.05,47,2016
30614,801606,300.99,47,2016
30615,800907,252.07,47,2016
30616,801601,300.99,47,2016
30617,801904,37.44,33,2014
30618,800905,53.34,33,2014
30619,801701,93.98,33,2014
30620,800611,30.68,33,2014
30621,801204,36.21,33,2014
30622,801101,56.92,33,2014
30624,800305,40.34,33,2014
30625,801105,54.16,33,2014
30626,801212,23.05,33,2014
30627,800302,38.4,33,2014
30628,801205,29.04,33,2014
30629,800911,38.05,33,2014
30630,801107,60.45,33,2014
30631,802302,36.04,33,2014
30632,800912,64.05,33,2014
30633,801218,27.25,33,2014
30634,802304,48.28,33,2014
30635,800407,77.93,33,2014
30636,802203,60.29,33,2014
30637,800118,40.62,33,2014
30638,800112,45.73,33,2014
30639,800106,145.89,33,2014
30640,801801,83.84,33,2014
30641,801106,83.75,33,2014
30642,802202,111.4,33,2014
30643,802004,52.53,33,2014
30644,802201,49.41,33,2014
30645,800301,47.57,33,2014
30646,810601,91.66,33,2014
30647,800120,40.42,33,2014
30648,810603,134.86,33,2014
30649,800205,32.62,33,2014
30650,800410,89.92,33,2014
30651,800406,47.84,33,2014
30652,800505,55.55,33,2014
30653,800504,38.93,33,2014
30654,800202,33.42,33,2014
30655,802101,63.2,33,2014
30656,800803,38.45,33,2014
30657,800503,41.55,33,2014
30658,800801,27.08,33,2014
30659,802104,27.05,33,2014
30660,801408,21.79,33,2014
30661,802102,40.78,33,2014
30662,801407,30.56,33,2014
30663,801405,30.84,33,2014
30664,800804,27.01,33,2014
30665,800409,50.16,33,2014
30666,800704,30.21,33,2014
30667,801702,70.6,33,2014
30668,801703,78.23,33,2014
30669,801603,32.64,33,2014
30670,800910,42.6,33,2014
30671,801905,42.27,33,2014
30672,800908,54.58,33,2014
30673,801501,13.25,33,2014
30674,801502,11.85,33,2014
30675,801406,35.08,33,2014
30676,801402,20.42,33,2014
30677,800705,53.14,33,2014
30678,801609,45.07,33,2014
30679,800708,53.09,33,2014
30680,800711,108.41,33,2014
30681,810405,124.04,33,2014
30682,810803,158.27,33,2014
30683,810403,111.68,33,2014
30684,810305,121.21,33,2014
30685,810303,105.27,33,2014
30686,810404,110.16,33,2014
30687,810115,104.01,33,2014
30688,810406,87.78,33,2014
30689,810702,62.35,33,2014
30690,810703,63.65,33,2014
30691,810117,119.2,33,2014
30692,810704,71.68,33,2014
30693,810402,90.08,33,2014
30694,810401,99.03,33,2014
30695,810118,100.08,33,2014
30696,810807,101.33,33,2014
30697,810204,97.58,33,2014
30698,810201,87.86,33,2014
30699,810111,100.07,33,2014
30700,810506,98.35,33,2014
30701,810501,118.82,33,2014
30702,810202,84.16,33,2014
30704,810505,95.17,33,2014
30705,810504,103.29,33,2014
30706,810105,109.97,33,2014
30707,810407,95.02,33,2014
30708,810103,100.77,33,2014
30709,810206,61.09,33,2014
30710,810808,90.55,33,2014
30711,810503,99.81,33,2014
30712,810205,102.32,33,2014
30713,802303,38.45,33,2014
30714,801608,32.42,33,2014
30715,800606,22.35,33,2014
30716,800903,47.28,33,2014
30717,801305,39.37,33,2014
30718,800706,35.98,33,2014
30719,801403,2.81,18,2014
30720,801404,2.01,18,2014
30721,800802,2.18,18,2014
30723,801409,0.42,18,2014
30724,801401,0.42,18,2014
30725,801304,3.37,18,2014
30726,800603,5.35,18,2014
30727,800909,23.26,18,2014
30728,801903,3.16,18,2014
30729,802003,4.22,18,2014
30730,801215,2.43,18,2014
30731,801206,5.77,18,2014
30732,801207,2.28,18,2014
30733,801217,2.43,18,2014
30734,802001,4.22,18,2014
30735,801003,14.46,18,2014
30736,801208,3.48,18,2014
30737,801213,2.28,18,2014
30738,802301,7.16,18,2014
30739,801301,3.37,18,2014
30740,800906,5.54,18,2014
30741,801216,2.43,18,2014
30742,801001,8.4,18,2014
30743,801303,3.38,18,2014
30744,801203,2.28,18,2014
30745,801104,8.26,18,2014
30746,801211,2.28,18,2014
30747,800102,3.06,18,2014
30748,801214,3.48,18,2014
30749,800103,3.06,18,2014
30750,800401,19.54,18,2014
30751,800304,6.75,18,2014
30752,800108,3.06,18,2014
30753,800405,5.65,18,2014
30754,800115,3.06,18,2014
30755,800303,4.92,18,2014
30756,801103,4.88,18,2014
30757,800114,4.22,18,2014
30758,802002,4.22,18,2014
30759,800122,11.14,18,2014
30760,801210,3.48,18,2014
30761,801002,5.18,18,2014
30762,801102,11.06,18,2014
30763,800101,3.06,18,2014
30764,800119,11.14,18,2014
30765,800416,19.54,18,2014
30766,800113,4.22,18,2014
30767,801202,3.48,18,2014
30768,810602,26.46,18,2014
30769,800807,18.95,18,2014
30770,800204,5.47,18,2014
30771,800501,1.24,18,2014
30772,800415,5.78,18,2014
30773,800810,18.95,18,2014
30775,800201,18.95,18,2014
30776,800403,6.76,18,2014
30777,801209,5.22,18,2014
30778,800116,4.92,18,2014
30779,801803,8.36,18,2014
30780,800107,35.1,18,2014
30781,800121,16.56,18,2014
30782,801802,5.65,18,2014
30783,800203,18.95,18,2014
30784,800404,17.32,18,2014
30785,800806,2.96,18,2014
30786,802103,0.38,18,2014
30787,800502,5.06,18,2014
30788,800811,2.96,18,2014
30789,800813,1.41,18,2014
30790,800809,0.38,18,2014
30791,800709,8.72,18,2014
30792,801901,8.33,18,2014
30793,801604,16.61,18,2014
30794,800703,21.64,18,2014
30795,801605,14.07,18,2014
30796,801602,9.91,18,2014
30797,801704,30.6,18,2014
30798,801902,8.33,18,2014
30799,800701,27.32,18,2014
30800,801610,14.07,18,2014
30801,800710,10.21,18,2014
30802,800702,27.32,18,2014
30803,800707,29.83,18,2014
30804,810304,18.97,18,2014
30807,810106,19.79,18,2014
30808,810801,22.75,18,2014
30810,810805,19.98,18,2014
30811,810701,10.9,18,2014
30812,810806,27.51,18,2014
30813,810116,16.1,18,2014
30814,810804,22.75,18,2014
30815,810203,10.94,18,2014
30816,810508,19.41,18,2014
30817,810509,23.04,18,2014
30818,810507,29.0,18,2014
30819,810604,29.44,18,2014
30820,800610,2.9,18,2014
30821,800904,12.48,18,2014
30822,800901,12.48,18,2014
30823,800607,5.35,18,2014
30824,800604,5.35,18,2014
30825,801611,2.9,18,2014
30826,800913,14.24,18,2014
30827,800601,5.35,18,2014
30828,801306,3.16,18,2014
30829,800902,12.48,18,2014
30830,800605,5.35,18,2014
30831,800612,8.56,18,2014
30832,801607,2.9,18,2014
30833,801906,8.72,18,2014
30834,800613,51.88,18,2014
30835,801606,4.05,18,2014
30836,800907,28.37,18,2014
30837,801601,4.05,18,2014
30838,801904,36.44,39,2014
30839,800905,58.32,39,2014
30840,801701,66.87,39,2014
30841,800611,19.45,39,2014
30842,801204,33.08,39,2014
30843,801101,79.56,39,2014
30845,800305,34.3,39,2014
30846,801105,65.01,39,2014
30847,801212,16.34,39,2014
30848,800302,35.6,39,2014
30849,801205,17.89,39,2014
30850,800911,40.09,39,2014
30851,801107,67.5,39,2014
30852,802302,35.37,39,2014
30853,800912,51.84,39,2014
30854,801218,20.05,39,2014
30855,802304,26.15,39,2014
30856,800407,85.07,39,2014
30857,802203,52.43,39,2014
30858,800118,41.7,39,2014
30859,800112,37.58,39,2014
30860,800106,60.88,39,2014
30861,801801,84.44,39,2014
30862,801106,88.05,39,2014
30863,802202,74.13,39,2014
30864,802004,26.22,39,2014
30865,802201,45.19,39,2014
30866,800301,38.3,39,2014
30867,810601,134.13,39,2014
30868,800120,20.87,39,2014
30869,810603,140.68,39,2014
30870,800205,28.52,39,2014
30871,800410,83.56,39,2014
30872,800406,60.53,39,2014
30873,800505,58.66,39,2014
30874,800504,43.86,39,2014
30875,800202,34.94,39,2014
30876,802101,32.98,39,2014
30877,800803,30.4,39,2014
30878,800503,45.29,39,2014
30879,800801,17.47,39,2014
30880,802104,26.72,39,2014
30881,801408,33.58,39,2014
30882,802102,42.68,39,2014
