,addrcode,Year,Week,temperature
2759,1014,2014,43,36.51053571428571
2760,1014,2014,44,36.38071428571429
2761,1014,2014,45,35.94625
2762,1014,2014,46,35.07
2763,1014,2014,47,34.5125
2764,1014,2014,48,34.245892857142856
2765,1014,2014,49,33.34374999999999
2766,1014,2014,50,32.32214285714286
2767,1014,2014,51,32.629107142857144
2768,1014,2014,52,33.32982142857143
2769,1014,2015,1,33.0375
2770,1014,2015,2,33.215
2771,1014,2015,3,33.00785714285714
2772,1014,2015,4,33.417500000000004
2773,1014,2015,5,34.19
2774,1014,2015,6,34.685
2775,1014,2015,7,35.01232142857143
2776,1014,2015,8,35.61803571428572
2777,1014,2015,9,35.46071428571428
2778,1014,2015,10,35.144285714285715
2779,1014,2015,11,35.12553571428572
2780,1014,2015,12,36.52125
2781,1014,2015,13,38.05
2782,1014,2015,14,38.41250000000001
2783,1014,2015,15,38.07803571428571
