,addrcode,Year,Month,temperature
4454,102209,2017,3,38.043839285714284
4455,102209,2017,4,38.074642857142855
4456,102209,2017,5,36.179375
4457,102209,2017,6,37.333839285714284
4458,102209,2017,7,36.5295
4459,102209,2017,8,38.037098214285706
4460,102209,2017,9,37.02253571428571
4461,102209,2017,10,34.98544642857143
4462,102209,2017,11,33.601875
4463,102209,2017,12,32.00482142857143
4464,102210,2014,1,32.55397321428572
4465,102210,2014,2,32.90772321428571
4466,102210,2014,3,36.16321428571429
4467,102210,2014,4,39.299464285714286
4468,102210,2014,5,41.12914285714286
4469,102210,2014,6,38.31196428571428
4470,102210,2014,7,37.53678571428571
4471,102210,2014,8,37.44428571428572
4472,102210,2014,9,38.186249999999994
4473,102210,2014,10,37.8703125
4474,102210,2014,11,35.702071428571436
4475,102210,2014,12,32.933348214285715
4476,102210,2015,1,33.373571428571424
4477,102210,2015,2,35.10383928571429
4478,102210,2015,3,36.04544642857143
4479,102210,2015,4,38.814553571428576
4480,102210,2015,5,39.807678571428575
4481,102210,2015,6,39.184642857142855
4482,102210,2015,7,38.37732142857143
4483,102210,2015,8,37.961000000000006
4484,102210,2015,9,39.09169642857143
4485,102210,2015,10,36.27289285714286
4486,102210,2015,11,35.45830357142857
4487,102210,2015,12,33.37669642857142
4488,102210,2016,1,32.12710714285714
4489,102210,2016,2,35.634375
4490,102210,2016,3,38.035982142857144
4491,102210,2016,4,38.38678571428572
4492,102210,2016,5,36.03
4493,102210,2016,6,36.73982142857143
4494,102210,2016,7,37.976
4495,102210,2016,8,36.63053571428572
4496,102210,2016,9,37.49339285714285
4497,102210,2016,10,36.30703571428572
4498,102210,2016,11,34.3965625
4499,102210,2016,12,32.87334821428571
4500,102210,2017,1,33.66364285714286
4501,102210,2017,2,35.56633928571429
4502,102210,2017,3,38.043839285714284
4503,102210,2017,4,38.074642857142855
4504,102210,2017,5,36.179375
4505,102210,2017,6,37.333839285714284
4506,102210,2017,7,36.5295
4507,102210,2017,8,38.037098214285706
4508,102210,2017,9,37.02253571428571
4509,102210,2017,10,34.98544642857143
