,addrcode,Year,Week,rainfall
5515,1025,2016,19,68.02499999999999
5516,1025,2016,20,108.71000000000001
5517,1025,2016,21,135.8725
5518,1025,2016,22,72.055
5519,1025,2016,23,61.755
5520,1025,2016,24,9.315
5521,1025,2016,25,50.455
5522,1025,2016,26,43.834999999999994
5523,1025,2016,27,80.36
5524,1025,2016,28,49.8025
5525,1025,2016,29,70.13499999999999
5526,1025,2016,30,22.889999999999997
5527,1025,2016,31,33.89
5528,1025,2016,32,22.26
5529,1025,2016,33,82.97
5530,1025,2016,34,97.13749999999999
5531,1025,2016,35,40.3225
5532,1025,2016,36,63.682500000000005
5533,1025,2016,37,49.904999999999994
5534,1025,2016,38,68.32499999999999
5535,1025,2016,39,93.6925
5536,1025,2016,40,91.965
5537,1025,2016,41,99.6575
5538,1025,2016,42,59.317499999999995
5539,1025,2016,43,40.1075
5540,1025,2016,44,0.8175000000000001
5541,1025,2016,45,9.780000000000001
5542,1025,2016,46,11.795
5543,1025,2016,47,22.9575
5544,1025,2016,48,0.0
5545,1025,2016,49,0.0225
5546,1025,2016,50,10.785
5547,1025,2016,51,0.0
5548,1025,2016,52,19.650000000000002
5549,1025,2017,1,0.2525
5550,1025,2017,2,50.87500000000001
5551,1025,2017,3,0.0
5552,1025,2017,4,4.307499999999999
5553,1025,2017,5,31.265
5554,1025,2017,6,0.0
5555,1025,2017,7,0.0
5556,1025,2017,8,28.810000000000002
5557,1025,2017,9,43.585
5558,1025,2017,10,41.175
5559,1025,2017,11,0.0
5560,1025,2017,12,3.4325
5561,1025,2017,13,25.1925
5562,1025,2017,14,47.4375
5563,1025,2017,15,0.6575
5564,1025,2017,16,26.990000000000002
5565,1025,2017,17,95.375
5566,1025,2017,18,46.47
5567,1025,2017,19,43.027499999999996
5568,1025,2017,20,23.56
5569,1025,2017,21,42.50749999999999
5570,1025,2017,22,25.8875
5571,1025,2017,23,34.1875
5572,1025,2017,24,16.665
5573,1025,2017,25,12.052499999999998
5574,1025,2017,26,12.6375
5575,1025,2017,27,34.405
5576,1025,2017,28,39.417500000000004
5577,1025,2017,29,5.6475
5578,1025,2017,30,43.875
5579,1025,2017,31,29.277500000000003
5580,1025,2017,32,14.487499999999999
5581,1025,2017,33,49.989999999999995
5582,1025,2017,34,92.2025
5583,1025,2017,35,34.525000000000006
5584,1025,2017,36,41.8925
5585,1025,2017,37,30.992500000000007
5586,1025,2017,38,76.97
5587,1025,2017,39,0.0
5588,1025,2017,40,53.59250000000001
5589,1025,2017,41,3.62
5590,1025,2017,42,58.0375
5591,1025,2017,43,55.5975
5592,1025,2017,44,33.144999999999996
5593,1025,2017,45,0.6549999999999999
5594,1025,2017,46,0.0
5595,1025,2017,47,5.76
5596,1025,2017,48,10.950000000000001
5597,1025,2017,49,0.0
5598,1025,2017,50,0.0
5599,1025,2017,51,4.5874999999999995
5600,1025,2017,52,0.0
5601,1025,2018,1,11.3925
5602,1025,2018,2,11.18
5603,1025,2018,3,55.125
5604,1025,2018,4,0.0
5605,1025,2018,5,0.0
5606,1025,2018,6,11.0275
5607,1025,2018,7,18.635
5608,1025,2018,8,0.0
5609,1025,2018,9,43.585
5610,1025,2018,10,0.0
5611,1025,2018,11,11.825000000000003
5612,1025,2018,12,0.0
5613,1025,2018,13,3.765
5614,1025,2018,14,11.122499999999999
5615,1025,2018,15,13.0625
5616,1025,2018,16,3.5
5617,1025,2018,17,36.2
5618,1025,2018,18,35.6125
5619,1025,2018,19,0.0
5620,1025,2018,20,15.775000000000002
5621,1025,2018,21,61.42750000000001
5622,1025,2018,22,23.224999999999998
5623,1025,2018,23,26.325
5624,1025,2018,24,45.16499999999999
5625,1026,2014,9,0.33
5626,1026,2014,10,1.95
5627,1026,2014,11,0.0
5628,1026,2014,12,29.04
5629,1026,2014,13,71.85
5630,1026,2014,14,0.0
5631,1026,2014,15,42.03
5632,1026,2014,16,0.0
5633,1026,2014,17,16.17
5634,1026,2014,18,7.6
5635,1026,2014,19,15.24
5636,1026,2014,20,9.24
5637,1026,2014,21,7.19
5638,1026,2014,22,11.87
5639,1026,2014,23,71.07
5640,1026,2014,24,71.47
5641,1026,2014,25,81.35
5642,1026,2014,26,13.46
5643,1026,2014,27,0.33
5644,1026,2014,28,5.89
5645,1026,2014,29,32.68
5646,1026,2014,30,9.38
5647,1026,2014,31,93.3
5648,1026,2014,32,1.86
5649,1026,2014,33,37.45
5650,1026,2014,34,13.88
5651,1026,2014,35,29.87
5652,1026,2014,36,53.71
5653,1026,2014,37,72.42
5654,1026,2014,38,112.99
5655,1026,2014,39,36.66
5656,1026,2014,40,145.08
5657,1026,2014,41,107.09
5658,1026,2014,42,3.43
5659,1026,2014,43,33.26
5660,1026,2014,44,14.94
5661,1026,2014,45,7.15
5662,1026,2014,46,14.02
5663,1026,2014,47,6.12
5664,1026,2014,48,1.64
5665,1026,2014,49,23.69
5666,1026,2014,50,0.0
5667,1026,2014,51,0.19
5668,1026,2014,52,0.09
5669,1026,2015,1,7.63
5670,1026,2015,2,4.08
5671,1026,2015,3,29.41
5672,1026,2015,4,0.28
5673,1026,2015,5,0.13
5674,1026,2015,6,0.0
5675,1026,2015,7,0.28
5676,1026,2015,8,0.09
5677,1026,2015,9,0.0
5678,1026,2015,10,0.0
5679,1026,2015,11,0.0
5680,1026,2015,12,14.67
5681,1026,2015,13,12.7
5682,1026,2015,14,0.0
5683,1026,2015,15,0.0
5684,1026,2015,16,0.02
5685,1026,2015,17,18.85
5686,1026,2015,18,0.0
5687,1026,2015,19,9.56
5688,1026,2015,20,55.27
5689,1026,2015,21,2.11
5690,1026,2015,22,69.91
5691,1026,2015,23,44.07
5692,1026,2015,24,79.14
5693,1026,2015,25,160.96
5694,1026,2015,26,24.82
5695,1026,2015,27,60.75
5696,1026,2015,28,80.34
5697,1026,2015,29,56.36
5698,1026,2015,30,16.73
5699,1026,2015,31,75.76
5700,1026,2015,32,32.12
5701,1026,2015,33,15.83
5702,1026,2015,34,106.81
5703,1026,2015,35,32.5
5704,1026,2015,36,76.74
5705,1026,2015,37,66.79
5706,1026,2015,38,163.62
5707,1026,2015,39,82.75
5708,1026,2015,40,90.73
5709,1026,2015,41,70.9
5710,1026,2015,42,13.83
5711,1026,2015,43,106.72
5712,1026,2015,44,12.63
5713,1026,2015,45,35.96
5714,1026,2015,46,18.75
5715,1026,2015,47,24.21
5716,1026,2015,48,0.0
5717,1026,2015,49,0.0
5718,1026,2015,50,1.57
5719,1026,2015,51,0.0
5720,1026,2015,52,0.0
5721,1026,2015,53,2.79
5722,1026,2016,1,3.56
5723,1026,2016,2,39.18
5724,1026,2016,3,0.37
5725,1026,2016,4,0.0
5726,1026,2016,5,0.25
5727,1026,2016,6,0.0
5728,1026,2016,7,0.0
5729,1026,2016,8,0.0
5730,1026,2016,9,0.0
5731,1026,2016,10,0.0
5732,1026,2016,11,7.99
5733,1026,2016,12,25.62
5734,1026,2016,13,54.33
5735,1026,2016,14,6.89
5736,1026,2016,15,1.13
5737,1026,2016,16,0.0
5738,1026,2016,17,23.07
5739,1026,2016,18,42.44
5740,1026,2016,19,59.73
5741,1026,2016,20,111.16
5742,1026,2016,21,131.38
5743,1026,2016,22,65.17
5744,1026,2016,23,69.71
5745,1026,2016,24,9.14
5746,1026,2016,25,67.4
5747,1026,2016,26,40.54
5748,1026,2016,27,82.36
5749,1026,2016,28,59.21
5750,1026,2016,29,69.63
5751,1026,2016,30,24.87
5752,1026,2016,31,27.32
5753,1026,2016,32,29.31
5754,1026,2016,33,92.08
5755,1026,2016,34,96.03
5756,1026,2016,35,33.46
5757,1026,2016,36,69.1
5758,1026,2016,37,61.03
5759,1026,2016,38,71.82
5760,1026,2016,39,86.66
5761,1026,2016,40,97.72
5762,1026,2016,41,97.35
5763,1026,2016,42,80.46
5764,1026,2016,43,45.15
5765,1026,2016,44,0.52
5766,1026,2016,45,7.96
5767,1026,2016,46,15.52
5768,1026,2016,47,17.83
5769,1026,2016,48,0.0
5770,1026,2016,49,0.0
5771,1026,2016,50,21.26
5772,1026,2016,51,0.0
5773,1026,2016,52,16.64
5774,1026,2017,1,0.01
5775,1026,2017,2,57.63
5776,1026,2017,3,0.0
5777,1026,2017,4,3.97
5778,1026,2017,5,25.33
5779,1026,2017,6,0.0
5780,1026,2017,7,0.0
5781,1026,2017,8,30.71
5782,1026,2017,9,33.41
5783,1026,2017,10,43.94
5784,1026,2017,11,0.0
5785,1026,2017,12,2.02
5786,1026,2017,13,15.49
5787,1026,2017,14,53.61
5788,1026,2017,15,0.06
5789,1026,2017,16,25.2
5790,1026,2017,17,96.92
5791,1026,2017,18,48.04
5792,1026,2017,19,36.45
5793,1026,2017,20,26.41
5794,1026,2017,21,42.09
5795,1026,2017,22,27.21
5796,1026,2017,23,38.33
5797,1026,2017,24,13.94
5798,1026,2017,25,11.86
5799,1026,2017,26,14.37
5800,1026,2017,27,38.58
5801,1026,2017,28,41.98
5802,1026,2017,29,3.18
5803,1026,2017,30,45.05
5804,1026,2017,31,31.6
5805,1026,2017,32,20.03
5806,1026,2017,33,60.36
5807,1026,2017,34,98.8
5808,1026,2017,35,33.73
5809,1026,2017,36,44.26
5810,1026,2017,37,32.87
5811,1026,2017,38,61.06
5812,1026,2017,39,0.0
5813,1026,2017,40,55.05
5814,1026,2017,41,3.0
5815,1026,2017,42,59.25
5816,1026,2017,43,51.29
5817,1026,2017,44,29.86
5818,1026,2017,45,1.17
5819,1026,2017,46,0.0
5820,1026,2017,47,3.89
5821,1026,2017,48,9.28
5822,1026,2017,49,0.0
5823,1026,2017,50,0.0
5824,1026,2017,51,1.59
5825,1026,2017,52,0.0
5826,1026,2018,1,14.74
5827,1026,2018,2,12.01
5828,1026,2018,3,67.42
5829,1026,2018,4,0.0
5830,1026,2018,5,0.0
5831,1026,2018,6,1.39
5832,1026,2018,7,6.51
5833,1026,2018,8,0.0
5834,1026,2018,9,33.41
5835,1026,2018,10,0.0
5836,1026,2018,11,22.75
5837,1026,2018,12,0.0
5838,1026,2018,13,5.39
5839,1026,2018,14,2.73
5840,1026,2018,15,10.51
5841,1026,2018,16,1.63
5842,1026,2018,17,36.39
5843,1026,2018,18,17.14
5844,1026,2018,19,0.0
5845,1026,2018,20,2.15
5846,1026,2018,21,70.32
5847,1026,2018,22,27.94
5848,1026,2018,23,26.49
5849,1026,2018,24,40.56
5850,1027,2014,9,0.20333333333333334
5851,1027,2014,10,1.21
5852,1027,2014,11,0.0
5853,1027,2014,12,27.583333333333332
5854,1027,2014,13,82.60333333333334
5855,1027,2014,14,0.0
5856,1027,2014,15,55.846666666666664
5857,1027,2014,16,0.0
5858,1027,2014,17,15.216666666666667
5859,1027,2014,18,8.223333333333333
5860,1027,2014,19,17.026666666666667
5861,1027,2014,20,9.56
5862,1027,2014,21,7.466666666666666
5863,1027,2014,22,12.566666666666668
5864,1027,2014,23,70.14999999999999
5865,1027,2014,24,57.22666666666667
5866,1027,2014,25,71.58666666666666
5867,1027,2014,26,12.493333333333334
5868,1027,2014,27,2.9866666666666664
5869,1027,2014,28,6.523333333333333
5870,1027,2014,29,34.22666666666667
5871,1027,2014,30,9.94
5872,1027,2014,31,94.94666666666666
5873,1027,2014,32,2.73
5874,1027,2014,33,43.45000000000001
5875,1027,2014,34,16.633333333333336
5876,1027,2014,35,34.199999999999996
5877,1027,2014,36,49.586666666666666
5878,1027,2014,37,59.74666666666667
5879,1027,2014,38,111.33
5880,1027,2014,39,29.28
5881,1027,2014,40,136.02
5882,1027,2014,41,107.86
5883,1027,2014,42,1.8733333333333333
5884,1027,2014,43,25.36
5885,1027,2014,44,13.209999999999999
5886,1027,2014,45,5.993333333333333
5887,1027,2014,46,13.003333333333332
5888,1027,2014,47,0.3333333333333333
5889,1027,2014,48,1.67
5890,1027,2014,49,25.486666666666668
5891,1027,2014,50,0.0
5892,1027,2014,51,0.5433333333333333
5893,1027,2014,52,0.04666666666666667
5894,1027,2015,1,8.363333333333333
5895,1027,2015,2,2.473333333333333
5896,1027,2015,3,36.47666666666667
5897,1027,2015,4,0.0
5898,1027,2015,5,0.06333333333333334
5899,1027,2015,6,0.0
5900,1027,2015,7,0.03666666666666667
5901,1027,2015,8,0.0
5902,1027,2015,9,0.0
5903,1027,2015,10,0.0
5904,1027,2015,11,0.0
5905,1027,2015,12,8.06
5906,1027,2015,13,7.6499999999999995
5907,1027,2015,14,0.0
5908,1027,2015,15,0.0
5909,1027,2015,16,0.0
5910,1027,2015,17,17.223333333333333
5911,1027,2015,18,0.0
5912,1027,2015,19,12.696666666666667
5913,1027,2015,20,50.906666666666666
5914,1027,2015,21,2.873333333333333
5915,1027,2015,22,70.48333333333333
5916,1027,2015,23,38.54333333333333
5917,1027,2015,24,82.12666666666667
5918,1027,2015,25,151.01
5919,1027,2015,26,25.01666666666667
5920,1027,2015,27,67.94333333333334
5921,1027,2015,28,86.17666666666666
5922,1027,2015,29,52.27333333333333
5923,1027,2015,30,18.523333333333337
5924,1027,2015,31,54.876666666666665
5925,1027,2015,32,32.85
5926,1027,2015,33,16.933333333333334
5927,1027,2015,34,106.33
5928,1027,2015,35,33.51
5929,1027,2015,36,84.97333333333334
5930,1027,2015,37,73.36333333333333
5931,1027,2015,38,161.24
5932,1027,2015,39,75.26666666666667
5933,1027,2015,40,93.22333333333334
5934,1027,2015,41,66.42
5935,1027,2015,42,12.39
5936,1027,2015,43,95.61
5937,1027,2015,44,10.346666666666666
5938,1027,2015,45,31.22
5939,1027,2015,46,16.523333333333333
5940,1027,2015,47,9.043333333333333
5941,1027,2015,48,0.0
5942,1027,2015,49,0.0
5943,1027,2015,50,1.5066666666666666
5944,1027,2015,51,0.0
5945,1027,2015,52,0.0
5946,1027,2015,53,2.5833333333333335
5947,1027,2016,1,2.1833333333333336
5948,1027,2016,2,35.703333333333326
5949,1027,2016,3,0.32
5950,1027,2016,4,0.0
5951,1027,2016,5,0.27666666666666667
5952,1027,2016,6,0.0
5953,1027,2016,7,0.0
5954,1027,2016,8,0.0
5955,1027,2016,9,0.0
5956,1027,2016,10,0.0
5957,1027,2016,11,4.403333333333333
5958,1027,2016,12,22.873333333333335
5959,1027,2016,13,45.25333333333333
5960,1027,2016,14,9.746666666666666
5961,1027,2016,15,0.8766666666666666
5962,1027,2016,16,0.0
5963,1027,2016,17,63.27333333333333
5964,1027,2016,18,34.73333333333333
5965,1027,2016,19,54.74666666666667
5966,1027,2016,20,118.80666666666666
5967,1027,2016,21,127.64999999999999
5968,1027,2016,22,86.15666666666668
5969,1027,2016,23,76.19333333333333
5970,1027,2016,24,10.63
5971,1027,2016,25,66.35000000000001
5972,1027,2016,26,38.89333333333334
5973,1027,2016,27,87.77666666666666
5974,1027,2016,28,65.61666666666667
5975,1027,2016,29,74.16333333333334
5976,1027,2016,30,28.873333333333335
5977,1027,2016,31,26.953333333333333
5978,1027,2016,32,26.986666666666668
5979,1027,2016,33,87.07666666666667
5980,1027,2016,34,94.85333333333334
5981,1027,2016,35,34.33
5982,1027,2016,36,65.31333333333333
5983,1027,2016,37,62.97666666666667
5984,1027,2016,38,70.81333333333333
5985,1027,2016,39,79.18333333333334
5986,1027,2016,40,95.61000000000001
5987,1027,2016,41,90.80333333333333
5988,1027,2016,42,50.626666666666665
5989,1027,2016,43,24.590000000000003
5990,1027,2016,44,0.14
5991,1027,2016,45,6.353333333333333
5992,1027,2016,46,9.966666666666667
5993,1027,2016,47,13.393333333333333
5994,1027,2016,48,0.0
5995,1027,2016,49,0.0
5996,1027,2016,50,12.959999999999999
5997,1027,2016,51,0.0
5998,1027,2016,52,14.693333333333333
5999,1027,2017,1,0.0
6000,1027,2017,2,62.02333333333333
6001,1027,2017,3,0.0
6002,1027,2017,4,3.246666666666666
6003,1027,2017,5,51.723333333333336
6004,1027,2017,6,0.0
6005,1027,2017,7,0.0
6006,1027,2017,8,19.14666666666667
6007,1027,2017,9,34.98
6008,1027,2017,10,28.47666666666667
6009,1027,2017,11,0.0
6010,1027,2017,12,1.7366666666666666
6011,1027,2017,13,13.233333333333334
6012,1027,2017,14,58.85666666666666
6013,1027,2017,15,0.06666666666666667
6014,1027,2017,16,26.853333333333335
6015,1027,2017,17,95.79666666666667
6016,1027,2017,18,41.98
6017,1027,2017,19,35.54333333333333
6018,1027,2017,20,25.30666666666667
6019,1027,2017,21,40.85333333333333
6020,1027,2017,22,29.963333333333335
6021,1027,2017,23,36.699999999999996
6022,1027,2017,24,22.363333333333333
6023,1027,2017,25,12.266666666666666
6024,1027,2017,26,14.953333333333333
6025,1027,2017,27,41.03333333333333
6026,1027,2017,28,42.71
6027,1027,2017,29,1.6733333333333331
6028,1027,2017,30,42.666666666666664
6029,1027,2017,31,31.786666666666665
6030,1027,2017,32,22.426666666666666
6031,1027,2017,33,66.62666666666667
6032,1027,2017,34,98.42666666666666
6033,1027,2017,35,35.63666666666666
6034,1027,2017,36,41.86666666666667
6035,1027,2017,37,34.57
6036,1027,2017,38,51.06999999999999
6037,1027,2017,39,0.0
6038,1027,2017,40,52.333333333333336
6039,1027,2017,41,1.5866666666666667
6040,1027,2017,42,54.53666666666667
6041,1027,2017,43,52.70666666666667
6042,1027,2017,44,30.159999999999997
6043,1027,2017,45,0.7399999999999999
6044,1027,2017,46,0.0
6045,1027,2017,47,2.89
6046,1027,2017,48,6.353333333333334
6047,1027,2017,49,0.0
6048,1027,2017,50,0.0
6049,1027,2017,51,7.359999999999999
6050,1027,2017,52,0.0
6051,1027,2018,1,15.696666666666667
6052,1027,2018,2,13.329999999999998
6053,1027,2018,3,69.91000000000001
6054,1027,2018,4,0.0
6055,1027,2018,5,0.0
6056,1027,2018,6,2.703333333333333
6057,1027,2018,7,6.223333333333334
6058,1027,2018,8,0.0
6059,1027,2018,9,34.98
6060,1027,2018,10,0.0
6061,1027,2018,11,26.213333333333335
6062,1027,2018,12,0.0
6063,1027,2018,13,3.76
6064,1027,2018,14,3.1033333333333335
6065,1027,2018,15,9.546666666666667
6066,1027,2018,16,1.1933333333333334
6067,1027,2018,17,37.00666666666667
6068,1027,2018,18,19.263333333333332
6069,1027,2018,19,0.0
6070,1027,2018,20,1.16
6071,1027,2018,21,55.376666666666665
6072,1027,2018,22,32.733333333333334
6073,1027,2018,23,30.790000000000003
6074,1027,2018,24,40.21666666666667
6075,1028,2014,9,0.33
6076,1028,2014,10,1.95
6077,1028,2014,11,0.0
6078,1028,2014,12,29.040000000000003
6079,1028,2014,13,71.85
6080,1028,2014,14,0.0
6081,1028,2014,15,42.03
6082,1028,2014,16,0.0
6083,1028,2014,17,16.17
6084,1028,2014,18,7.599999999999999
6085,1028,2014,19,15.24
6086,1028,2014,20,9.24
6087,1028,2014,21,7.19
6088,1028,2014,22,11.87
6089,1028,2014,23,71.07
6090,1028,2014,24,71.47
6091,1028,2014,25,81.35
6092,1028,2014,26,13.46
6093,1028,2014,27,0.33
6094,1028,2014,28,5.89
6095,1028,2014,29,32.68
6096,1028,2014,30,9.38
6097,1028,2014,31,93.3
6098,1028,2014,32,1.86
6099,1028,2014,33,37.45
6100,1028,2014,34,13.88
6101,1028,2014,35,29.87
6102,1028,2014,36,53.71
6103,1028,2014,37,72.42
6104,1028,2014,38,112.99
6105,1028,2014,39,36.66
6106,1028,2014,40,145.08
6107,1028,2014,41,107.08999999999999
6108,1028,2014,42,3.43
6109,1028,2014,43,33.26
6110,1028,2014,44,14.94
6111,1028,2014,45,7.150000000000001
6112,1028,2014,46,14.020000000000001
6113,1028,2014,47,6.12
6114,1028,2014,48,1.64
6115,1028,2014,49,23.69
6116,1028,2014,50,0.0
6117,1028,2014,51,0.19000000000000003
6118,1028,2014,52,0.09000000000000001
6119,1028,2015,1,7.63
6120,1028,2015,2,4.08
6121,1028,2015,3,29.41
6122,1028,2015,4,0.28
6123,1028,2015,5,0.13
6124,1028,2015,6,0.0
6125,1028,2015,7,0.28
6126,1028,2015,8,0.09000000000000001
6127,1028,2015,9,0.0
6128,1028,2015,10,0.0
6129,1028,2015,11,0.0
6130,1028,2015,12,14.67
6131,1028,2015,13,12.699999999999998
6132,1028,2015,14,0.0
6133,1028,2015,15,0.0
6134,1028,2015,16,0.02
6135,1028,2015,17,18.85
6136,1028,2015,18,0.0
6137,1028,2015,19,9.56
6138,1028,2015,20,55.27
6139,1028,2015,21,2.11
6140,1028,2015,22,69.91
6141,1028,2015,23,44.07
6142,1028,2015,24,79.14
6143,1028,2015,25,160.96
6144,1028,2015,26,24.820000000000004
6145,1028,2015,27,60.75
6146,1028,2015,28,80.34
6147,1028,2015,29,56.35999999999999
6148,1028,2015,30,16.73
6149,1028,2015,31,75.76
6150,1028,2015,32,32.12
6151,1028,2015,33,15.83
6152,1028,2015,34,106.81
6153,1028,2015,35,32.5
6154,1028,2015,36,76.74
6155,1028,2015,37,66.79
6156,1028,2015,38,163.62
6157,1028,2015,39,82.75
6158,1028,2015,40,90.73
6159,1028,2015,41,70.9
6160,1028,2015,42,13.83
6161,1028,2015,43,106.71999999999998
6162,1028,2015,44,12.63
6163,1028,2015,45,35.96
6164,1028,2015,46,18.75
6165,1028,2015,47,24.209999999999997
6166,1028,2015,48,0.0
6167,1028,2015,49,0.0
6168,1028,2015,50,1.57
6169,1028,2015,51,0.0
6170,1028,2015,52,0.0
6171,1028,2015,53,2.7900000000000005
6172,1028,2016,1,3.56
6173,1028,2016,2,39.18
6174,1028,2016,3,0.36999999999999994
6175,1028,2016,4,0.0
6176,1028,2016,5,0.25
6177,1028,2016,6,0.0
6178,1028,2016,7,0.0
6179,1028,2016,8,0.0
6180,1028,2016,9,0.0
6181,1028,2016,10,0.0
6182,1028,2016,11,7.989999999999999
6183,1028,2016,12,25.62
6184,1028,2016,13,54.330000000000005
6185,1028,2016,14,6.89
6186,1028,2016,15,1.13
6187,1028,2016,16,0.0
6188,1028,2016,17,23.070000000000004
6189,1028,2016,18,42.44
6190,1028,2016,19,59.73
6191,1028,2016,20,111.16000000000001
6192,1028,2016,21,131.38
6193,1028,2016,22,65.17
6194,1028,2016,23,69.71
6195,1028,2016,24,9.14
6196,1028,2016,25,67.4
6197,1028,2016,26,40.54
6198,1028,2016,27,82.36
6199,1028,2016,28,59.21
6200,1028,2016,29,69.63
6201,1028,2016,30,24.87
6202,1028,2016,31,27.320000000000004
6203,1028,2016,32,29.31
6204,1028,2016,33,92.08
6205,1028,2016,34,96.03000000000002
6206,1028,2016,35,33.46
6207,1028,2016,36,69.1
6208,1028,2016,37,61.03
6209,1028,2016,38,71.82
6210,1028,2016,39,86.66000000000001
6211,1028,2016,40,97.71999999999998
6212,1028,2016,41,97.34999999999998
6213,1028,2016,42,80.46
6214,1028,2016,43,45.15
6215,1028,2016,44,0.52
6216,1028,2016,45,7.96
6217,1028,2016,46,15.520000000000001
6218,1028,2016,47,17.83
6219,1028,2016,48,0.0
6220,1028,2016,49,0.0
6221,1028,2016,50,21.26
6222,1028,2016,51,0.0
6223,1028,2016,52,16.64
6224,1028,2017,1,0.01
6225,1028,2017,2,57.63
6226,1028,2017,3,0.0
6227,1028,2017,4,3.97
6228,1028,2017,5,25.33
6229,1028,2017,6,0.0
6230,1028,2017,7,0.0
6231,1028,2017,8,30.709999999999997
6232,1028,2017,9,33.41
6233,1028,2017,10,43.94
6234,1028,2017,11,0.0
6235,1028,2017,12,2.02
6236,1028,2017,13,15.49
6237,1028,2017,14,53.60999999999999
6238,1028,2017,15,0.06
6239,1028,2017,16,25.2
6240,1028,2017,17,96.92
6241,1028,2017,18,48.04
6242,1028,2017,19,36.45
6243,1028,2017,20,26.41
6244,1028,2017,21,42.09
6245,1028,2017,22,27.209999999999997
6246,1028,2017,23,38.33
6247,1028,2017,24,13.94
6248,1028,2017,25,11.86
6249,1028,2017,26,14.37
6250,1028,2017,27,38.58
6251,1028,2017,28,41.98
6252,1028,2017,29,3.18
6253,1028,2017,30,45.04999999999999
6254,1028,2017,31,31.600000000000005
6255,1028,2017,32,20.03
6256,1028,2017,33,60.35999999999999
6257,1028,2017,34,98.8
6258,1028,2017,35,33.73
6259,1028,2017,36,44.26
6260,1028,2017,37,32.87
6261,1028,2017,38,61.06
6262,1028,2017,39,0.0
6263,1028,2017,40,55.04999999999999
6264,1028,2017,41,3.0
6265,1028,2017,42,59.25
6266,1028,2017,43,51.29
6267,1028,2017,44,29.86
6268,1028,2017,45,1.17
6269,1028,2017,46,0.0
6270,1028,2017,47,3.89
6271,1028,2017,48,9.28
6272,1028,2017,49,0.0
6273,1028,2017,50,0.0
6274,1028,2017,51,1.59
6275,1028,2017,52,0.0
6276,1028,2018,1,14.74
6277,1028,2018,2,12.01
6278,1028,2018,3,67.42
6279,1028,2018,4,0.0
6280,1028,2018,5,0.0
6281,1028,2018,6,1.39
6282,1028,2018,7,6.510000000000001
6283,1028,2018,8,0.0
6284,1028,2018,9,33.41
6285,1028,2018,10,0.0
6286,1028,2018,11,22.75
6287,1028,2018,12,0.0
6288,1028,2018,13,5.39
6289,1028,2018,14,2.73
6290,1028,2018,15,10.51
6291,1028,2018,16,1.63
6292,1028,2018,17,36.39
6293,1028,2018,18,17.14
6294,1028,2018,19,0.0
6295,1028,2018,20,2.15
6296,1028,2018,21,70.32
6297,1028,2018,22,27.94
6298,1028,2018,23,26.49
6299,1028,2018,24,40.56
6300,1029,2014,9,0.25
6301,1029,2014,10,1.87
6302,1029,2014,11,0.0
6303,1029,2014,12,28.97
6304,1029,2014,13,75.5
6305,1029,2014,14,0.0
6306,1029,2014,15,42.82
6307,1029,2014,16,0.0
6308,1029,2014,17,17.59
6309,1029,2014,18,7.8
6310,1029,2014,19,14.83
6311,1029,2014,20,8.96
6312,1029,2014,21,10.13
6313,1029,2014,22,15.56
6314,1029,2014,23,68.25
6315,1029,2014,24,63.99
6316,1029,2014,25,79.18
6317,1029,2014,26,10.34
6318,1029,2014,27,3.63
6319,1029,2014,28,5.64
6320,1029,2014,29,34.21
6321,1029,2014,30,8.96
6322,1029,2014,31,98.5
6323,1029,2014,32,1.57
6324,1029,2014,33,40.31
6325,1029,2014,34,15.28
6326,1029,2014,35,30.88
6327,1029,2014,36,48.88
6328,1029,2014,37,55.52
6329,1029,2014,38,118.82
6330,1029,2014,39,31.99
6331,1029,2014,40,137.85
6332,1029,2014,41,104.19
6333,1029,2014,42,1.88
6334,1029,2014,43,21.41
6335,1029,2014,44,20.38
6336,1029,2014,45,6.31
6337,1029,2014,46,12.71
6338,1029,2014,47,15.23
6339,1029,2014,48,2.48
6340,1029,2014,49,23.1
6341,1029,2014,50,0.0
6342,1029,2014,51,0.19
6343,1029,2014,52,0.09
6344,1029,2015,1,7.64
6345,1029,2015,2,4.88
6346,1029,2015,3,36.75
6347,1029,2015,4,0.04
6348,1029,2015,5,0.06
6349,1029,2015,6,0.0
6350,1029,2015,7,0.42
6351,1029,2015,8,0.08
6352,1029,2015,9,0.0
6353,1029,2015,10,0.0
6354,1029,2015,11,0.0
6355,1029,2015,12,5.74
6356,1029,2015,13,15.27
6357,1029,2015,14,0.0
6358,1029,2015,15,0.0
6359,1029,2015,16,0.02
6360,1029,2015,17,17.15
6361,1029,2015,18,0.0
6362,1029,2015,19,10.84
6363,1029,2015,20,44.77
6364,1029,2015,21,4.03
6365,1029,2015,22,72.59
6366,1029,2015,23,46.17
6367,1029,2015,24,82.84
6368,1029,2015,25,148.17
6369,1029,2015,26,25.42
6370,1029,2015,27,61.66
6371,1029,2015,28,84.07
6372,1029,2015,29,60.67
6373,1029,2015,30,15.81
6374,1029,2015,31,47.19
6375,1029,2015,32,30.66
6376,1029,2015,33,15.97
6377,1029,2015,34,100.58
6378,1029,2015,35,32.72
6379,1029,2015,36,83.42
6380,1029,2015,37,67.46
6381,1029,2015,38,166.36
6382,1029,2015,39,75.0
6383,1029,2015,40,96.63
6384,1029,2015,41,67.15
