,addrcode,Year,Month,temperature
218,1005,2016,3,37.052053571428566
219,1005,2016,4,37.20264285714286
220,1005,2016,5,34.415000000000006
221,1005,2016,6,35.05169642857143
222,1005,2016,7,35.58164285714285
223,1005,2016,8,34.29785714285715
224,1005,2016,9,35.81937500000001
225,1005,2016,10,34.616125000000004
226,1005,2016,11,32.544151785714284
227,1005,2016,12,32.16598214285714
228,1005,2017,1,32.86546428571429
229,1005,2017,2,34.3284375
230,1005,2017,3,35.54044642857142
231,1005,2017,4,36.58825
232,1005,2017,5,34.26252232142857
233,1005,2017,6,34.625111607142856
234,1005,2017,7,34.273535714285714
235,1005,2017,8,35.674218749999994
236,1005,2017,9,35.53151785714286
237,1005,2017,10,33.06388392857143
238,1005,2017,11,32.44566964285714
239,1005,2017,12,30.473035714285714
240,1006,2014,1,31.137723214285717
241,1006,2014,2,32.62796875000001
242,1006,2014,3,35.082053571428574
243,1006,2014,4,37.75941964285715
244,1006,2014,5,38.807107142857134
245,1006,2014,6,38.502678571428575
246,1006,2014,7,36.14928571428571
247,1006,2014,8,34.14514285714286
248,1006,2014,9,35.8459375
249,1006,2014,10,37.04618303571429
250,1006,2014,11,34.86055357142857
251,1006,2014,12,31.807053571428575
252,1006,2015,1,32.072782738095235
253,1006,2015,2,34.07553571428572
254,1006,2015,3,35.0025
255,1006,2015,4,38.035089285714285
256,1006,2015,5,37.66680357142858
257,1006,2015,6,37.380825892857146
258,1006,2015,7,35.78888392857142
259,1006,2015,8,36.580089285714294
260,1006,2015,9,37.220580357142865
261,1006,2015,10,35.042375
262,1006,2015,11,34.918124999999996
263,1006,2015,12,32.752142857142864
264,1006,2016,1,31.16251785714286
265,1006,2016,2,34.25830357142858
266,1006,2016,3,37.11151785714286
267,1006,2016,4,37.325428571428574
268,1006,2016,5,35.05500000000001
269,1006,2016,6,35.44607142857143
270,1006,2016,7,36.46171428571429
271,1006,2016,8,35.51982142857143
272,1006,2016,9,35.953504464285714
273,1006,2016,10,35.74426785714286
274,1006,2016,11,33.74361607142857
275,1006,2016,12,33.18671875
276,1006,2017,1,33.81485714285715
277,1006,2017,2,34.54758928571428
278,1006,2017,3,37.14138392857142
279,1006,2017,4,37.42007142857143
280,1006,2017,5,35.890915178571426
281,1006,2017,6,37.01832589285715
282,1006,2017,7,36.01639285714286
283,1006,2017,8,37.77997767857143
284,1006,2017,9,37.192482142857145
285,1006,2017,10,34.668839285714284
286,1006,2017,11,33.380625
287,1006,2017,12,31.366160714285712
288,1007,2014,1,32.089866071428574
289,1007,2014,2,32.31196428571429
290,1007,2014,3,35.42646428571429
291,1007,2014,4,38.390982142857155
292,1007,2014,5,39.5285
293,1007,2014,6,37.46982142857143
294,1007,2014,7,37.01446428571428
295,1007,2014,8,36.99728571428571
296,1007,2014,9,37.29790178571429
297,1007,2014,10,37.643035714285716
298,1007,2014,11,35.27239285714286
299,1007,2014,12,33.45080357142857
300,1007,2015,1,32.75294642857143
301,1007,2015,2,34.33026785714286
302,1007,2015,3,34.92794642857143
303,1007,2015,4,37.909285714285716
304,1007,2015,5,39.174285714285716
305,1007,2015,6,38.05098214285715
306,1007,2015,7,37.02491071428571
307,1007,2015,8,37.66653571428571
308,1007,2015,9,38.50669642857143
309,1007,2015,10,35.91425
310,1007,2015,11,35.65607142857143
311,1007,2015,12,32.32107142857143
312,1007,2016,1,31.576749999999997
313,1007,2016,2,33.963839285714286
314,1007,2016,3,36.801160714285714
315,1007,2016,4,37.43064285714286
316,1007,2016,5,35.16
317,1007,2016,6,35.81107142857143
318,1007,2016,7,37.55171428571428
319,1007,2016,8,35.770714285714284
320,1007,2016,9,36.30285714285714
321,1007,2016,10,35.82935714285715
322,1007,2016,11,33.316651785714285
323,1007,2016,12,32.48919642857143
324,1007,2017,1,33.18785714285714
325,1007,2017,2,34.89892857142858
326,1007,2017,3,37.465178571428574
327,1007,2017,4,38.03989285714286
328,1007,2017,5,35.848035714285714
329,1007,2017,6,37.18245535714286
330,1007,2017,7,36.040000000000006
331,1007,2017,8,37.254419642857144
332,1007,2017,9,36.50703571428571
333,1007,2017,10,34.57401785714286
334,1007,2017,11,32.78133928571428
335,1007,2017,12,31.42267857142857
336,1008,2014,1,32.49058035714286
337,1008,2014,2,33.12188392857143
338,1008,2014,3,36.09072857142856
339,1008,2014,4,38.61271428571429
340,1008,2014,5,38.7902
341,1008,2014,6,38.40287500000001
342,1008,2014,7,37.02191071428572
343,1008,2014,8,35.51108571428571
344,1008,2014,9,37.2275625
345,1008,2014,10,37.834125
346,1008,2014,11,35.2476
347,1008,2014,12,33.12404464285714
348,1008,2015,1,33.20708928571429
349,1008,2015,2,34.84851785714285
350,1008,2015,3,35.697339285714285
351,1008,2015,4,38.40058928571428
352,1008,2015,5,38.973178571428576
353,1008,2015,6,38.30874107142857
354,1008,2015,7,36.912625
355,1008,2015,8,37.744728571428574
356,1008,2015,9,38.7797767857143
357,1008,2015,10,35.743592857142865
358,1008,2015,11,34.89733928571429
359,1008,2015,12,32.86766071428572
360,1008,2016,1,31.825835714285716
361,1008,2016,2,34.58483928571429
362,1008,2016,3,37.265571428571434
363,1008,2016,4,37.84177142857143
364,1008,2016,5,35.61600000000001
365,1008,2016,6,36.22925
366,1008,2016,7,37.85634285714286
367,1008,2016,8,36.28575000000001
368,1008,2016,9,36.859678571428574
369,1008,2016,10,36.220600000000005
370,1008,2016,11,33.7716875
371,1008,2016,12,33.15267857142858
372,1008,2017,1,33.790685714285715
373,1008,2017,2,35.431214285714276
374,1008,2017,3,37.772464285714285
375,1008,2017,4,37.924821428571434
376,1008,2017,5,35.959651785714286
377,1008,2017,6,37.1655
378,1008,2017,7,36.38116428571429
379,1008,2017,8,36.386455357142864
380,1008,2017,9,37.0831
381,1008,2017,10,35.06832142857143
382,1008,2017,11,33.41332142857143
383,1008,2017,12,31.842785714285714
384,1009,2014,1,30.26580357142857
385,1009,2014,2,31.345446428571428
386,1009,2014,3,34.18157142857143
387,1009,2014,4,37.169821428571424
388,1009,2014,5,38.83642857142857
389,1009,2014,6,36.75848214285715
390,1009,2014,7,35.560267857142854
391,1009,2014,8,35.22871428571428
392,1009,2014,9,36.25053571428572
393,1009,2014,10,36.16290178571428
394,1009,2014,11,34.71750000000001
395,1009,2014,12,31.92933035714286
396,1009,2015,1,31.208511904761906
397,1009,2015,2,33.03732142857143
398,1009,2015,3,33.840714285714284
399,1009,2015,4,36.68080357142857
400,1009,2015,5,37.32667857142857
401,1009,2015,6,36.18
402,1009,2015,7,36.92303571428572
403,1009,2015,8,35.90803571428572
404,1009,2015,9,36.77892857142857
405,1009,2015,10,35.080642857142855
406,1009,2015,11,34.158660714285716
407,1009,2015,12,32.45080357142857
408,1009,2016,1,30.783571428571427
