,addrcode,Year,Month,Cases
15450,801502,2014,7,2
15451,801502,2014,8,14
15452,801502,2014,9,3
15453,801502,2014,10,9
15454,801502,2014,11,5
15455,801502,2014,12,0
15456,801502,2015,1,1
15457,801502,2015,2,0
15458,801502,2015,3,1
15459,801502,2015,4,0
15460,801502,2015,5,0
15461,801502,2015,6,0
15462,801502,2015,7,0
15463,801502,2015,8,0
15464,801502,2015,9,0
15465,801502,2015,10,0
15466,801502,2015,11,0
15467,801502,2015,12,2
15468,801502,2016,1,1
15469,801502,2016,2,0
15470,801502,2016,3,0
15471,801502,2016,4,0
15472,801502,2016,5,0
15473,801502,2016,6,1
15474,801502,2016,7,0
15475,801502,2016,8,0
15476,801502,2016,9,1
15477,801502,2016,10,3
15478,801502,2016,11,0
15479,801502,2016,12,0
15480,801502,2017,1,2
15481,801502,2017,2,1
15482,801502,2017,3,0
15483,801502,2017,4,3
15484,801502,2017,5,1
15485,801502,2017,6,0
15486,801502,2017,7,2
15487,801502,2017,8,2
15488,801502,2017,9,4
15489,801502,2017,10,3
15490,801502,2017,11,1
15491,801502,2017,12,2
15492,801502,2018,1,2
15493,801502,2018,2,1
15494,801502,2018,3,3
15495,801502,2018,4,0
15496,801502,2018,5,4
15497,801502,2018,6,0
15498,801601,2014,1,0
15499,801601,2014,2,0
15500,801601,2014,3,0
15501,801601,2014,4,1
15502,801601,2014,5,0
15503,801601,2014,6,0
15504,801601,2014,7,0
15505,801601,2014,8,5
15506,801601,2014,9,1
15507,801601,2014,10,3
15508,801601,2014,11,3
15509,801601,2014,12,3
15510,801601,2015,1,0
15511,801601,2015,2,0
15512,801601,2015,3,2
15513,801601,2015,4,1
15514,801601,2015,5,0
15515,801601,2015,6,0
15516,801601,2015,7,0
15517,801601,2015,8,1
15518,801601,2015,9,1
15519,801601,2015,10,2
15520,801601,2015,11,1
15521,801601,2015,12,0
15522,801601,2016,1,4
15523,801601,2016,2,3
15524,801601,2016,3,5
15525,801601,2016,4,0
15526,801601,2016,5,0
15527,801601,2016,6,0
15528,801601,2016,7,0
15529,801601,2016,8,2
15530,801601,2016,9,1
15531,801601,2016,10,4
15532,801601,2016,11,4
15533,801601,2016,12,1
15534,801601,2017,1,4
15535,801601,2017,2,3
15536,801601,2017,3,3
15537,801601,2017,4,1
15538,801601,2017,5,0
15539,801601,2017,6,3
15540,801601,2017,7,2
15541,801601,2017,8,1
15542,801601,2017,9,0
15543,801601,2017,10,2
15544,801601,2017,11,2
15545,801601,2017,12,0
15546,801601,2018,1,1
15547,801601,2018,2,5
15548,801601,2018,3,2
15549,801601,2018,4,0
15550,801601,2018,5,0
15551,801601,2018,6,0
15552,801602,2014,1,1
15553,801602,2014,2,0
15554,801602,2014,3,0
15555,801602,2014,4,0
15556,801602,2014,5,0
15557,801602,2014,6,0
15558,801602,2014,7,0
15559,801602,2014,8,1
15560,801602,2014,9,3
15561,801602,2014,10,3
15562,801602,2014,11,9
15563,801602,2014,12,5
15564,801602,2015,1,10
15565,801602,2015,2,0
15566,801602,2015,3,1
15567,801602,2015,4,0
15568,801602,2015,5,0
15569,801602,2015,6,0
15570,801602,2015,7,1
15571,801602,2015,8,2
15572,801602,2015,9,1
15573,801602,2015,10,2
15574,801602,2015,11,0
15575,801602,2015,12,2
15576,801602,2016,1,0
15577,801602,2016,2,2
15578,801602,2016,3,1
15579,801602,2016,4,0
15580,801602,2016,5,0
15581,801602,2016,6,0
15582,801602,2016,7,0
15583,801602,2016,8,2
15584,801602,2016,9,3
15585,801602,2016,10,0
15586,801602,2016,11,2
15587,801602,2016,12,0
15588,801602,2017,1,5
15589,801602,2017,2,6
15590,801602,2017,3,5
15591,801602,2017,4,2
15592,801602,2017,5,2
15593,801602,2017,6,1
15594,801602,2017,7,1
15595,801602,2017,8,1
15596,801602,2017,9,1
15597,801602,2017,10,0
15598,801602,2017,11,2
15599,801602,2017,12,2
15600,801602,2018,1,1
15601,801602,2018,2,7
15602,801602,2018,3,3
15603,801602,2018,4,0
15604,801602,2018,5,0
15605,801602,2018,6,0
15606,801603,2014,1,0
15607,801603,2014,2,0
15608,801603,2014,3,0
15609,801603,2014,4,0
15610,801603,2014,5,0
15611,801603,2014,6,0
15612,801603,2014,7,1
15613,801603,2014,8,2
15614,801603,2014,9,6
15615,801603,2014,10,0
15616,801603,2014,11,1
15617,801603,2014,12,3
15618,801603,2015,1,0
15619,801603,2015,2,1
15620,801603,2015,3,0
15621,801603,2015,4,0
15622,801603,2015,5,0
15623,801603,2015,6,2
15624,801603,2015,7,0
15625,801603,2015,8,7
15626,801603,2015,9,1
15627,801603,2015,10,3
15628,801603,2015,11,2
15629,801603,2015,12,0
15630,801603,2016,1,3
15631,801603,2016,2,1
15632,801603,2016,3,0
15633,801603,2016,4,0
15634,801603,2016,5,0
15635,801603,2016,6,0
15636,801603,2016,7,0
15637,801603,2016,8,2
15638,801603,2016,9,1
15639,801603,2016,10,0
15640,801603,2016,11,1
15641,801603,2016,12,1
15642,801603,2017,1,4
15643,801603,2017,2,2
15644,801603,2017,3,0
15645,801603,2017,4,1
15646,801603,2017,5,1
15647,801603,2017,6,2
15648,801603,2017,7,1
15649,801603,2017,8,0
15650,801603,2017,9,0
15651,801603,2017,10,2
15652,801603,2017,11,5
15653,801603,2017,12,4
15654,801603,2018,1,0
15655,801603,2018,2,6
15656,801603,2018,3,0
15657,801603,2018,4,0
15658,801603,2018,5,1
15659,801603,2018,6,0
15660,801604,2014,1,0
15661,801604,2014,2,1
15662,801604,2014,3,0
15663,801604,2014,4,0
15664,801604,2014,5,0
15665,801604,2014,6,0
15666,801604,2014,7,0
15667,801604,2014,8,0
15668,801604,2014,9,1
15669,801604,2014,10,0
15670,801604,2014,11,1
15671,801604,2014,12,2
15672,801604,2015,1,1
15673,801604,2015,2,0
15674,801604,2015,3,0
15675,801604,2015,4,0
15676,801604,2015,5,0
15677,801604,2015,6,0
15678,801604,2015,7,0
15679,801604,2015,8,0
15680,801604,2015,9,0
15681,801604,2015,10,0
15682,801604,2015,11,0
15683,801604,2015,12,2
15684,801604,2016,1,0
15685,801604,2016,2,1
15686,801604,2016,3,2
15687,801604,2016,4,0
15688,801604,2016,5,0
15689,801604,2016,6,0
15690,801604,2016,7,0
15691,801604,2016,8,0
15692,801604,2016,9,0
15693,801604,2016,10,1
15694,801604,2016,11,2
15695,801604,2016,12,0
15696,801604,2017,1,4
15697,801604,2017,2,0
15698,801604,2017,3,1
15699,801604,2017,4,1
15700,801604,2017,5,0
15701,801604,2017,6,0
15702,801604,2017,7,2
15703,801604,2017,8,1
15704,801604,2017,9,0
15705,801604,2017,10,8
15706,801604,2017,11,7
15707,801604,2017,12,5
15708,801604,2018,1,2
15709,801604,2018,2,0
15710,801604,2018,3,0
15711,801604,2018,4,0
15712,801604,2018,5,0
15713,801604,2018,6,1
15714,801605,2014,1,0
15715,801605,2014,2,0
15716,801605,2014,3,0
15717,801605,2014,4,0
15718,801605,2014,5,0
15719,801605,2014,6,1
15720,801605,2014,7,0
15721,801605,2014,8,0
15722,801605,2014,9,0
15723,801605,2014,10,1
15724,801605,2014,11,7
15725,801605,2014,12,2
15726,801605,2015,1,1
15727,801605,2015,2,0
15728,801605,2015,3,0
15729,801605,2015,4,0
15730,801605,2015,5,0
15731,801605,2015,6,1
15732,801605,2015,7,0
15733,801605,2015,8,2
15734,801605,2015,9,0
15735,801605,2015,10,0
15736,801605,2015,11,2
15737,801605,2015,12,2
15738,801605,2016,1,5
15739,801605,2016,2,1
15740,801605,2016,3,0
15741,801605,2016,4,0
15742,801605,2016,5,0
15743,801605,2016,6,1
15744,801605,2016,7,0
15745,801605,2016,8,0
15746,801605,2016,9,0
15747,801605,2016,10,1
15748,801605,2016,11,9
15749,801605,2016,12,1
15750,801605,2017,1,4
15751,801605,2017,2,1
15752,801605,2017,3,0
15753,801605,2017,4,1
15754,801605,2017,5,0
15755,801605,2017,6,0
15756,801605,2017,7,0
15757,801605,2017,8,1
15758,801605,2017,9,0
15759,801605,2017,10,0
15760,801605,2017,11,0
15761,801605,2017,12,1
15762,801605,2018,1,0
15763,801605,2018,2,2
15764,801605,2018,3,1
15765,801605,2018,4,0
15766,801605,2018,5,0
15767,801605,2018,6,0
15768,801606,2014,1,0
15769,801606,2014,2,0
15770,801606,2014,3,0
15771,801606,2014,4,0
15772,801606,2014,5,0
15773,801606,2014,6,0
15774,801606,2014,7,0
15775,801606,2014,8,0
15776,801606,2014,9,0
15777,801606,2014,10,0
15778,801606,2014,11,0
15779,801606,2014,12,0
15780,801606,2015,1,0
15781,801606,2015,2,0
15782,801606,2015,3,0
15783,801606,2015,4,0
15784,801606,2015,5,0
15785,801606,2015,6,0
15786,801606,2015,7,1
15787,801606,2015,8,0
15788,801606,2015,9,0
15789,801606,2015,10,0
15790,801606,2015,11,1
15791,801606,2015,12,0
15792,801606,2016,1,0
15793,801606,2016,2,0
15794,801606,2016,3,0
15795,801606,2016,4,0
15796,801606,2016,5,1
15797,801606,2016,6,0
15798,801606,2016,7,0
15799,801606,2016,8,0
15800,801606,2016,9,0
15801,801606,2016,10,0
15802,801606,2016,11,0
15803,801606,2016,12,0
15804,801606,2017,1,1
15805,801606,2017,2,0
15806,801606,2017,3,0
15807,801606,2017,4,0
15808,801606,2017,5,0
15809,801606,2017,6,0
15810,801606,2017,7,0
15811,801606,2017,8,0
15812,801606,2017,9,1
15813,801606,2017,10,0
15814,801606,2017,11,1
15815,801606,2017,12,0
15816,801606,2018,1,0
15817,801606,2018,2,0
15818,801606,2018,3,0
15819,801606,2018,4,0
15820,801606,2018,5,0
15821,801606,2018,6,0
15822,801607,2014,1,0
15823,801607,2014,2,0
15824,801607,2014,3,0
15825,801607,2014,4,0
15826,801607,2014,5,0
15827,801607,2014,6,0
15828,801607,2014,7,0
15829,801607,2014,8,0
15830,801607,2014,9,0
15831,801607,2014,10,0
15832,801607,2014,11,0
15833,801607,2014,12,0
15834,801607,2015,1,0
15835,801607,2015,2,0
15836,801607,2015,3,1
15837,801607,2015,4,0
15838,801607,2015,5,0
15839,801607,2015,6,0
15840,801607,2015,7,0
15841,801607,2015,8,1
15842,801607,2015,9,0
15843,801607,2015,10,0
15844,801607,2015,11,0
15845,801607,2015,12,0
15846,801607,2016,1,0
15847,801607,2016,2,0
15848,801607,2016,3,0
15849,801607,2016,4,0
15850,801607,2016,5,0
15851,801607,2016,6,0
15852,801607,2016,7,0
15853,801607,2016,8,0
15854,801607,2016,9,0
15855,801607,2016,10,0
15856,801607,2016,11,0
15857,801607,2016,12,0
15858,801607,2017,1,0
15859,801607,2017,2,0
15860,801607,2017,3,0
15861,801607,2017,4,0
15862,801607,2017,5,0
15863,801607,2017,6,0
15864,801607,2017,7,0
15865,801607,2017,8,0
15866,801607,2017,9,0
15867,801607,2017,10,0
15868,801607,2017,11,0
15869,801607,2017,12,0
15870,801607,2018,1,0
15871,801607,2018,2,0
15872,801607,2018,3,0
15873,801607,2018,4,0
15874,801607,2018,5,0
15875,801607,2018,6,0
15876,801608,2014,1,0
15877,801608,2014,2,0
15878,801608,2014,3,0
15879,801608,2014,4,0
15880,801608,2014,5,0
15881,801608,2014,6,0
15882,801608,2014,7,0
15883,801608,2014,8,0
15884,801608,2014,9,0
15885,801608,2014,10,1
15886,801608,2014,11,0
15887,801608,2014,12,0
15888,801608,2015,1,0
15889,801608,2015,2,2
15890,801608,2015,3,1
15891,801608,2015,4,0
15892,801608,2015,5,0
15893,801608,2015,6,0
15894,801608,2015,7,0
15895,801608,2015,8,0
15896,801608,2015,9,0
15897,801608,2015,10,0
15898,801608,2015,11,2
15899,801608,2015,12,0
15900,801608,2016,1,1
15901,801608,2016,2,0
15902,801608,2016,3,0
15903,801608,2016,4,0
15904,801608,2016,5,0
15905,801608,2016,6,0
15906,801608,2016,7,0
15907,801608,2016,8,0
15908,801608,2016,9,0
15909,801608,2016,10,0
15910,801608,2016,11,0
15911,801608,2016,12,0
15912,801608,2017,1,1
15913,801608,2017,2,0
15914,801608,2017,3,1
15915,801608,2017,4,0
15916,801608,2017,5,0
15917,801608,2017,6,0
15918,801608,2017,7,0
15919,801608,2017,8,1
15920,801608,2017,9,0
15921,801608,2017,10,1
15922,801608,2017,11,0
15923,801608,2017,12,0
15924,801608,2018,1,0
15925,801608,2018,2,0
15926,801608,2018,3,2
15927,801608,2018,4,0
15928,801608,2018,5,0
15929,801608,2018,6,0
15930,801609,2014,1,4
15931,801609,2014,2,3
15932,801609,2014,3,4
15933,801609,2014,4,4
15934,801609,2014,5,0
15935,801609,2014,6,0
15936,801609,2014,7,2
15937,801609,2014,8,0
15938,801609,2014,9,0
15939,801609,2014,10,0
15940,801609,2014,11,0
15941,801609,2014,12,0
15942,801609,2015,1,0
15943,801609,2015,2,1
15944,801609,2015,3,0
15945,801609,2015,4,0
15946,801609,2015,5,0
15947,801609,2015,6,1
15948,801609,2015,7,0
15949,801609,2015,8,0
15950,801609,2015,9,0
15951,801609,2015,10,0
15952,801609,2015,11,0
15953,801609,2015,12,0
15954,801609,2016,1,1
15955,801609,2016,2,0
15956,801609,2016,3,0
15957,801609,2016,4,0
15958,801609,2016,5,0
15959,801609,2016,6,0
15960,801609,2016,7,0
15961,801609,2016,8,0
15962,801609,2016,9,0
15963,801609,2016,10,1
15964,801609,2016,11,0
15965,801609,2016,12,0
15966,801609,2017,1,2
15967,801609,2017,2,1
15968,801609,2017,3,0
15969,801609,2017,4,0
15970,801609,2017,5,0
15971,801609,2017,6,2
15972,801609,2017,7,0
15973,801609,2017,8,0
15974,801609,2017,9,0
15975,801609,2017,10,0
15976,801609,2017,11,1
15977,801609,2017,12,0
15978,801609,2018,1,0
15979,801609,2018,2,0
15980,801609,2018,3,0
15981,801609,2018,4,0
15982,801609,2018,5,0
15983,801609,2018,6,0
15984,801610,2014,1,0
15985,801610,2014,2,0
15986,801610,2014,3,0
15987,801610,2014,4,0
15988,801610,2014,5,0
15989,801610,2014,6,0
15990,801610,2014,7,0
15991,801610,2014,8,0
15992,801610,2014,9,0
15993,801610,2014,10,0
15994,801610,2014,11,0
15995,801610,2014,12,0
15996,801610,2015,1,0
15997,801610,2015,2,0
15998,801610,2015,3,0
15999,801610,2015,4,0
16000,801610,2015,5,0
16001,801610,2015,6,0
16002,801610,2015,7,1
16003,801610,2015,8,0
16004,801610,2015,9,0
16005,801610,2015,10,0
16006,801610,2015,11,0
16007,801610,2015,12,0
16008,801610,2016,1,0
16009,801610,2016,2,0
16010,801610,2016,3,0
16011,801610,2016,4,0
16012,801610,2016,5,1
16013,801610,2016,6,0
16014,801610,2016,7,0
16015,801610,2016,8,0
16016,801610,2016,9,0
16017,801610,2016,10,0
16018,801610,2016,11,0
16019,801610,2016,12,0
16020,801610,2017,1,0
16021,801610,2017,2,0
16022,801610,2017,3,0
16023,801610,2017,4,1
16024,801610,2017,5,0
16025,801610,2017,6,0
16026,801610,2017,7,0
16027,801610,2017,8,0
16028,801610,2017,9,0
16029,801610,2017,10,0
16030,801610,2017,11,0
16031,801610,2017,12,1
16032,801610,2018,1,0
16033,801610,2018,2,1
16034,801610,2018,3,0
16035,801610,2018,4,0
16036,801610,2018,5,0
16037,801610,2018,6,0
16038,801611,2014,1,0
16039,801611,2014,2,0
16040,801611,2014,3,0
16041,801611,2014,4,1
16042,801611,2014,5,0
16043,801611,2014,6,0
16044,801611,2014,7,0
16045,801611,2014,8,0
16046,801611,2014,9,0
16047,801611,2014,10,0
16048,801611,2014,11,3
16049,801611,2014,12,2
16050,801611,2015,1,2
16051,801611,2015,2,3
16052,801611,2015,3,0
16053,801611,2015,4,1
16054,801611,2015,5,0
16055,801611,2015,6,1
16056,801611,2015,7,1
16057,801611,2015,8,5
16058,801611,2015,9,2
16059,801611,2015,10,13
16060,801611,2015,11,3
16061,801611,2015,12,4
16062,801611,2016,1,0
16063,801611,2016,2,2
16064,801611,2016,3,0
16065,801611,2016,4,0
16066,801611,2016,5,0
16067,801611,2016,6,0
16068,801611,2016,7,1
16069,801611,2016,8,3
16070,801611,2016,9,0
16071,801611,2016,10,1
16072,801611,2016,11,3
16073,801611,2016,12,2
16074,801611,2017,1,4
16075,801611,2017,2,1
16076,801611,2017,3,0
16077,801611,2017,4,0
16078,801611,2017,5,0
16079,801611,2017,6,1
16080,801611,2017,7,0
16081,801611,2017,8,1
16082,801611,2017,9,0
16083,801611,2017,10,0
16084,801611,2017,11,0
16085,801611,2017,12,0
16086,801611,2018,1,1
16087,801611,2018,2,2
16088,801611,2018,3,2
16089,801611,2018,4,0
16090,801611,2018,5,0
16091,801611,2018,6,0
16092,801701,2014,1,1
16093,801701,2014,2,0
16094,801701,2014,3,0
16095,801701,2014,4,0
16096,801701,2014,5,0
16097,801701,2014,6,0
16098,801701,2014,7,0
16099,801701,2014,8,0
16100,801701,2014,9,0
16101,801701,2014,10,1
16102,801701,2014,11,1
16103,801701,2014,12,0
16104,801701,2015,1,0
16105,801701,2015,2,0
16106,801701,2015,3,1
16107,801701,2015,4,2
16108,801701,2015,5,2
16109,801701,2015,6,5
16110,801701,2015,7,10
16111,801701,2015,8,4
16112,801701,2015,9,0
16113,801701,2015,10,2
16114,801701,2015,11,1
16115,801701,2015,12,3
16116,801701,2016,1,6
16117,801701,2016,2,1
16118,801701,2016,3,2
16119,801701,2016,4,0
16120,801701,2016,5,0
16121,801701,2016,6,0
16122,801701,2016,7,8
16123,801701,2016,8,9
16124,801701,2016,9,10
16125,801701,2016,10,10
16126,801701,2016,11,2
16127,801701,2016,12,1
16128,801701,2017,1,2
16129,801701,2017,2,2
16130,801701,2017,3,2
16131,801701,2017,4,2
16132,801701,2017,5,1
16133,801701,2017,6,0
16134,801701,2017,7,7
16135,801701,2017,8,1
16136,801701,2017,9,1
16137,801701,2017,10,1
16138,801701,2017,11,1
16139,801701,2017,12,1
16140,801701,2018,1,3
16141,801701,2018,2,3
16142,801701,2018,3,1
16143,801701,2018,4,1
16144,801701,2018,5,0
16145,801701,2018,6,0
16146,801702,2014,1,0
16147,801702,2014,2,0
16148,801702,2014,3,0
16149,801702,2014,4,0
16150,801702,2014,5,1
16151,801702,2014,6,3
16152,801702,2014,7,3
16153,801702,2014,8,0
16154,801702,2014,9,0
16155,801702,2014,10,0
16156,801702,2014,11,0
16157,801702,2014,12,0
16158,801702,2015,1,0
16159,801702,2015,2,0
16160,801702,2015,3,0
16161,801702,2015,4,2
16162,801702,2015,5,1
16163,801702,2015,6,6
16164,801702,2015,7,10
16165,801702,2015,8,17
16166,801702,2015,9,8
16167,801702,2015,10,7
16168,801702,2015,11,8
16169,801702,2015,12,4
16170,801702,2016,1,4
16171,801702,2016,2,1
16172,801702,2016,3,2
16173,801702,2016,4,2
16174,801702,2016,5,2
16175,801702,2016,6,3
16176,801702,2016,7,11
16177,801702,2016,8,15
16178,801702,2016,9,9
16179,801702,2016,10,6
16180,801702,2016,11,4
16181,801702,2016,12,0
16182,801702,2017,1,4
16183,801702,2017,2,0
16184,801702,2017,3,1
16185,801702,2017,4,5
16186,801702,2017,5,1
16187,801702,2017,6,1
16188,801702,2017,7,2
16189,801702,2017,8,0
16190,801702,2017,9,0
16191,801702,2017,10,0
16192,801702,2017,11,1
16193,801702,2017,12,0
16194,801702,2018,1,1
16195,801702,2018,2,6
16196,801702,2018,3,1
16197,801702,2018,4,0
16198,801702,2018,5,0
16199,801702,2018,6,0
16200,801703,2014,1,0
16201,801703,2014,2,0
16202,801703,2014,3,0
16203,801703,2014,4,0
16204,801703,2014,5,0
16205,801703,2014,6,0
16206,801703,2014,7,0
16207,801703,2014,8,0
16208,801703,2014,9,0
16209,801703,2014,10,0
16210,801703,2014,11,0
16211,801703,2014,12,0
16212,801703,2015,1,0
16213,801703,2015,2,0
16214,801703,2015,3,1
16215,801703,2015,4,3
16216,801703,2015,5,1
16217,801703,2015,6,1
16218,801703,2015,7,6
16219,801703,2015,8,5
16220,801703,2015,9,0
16221,801703,2015,10,1
16222,801703,2015,11,1
16223,801703,2015,12,1
16224,801703,2016,1,1
16225,801703,2016,2,1
16226,801703,2016,3,0
16227,801703,2016,4,0
16228,801703,2016,5,0
16229,801703,2016,6,1
16230,801703,2016,7,2
16231,801703,2016,8,2
16232,801703,2016,9,0
16233,801703,2016,10,4
16234,801703,2016,11,0
16235,801703,2016,12,0
16236,801703,2017,1,3
16237,801703,2017,2,2
16238,801703,2017,3,1
16239,801703,2017,4,1
16240,801703,2017,5,1
16241,801703,2017,6,0
16242,801703,2017,7,1
16243,801703,2017,8,0
16244,801703,2017,9,1
16245,801703,2017,10,0
16246,801703,2017,11,0
16247,801703,2017,12,0
16248,801703,2018,1,5
16249,801703,2018,2,1
16250,801703,2018,3,0
16251,801703,2018,4,0
16252,801703,2018,5,0
16253,801703,2018,6,0
16254,801704,2014,1,0
16255,801704,2014,2,1
16256,801704,2014,3,0
16257,801704,2014,4,1
16258,801704,2014,5,1
16259,801704,2014,6,0
16260,801704,2014,7,0
16261,801704,2014,8,0
16262,801704,2014,9,0
16263,801704,2014,10,0
16264,801704,2014,11,0
16265,801704,2014,12,0
16266,801704,2015,1,0
16267,801704,2015,2,0
16268,801704,2015,3,0
16269,801704,2015,4,0
16270,801704,2015,5,0
16271,801704,2015,6,2
16272,801704,2015,7,6
16273,801704,2015,8,3
16274,801704,2015,9,2
16275,801704,2015,10,0
16276,801704,2015,11,1
16277,801704,2015,12,0
16278,801704,2016,1,0
16279,801704,2016,2,1
16280,801704,2016,3,2
16281,801704,2016,4,1
16282,801704,2016,5,0
16283,801704,2016,6,1
16284,801704,2016,7,0
16285,801704,2016,8,2
16286,801704,2016,9,6
16287,801704,2016,10,2
16288,801704,2016,11,1
16289,801704,2016,12,0
16290,801704,2017,1,1
16291,801704,2017,2,0
16292,801704,2017,3,0
16293,801704,2017,4,1
16294,801704,2017,5,2
16295,801704,2017,6,1
16296,801704,2017,7,1
16297,801704,2017,8,0
16298,801704,2017,9,0
16299,801704,2017,10,1
16300,801704,2017,11,0
16301,801704,2017,12,1
16302,801704,2018,1,1
16303,801704,2018,2,0
16304,801704,2018,3,1
16305,801704,2018,4,0
16306,801704,2018,5,0
16307,801704,2018,6,0
16308,801801,2014,1,0
16309,801801,2014,2,0
16310,801801,2014,3,0
16311,801801,2014,4,0
16312,801801,2014,5,0
16313,801801,2014,6,1
16314,801801,2014,7,1
16315,801801,2014,8,1
16316,801801,2014,9,1
16317,801801,2014,10,0
16318,801801,2014,11,0
16319,801801,2014,12,0
16320,801801,2015,1,0
16321,801801,2015,2,0
16322,801801,2015,3,0
16323,801801,2015,4,0
16324,801801,2015,5,0
16325,801801,2015,6,2
16326,801801,2015,7,2
16327,801801,2015,8,0
16328,801801,2015,9,0
16329,801801,2015,10,1
16330,801801,2015,11,0
16331,801801,2015,12,0
16332,801801,2016,1,0
16333,801801,2016,2,1
16334,801801,2016,3,0
16335,801801,2016,4,0
16336,801801,2016,5,1
16337,801801,2016,6,0
16338,801801,2016,7,1
16339,801801,2016,8,0
16340,801801,2016,9,2
16341,801801,2016,10,1
16342,801801,2016,11,0
16343,801801,2016,12,0
16344,801801,2017,1,0
16345,801801,2017,2,0
16346,801801,2017,3,0
16347,801801,2017,4,2
16348,801801,2017,5,0
16349,801801,2017,6,0
16350,801801,2017,7,0
16351,801801,2017,8,0
16352,801801,2017,9,0
16353,801801,2017,10,0
16354,801801,2017,11,0
16355,801801,2017,12,2
16356,801801,2018,1,0
16357,801801,2018,2,1
16358,801801,2018,3,1
16359,801801,2018,4,1
16360,801801,2018,5,3
16361,801801,2018,6,1
16362,801802,2014,1,0
16363,801802,2014,2,0
16364,801802,2014,3,0
16365,801802,2014,4,0
16366,801802,2014,5,0
16367,801802,2014,6,0
16368,801802,2014,7,0
16369,801802,2014,8,0
16370,801802,2014,9,0
16371,801802,2014,10,0
16372,801802,2014,11,0
16373,801802,2014,12,0
16374,801802,2015,1,0
16375,801802,2015,2,0
16376,801802,2015,3,1
16377,801802,2015,4,0
16378,801802,2015,5,0
16379,801802,2015,6,0
16380,801802,2015,7,0
16381,801802,2015,8,0
16382,801802,2015,9,0
16383,801802,2015,10,0
16384,801802,2015,11,0
16385,801802,2015,12,1
16386,801802,2016,1,0
16387,801802,2016,2,0
16388,801802,2016,3,0
16389,801802,2016,4,0
16390,801802,2016,5,0
16391,801802,2016,6,2
16392,801802,2016,7,4
16393,801802,2016,8,4
16394,801802,2016,9,2
16395,801802,2016,10,1
16396,801802,2016,11,0
16397,801802,2016,12,0
16398,801802,2017,1,0
16399,801802,2017,2,0
16400,801802,2017,3,0
16401,801802,2017,4,0
16402,801802,2017,5,0
16403,801802,2017,6,0
16404,801802,2017,7,0
16405,801802,2017,8,0
16406,801802,2017,9,0
16407,801802,2017,10,0
16408,801802,2017,11,0
16409,801802,2017,12,0
16410,801802,2018,1,0
16411,801802,2018,2,0
16412,801802,2018,3,0
16413,801802,2018,4,2
16414,801802,2018,5,1
16415,801802,2018,6,0
16416,801803,2014,1,0
16417,801803,2014,2,0
16418,801803,2014,3,0
16419,801803,2014,4,1
16420,801803,2014,5,0
16421,801803,2014,6,0
16422,801803,2014,7,1
16423,801803,2014,8,1
16424,801803,2014,9,0
16425,801803,2014,10,0
16426,801803,2014,11,0
16427,801803,2014,12,0
16428,801803,2015,1,1
16429,801803,2015,2,0
16430,801803,2015,3,1
16431,801803,2015,4,0
16432,801803,2015,5,0
16433,801803,2015,6,2
16434,801803,2015,7,1
16435,801803,2015,8,0
16436,801803,2015,9,0
16437,801803,2015,10,0
16438,801803,2015,11,0
16439,801803,2015,12,0
16440,801803,2016,1,0
16441,801803,2016,2,2
16442,801803,2016,3,0
16443,801803,2016,4,0
16444,801803,2016,5,0
16445,801803,2016,6,1
16446,801803,2016,7,1
16447,801803,2016,8,2
16448,801803,2016,9,1
16449,801803,2016,10,2
16450,801803,2016,11,0
16451,801803,2016,12,0
16452,801803,2017,1,1
16453,801803,2017,2,0
16454,801803,2017,3,0
16455,801803,2017,4,1
16456,801803,2017,5,0
16457,801803,2017,6,1
16458,801803,2017,7,2
16459,801803,2017,8,0
16460,801803,2017,9,0
16461,801803,2017,10,0
16462,801803,2017,11,0
16463,801803,2017,12,0
16464,801803,2018,1,0
16465,801803,2018,2,1
16466,801803,2018,3,0
16467,801803,2018,4,2
16468,801803,2018,5,1
16469,801803,2018,6,1
16470,801901,2014,1,0
16471,801901,2014,2,0
16472,801901,2014,3,0
16473,801901,2014,4,0
16474,801901,2014,5,0
16475,801901,2014,6,0
16476,801901,2014,7,0
16477,801901,2014,8,0
16478,801901,2014,9,0
16479,801901,2014,10,0
16480,801901,2014,11,0
16481,801901,2014,12,0
16482,801901,2015,1,0
16483,801901,2015,2,0
16484,801901,2015,3,0
16485,801901,2015,4,0
16486,801901,2015,5,2
16487,801901,2015,6,0
16488,801901,2015,7,1
16489,801901,2015,8,0
16490,801901,2015,9,1
16491,801901,2015,10,3
16492,801901,2015,11,0
16493,801901,2015,12,0
16494,801901,2016,1,1
16495,801901,2016,2,0
16496,801901,2016,3,0
16497,801901,2016,4,0
16498,801901,2016,5,0
16499,801901,2016,6,0
16500,801901,2016,7,0
16501,801901,2016,8,0
16502,801901,2016,9,0
16503,801901,2016,10,0
16504,801901,2016,11,2
16505,801901,2016,12,0
16506,801901,2017,1,1
16507,801901,2017,2,0
16508,801901,2017,3,0
16509,801901,2017,4,0
16510,801901,2017,5,0
16511,801901,2017,6,1
16512,801901,2017,7,0
16513,801901,2017,8,0
16514,801901,2017,9,0
16515,801901,2017,10,0
16516,801901,2017,11,0
16517,801901,2017,12,0
16518,801901,2018,1,0
16519,801901,2018,2,0
16520,801901,2018,3,0
16521,801901,2018,4,0
16522,801901,2018,5,1
16523,801901,2018,6,0
16524,801902,2014,1,0
