ID,TAM_NAME,Year,Month,Humidity,Rainfall,Temperature,Wind_Speed,subdist_ID
2819,ควนเกย,2016,2,85.65517241,1.327586207,26.88275862,9,801304
2820,เกาะเพชร,2016,2,85.65517241,1.327586207,26.88275862,9,801611
2821,บางนบ,2016,2,85.65517241,1.327586207,26.88275862,9,801607
2822,การะเกด,2016,2,85.65517241,1.327586207,26.88275862,9,800611
2823,ทุ่งโพธิ์,2016,2,85.65517241,1.327586207,26.88275862,9,801904
2824,ควนหนองคว้า,2016,2,85.65517241,1.327586207,26.88275862,9,801903
2825,เขาพระบาท,2016,2,85.65517241,1.327586207,26.88275862,9,800612
2826,แม่เจ้าอยู่หัว,2016,2,85.65517241,1.327586207,26.88275862,9,800613
2827,หน้าสตน,2016,2,85.65517241,1.327586207,26.88275862,9,801602
2828,บ้านราม,2016,2,85.65517241,1.327586207,26.88275862,9,801606
3943,,2016,6,82.4,1.563333333,28.27,8.733333333,#N/A
2830,หัวไทร,2016,2,85.65517241,1.327586207,26.88275862,9,801601
2831,นาหมอบุญ,2016,2,85.65517241,1.327586207,26.88275862,9,801905
2832,บ้านตูล,2016,2,85.65517241,1.327586207,26.88275862,9,800706
2833,ทรายขาว,2016,2,85.65517241,1.327586207,26.88275862,9,801603
2834,บ้านชะอวด,2016,2,85.65517241,1.327586207,26.88275862,9,801902
2835,บ้านควนมุด,2016,2,85.65517241,1.327586207,26.88275862,9,801901
2836,ควนหนองหงษ์,2016,2,85.65517241,1.327586207,26.88275862,9,800709
2837,น้ำตก,2016,2,85.65517241,1.327586207,26.88275862,9,800910
2838,ชะอวด,2016,2,85.65517241,1.327586207,26.88275862,9,800701
2839,ท่าประจะ,2016,2,85.65517241,1.327586207,26.88275862,9,800703
2840,แหลม,2016,2,85.65517241,1.327586207,26.88275862,9,801604
2841,เขาพระทอง,2016,2,85.65517241,1.327586207,26.88275862,9,800710
2842,เคร็ง,2016,2,85.65517241,1.327586207,26.88275862,9,800704
2843,เขาพังไกร,2016,2,85.65517241,1.327586207,26.88275862,9,801605
2844,ท่าเสม็ด,2016,2,85.65517241,1.327586207,26.88275862,9,800702
2845,วังอ่าง,2016,2,85.65517241,1.327586207,26.88275862,9,800705
2846,รามแก้ว,2016,2,85.65517241,1.327586207,26.88275862,9,801610
2847,เกาะขันธ์,2016,2,85.65517241,1.327586207,26.88275862,9,800708
2848,ควนชะลิก,2016,2,85.65517241,1.327586207,26.88275862,9,801609
2849,นางหลง,2016,2,85.65517241,1.327586207,26.88275862,9,800711
2850,ขอนหาด,2016,2,85.65517241,1.327586207,26.88275862,9,800707
4021,,2017,6,81.1,1.973333333,28.77333333,0,#N/A
2852,แหลมตะลุมพุก,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801209
2853,ปากนคร,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800107
2854,ท่าไร่,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800106
2855,ไชยมนตรี,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800113
2856,ปากพนังฝั่งตะวันออก,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801214
2857,มะม่วงสองต้น,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800114
2858,บางจาก,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800119
2859,คลองน้อย,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801202
2860,นาสาร,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,802002
2861,ขุนทะเล,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800305
2862,ช้างซ้าย,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,802004
2863,ปากพนังฝั่งตะวันตก,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801210
2864,ท่าเรือ,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800122
2865,บางพระ,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801212
2866,คลองกระบือ,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801205
2867,หูล่อง,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801208
2868,ชะเมา,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801204
2869,นาพรุ,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,802001
2870,บ้านเพิง,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801215
2871,ท้ายสำเภา,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,802003
2872,เกาะทวด,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801206
2873,หินตก,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801302
2874,ท่าพญา,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801216
2875,บ้านใหม่,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801207
2876,ปากแพรก,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800901
2877,เสาธง,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801303
2878,ป่าระกำ,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801203
2879,บางศาลา,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801211
2880,ทางพูน,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,802304
2881,ร่อนพิบูลย์,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801301
2882,ขนาบนาก,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801218
2883,บางตะพง,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801213
2884,ควนชุม,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801306
2885,เชียรเขา,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,802301
2886,ดอนตรอ,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,802302
2887,บ้านเนิน,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800605
2888,เชียรใหญ่,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800601
2889,ไสหมาก,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800606
2890,เสือหึง,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800610
2891,สวนหลวง,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,802303
2892,ท้องลำเจียก,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800607
2893,บ้านกลาง,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800604
2894,ควนพัง,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801305
2895,ท่าขนาน,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800603
2896,ท่าซอม,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801608
2897,ควนเกย,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801304
2898,เกาะเพชร,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801611
2899,บางนบ,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801607
2900,การะเกด,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800611
2901,ทุ่งโพธิ์,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801904
2902,ควนหนองคว้า,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801903
2903,เขาพระบาท,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800612
2904,แม่เจ้าอยู่หัว,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800613
2905,หน้าสตน,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801602
2906,บ้านราม,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801606
4099,,2018,6,96.42857143,3.458571429,28.97142857,0,#N/A
2908,หัวไทร,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801601
2909,นาหมอบุญ,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801905
2910,บ้านตูล,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800706
2911,ทรายขาว,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801603
2912,บ้านชะอวด,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801902
2913,บ้านควนมุด,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801901
2914,ควนหนองหงษ์,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800709
2915,น้ำตก,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800910
2916,ชะอวด,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800701
2917,ท่าประจะ,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800703
2918,แหลม,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801604
2919,เขาพระทอง,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800710
2920,เคร็ง,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800704
2921,เขาพังไกร,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801605
2922,ท่าเสม็ด,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800702
2923,วังอ่าง,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800705
2924,รามแก้ว,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801610
2925,เกาะขันธ์,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800708
2926,ควนชะลิก,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,801609
2927,นางหลง,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800711
2928,ขอนหาด,2017,2,86.85714286,1.339285714,26.65714286,8.571428571,800707
4177,,2015,7,81.61290323,3.058064516,28.28064516,11.22580645,#N/A
2930,แหลมตะลุมพุก,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801209
2931,ปากนคร,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800107
2932,ท่าไร่,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800106
2933,ไชยมนตรี,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800113
2934,ปากพนังฝั่งตะวันออก,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801214
2935,มะม่วงสองต้น,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800114
2936,บางจาก,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800119
2937,คลองน้อย,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801202
2938,นาสาร,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,802002
2939,ขุนทะเล,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800305
2940,ช้างซ้าย,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,802004
2941,ปากพนังฝั่งตะวันตก,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801210
2942,ท่าเรือ,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800122
2943,บางพระ,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801212
2944,คลองกระบือ,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801205
2945,หูล่อง,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801208
2946,ชะเมา,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801204
2947,นาพรุ,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,802001
2948,บ้านเพิง,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801215
2949,ท้ายสำเภา,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,802003
2950,เกาะทวด,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801206
2951,หินตก,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801302
2952,ท่าพญา,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801216
2953,บ้านใหม่,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801207
2954,ปากแพรก,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800901
2955,เสาธง,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801303
2956,ป่าระกำ,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801203
2957,บางศาลา,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801211
2958,ทางพูน,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,802304
2959,ร่อนพิบูลย์,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801301
2960,ขนาบนาก,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801218
2961,บางตะพง,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801213
2962,ควนชุม,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801306
2963,เชียรเขา,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,802301
2964,ดอนตรอ,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,802302
2965,บ้านเนิน,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800605
2966,เชียรใหญ่,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800601
2967,ไสหมาก,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800606
2968,เสือหึง,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800610
2969,สวนหลวง,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,802303
2970,ท้องลำเจียก,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800607
2971,บ้านกลาง,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800604
2972,ควนพัง,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801305
2973,ท่าขนาน,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800603
2974,ท่าซอม,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801608
2975,ควนเกย,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801304
2976,เกาะเพชร,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801611
2977,บางนบ,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801607
2978,การะเกด,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800611
2979,ทุ่งโพธิ์,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801904
2980,ควนหนองคว้า,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801903
2981,เขาพระบาท,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800612
2982,แม่เจ้าอยู่หัว,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800613
2983,หน้าสตน,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801602
2984,บ้านราม,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801606
4255,,2016,7,86.06451613,5.267741935,27.80967742,8.516129032,#N/A
2986,หัวไทร,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801601
2987,นาหมอบุญ,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801905
2988,บ้านตูล,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800706
2989,ทรายขาว,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801603
2990,บ้านชะอวด,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801902
2991,บ้านควนมุด,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801901
2992,ควนหนองหงษ์,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800709
2993,น้ำตก,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800910
2994,ชะอวด,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800701
2995,ท่าประจะ,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800703
2996,แหลม,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801604
2997,เขาพระทอง,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800710
2998,เคร็ง,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800704
2999,เขาพังไกร,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801605
3000,ท่าเสม็ด,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800702
3001,วังอ่าง,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800705
3002,รามแก้ว,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801610
3003,เกาะขันธ์,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800708
3004,ควนชะลิก,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,801609
3005,นางหลง,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800711
3006,ขอนหาด,2018,2,83.46428571,1.189285714,26.51071429,8.892857143,800707
4333,,2017,7,82.96774194,0.548387097,28.30645161,0,#N/A
3008,แหลมตะลุมพุก,2015,3,81.67741935,0,27.53225806,7.870967742,801209
3009,ปากนคร,2015,3,81.67741935,0,27.53225806,7.870967742,800107
3010,ท่าไร่,2015,3,81.67741935,0,27.53225806,7.870967742,800106
3011,ไชยมนตรี,2015,3,81.67741935,0,27.53225806,7.870967742,800113
3012,ปากพนังฝั่งตะวันออก,2015,3,81.67741935,0,27.53225806,7.870967742,801214
3013,มะม่วงสองต้น,2015,3,81.67741935,0,27.53225806,7.870967742,800114
3014,บางจาก,2015,3,81.67741935,0,27.53225806,7.870967742,800119
3015,คลองน้อย,2015,3,81.67741935,0,27.53225806,7.870967742,801202
3016,นาสาร,2015,3,81.67741935,0,27.53225806,7.870967742,802002
3017,ขุนทะเล,2015,3,81.67741935,0,27.53225806,7.870967742,800305
3018,ช้างซ้าย,2015,3,81.67741935,0,27.53225806,7.870967742,802004
3019,ปากพนังฝั่งตะวันตก,2015,3,81.67741935,0,27.53225806,7.870967742,801210
3020,ท่าเรือ,2015,3,81.67741935,0,27.53225806,7.870967742,800122
3021,บางพระ,2015,3,81.67741935,0,27.53225806,7.870967742,801212
3022,คลองกระบือ,2015,3,81.67741935,0,27.53225806,7.870967742,801205
3023,หูล่อง,2015,3,81.67741935,0,27.53225806,7.870967742,801208
3024,ชะเมา,2015,3,81.67741935,0,27.53225806,7.870967742,801204
3025,นาพรุ,2015,3,81.67741935,0,27.53225806,7.870967742,802001
3026,บ้านเพิง,2015,3,81.67741935,0,27.53225806,7.870967742,801215
3027,ท้ายสำเภา,2015,3,81.67741935,0,27.53225806,7.870967742,802003
3028,เกาะทวด,2015,3,81.67741935,0,27.53225806,7.870967742,801206
3029,หินตก,2015,3,81.67741935,0,27.53225806,7.870967742,801302
3030,ท่าพญา,2015,3,81.67741935,0,27.53225806,7.870967742,801216
3031,บ้านใหม่,2015,3,81.67741935,0,27.53225806,7.870967742,801207
3032,ปากแพรก,2015,3,81.67741935,0,27.53225806,7.870967742,800901
3033,เสาธง,2015,3,81.67741935,0,27.53225806,7.870967742,801303
3034,ป่าระกำ,2015,3,81.67741935,0,27.53225806,7.870967742,801203
3035,บางศาลา,2015,3,81.67741935,0,27.53225806,7.870967742,801211
3036,ทางพูน,2015,3,81.67741935,0,27.53225806,7.870967742,802304
3037,ร่อนพิบูลย์,2015,3,81.67741935,0,27.53225806,7.870967742,801301
3038,ขนาบนาก,2015,3,81.67741935,0,27.53225806,7.870967742,801218
3039,บางตะพง,2015,3,81.67741935,0,27.53225806,7.870967742,801213
3040,ควนชุม,2015,3,81.67741935,0,27.53225806,7.870967742,801306
3041,เชียรเขา,2015,3,81.67741935,0,27.53225806,7.870967742,802301
3042,ดอนตรอ,2015,3,81.67741935,0,27.53225806,7.870967742,802302
3043,บ้านเนิน,2015,3,81.67741935,0,27.53225806,7.870967742,800605
3044,เชียรใหญ่,2015,3,81.67741935,0,27.53225806,7.870967742,800601
3045,ไสหมาก,2015,3,81.67741935,0,27.53225806,7.870967742,800606
3046,เสือหึง,2015,3,81.67741935,0,27.53225806,7.870967742,800610
3047,สวนหลวง,2015,3,81.67741935,0,27.53225806,7.870967742,802303
3048,ท้องลำเจียก,2015,3,81.67741935,0,27.53225806,7.870967742,800607
3049,บ้านกลาง,2015,3,81.67741935,0,27.53225806,7.870967742,800604
3050,ควนพัง,2015,3,81.67741935,0,27.53225806,7.870967742,801305
3051,ท่าขนาน,2015,3,81.67741935,0,27.53225806,7.870967742,800603
3052,ท่าซอม,2015,3,81.67741935,0,27.53225806,7.870967742,801608
3053,ควนเกย,2015,3,81.67741935,0,27.53225806,7.870967742,801304
3054,เกาะเพชร,2015,3,81.67741935,0,27.53225806,7.870967742,801611
3055,บางนบ,2015,3,81.67741935,0,27.53225806,7.870967742,801607
3056,การะเกด,2015,3,81.67741935,0,27.53225806,7.870967742,800611
3057,ทุ่งโพธิ์,2015,3,81.67741935,0,27.53225806,7.870967742,801904
3058,ควนหนองคว้า,2015,3,81.67741935,0,27.53225806,7.870967742,801903
3059,เขาพระบาท,2015,3,81.67741935,0,27.53225806,7.870967742,800612
3060,แม่เจ้าอยู่หัว,2015,3,81.67741935,0,27.53225806,7.870967742,800613
3061,หน้าสตน,2015,3,81.67741935,0,27.53225806,7.870967742,801602
3062,บ้านราม,2015,3,81.67741935,0,27.53225806,7.870967742,801606
4411,,2015,8,85.74193548,1.922580645,27.49354839,8.838709677,#N/A
3064,หัวไทร,2015,3,81.67741935,0,27.53225806,7.870967742,801601
3065,นาหมอบุญ,2015,3,81.67741935,0,27.53225806,7.870967742,801905
3066,บ้านตูล,2015,3,81.67741935,0,27.53225806,7.870967742,800706
3067,ทรายขาว,2015,3,81.67741935,0,27.53225806,7.870967742,801603
3068,บ้านชะอวด,2015,3,81.67741935,0,27.53225806,7.870967742,801902
3069,บ้านควนมุด,2015,3,81.67741935,0,27.53225806,7.870967742,801901
3070,ควนหนองหงษ์,2015,3,81.67741935,0,27.53225806,7.870967742,800709
3071,น้ำตก,2015,3,81.67741935,0,27.53225806,7.870967742,800910
3072,ชะอวด,2015,3,81.67741935,0,27.53225806,7.870967742,800701
3073,ท่าประจะ,2015,3,81.67741935,0,27.53225806,7.870967742,800703
3074,แหลม,2015,3,81.67741935,0,27.53225806,7.870967742,801604
3075,เขาพระทอง,2015,3,81.67741935,0,27.53225806,7.870967742,800710
3076,เคร็ง,2015,3,81.67741935,0,27.53225806,7.870967742,800704
3077,เขาพังไกร,2015,3,81.67741935,0,27.53225806,7.870967742,801605
3078,ท่าเสม็ด,2015,3,81.67741935,0,27.53225806,7.870967742,800702
3079,วังอ่าง,2015,3,81.67741935,0,27.53225806,7.870967742,800705
3080,รามแก้ว,2015,3,81.67741935,0,27.53225806,7.870967742,801610
3081,เกาะขันธ์,2015,3,81.67741935,0,27.53225806,7.870967742,800708
3082,ควนชะลิก,2015,3,81.67741935,0,27.53225806,7.870967742,801609
3083,นางหลง,2015,3,81.67741935,0,27.53225806,7.870967742,800711
3084,ขอนหาด,2015,3,81.67741935,0,27.53225806,7.870967742,800707
4489,,2016,8,83.12903226,2.396774194,28.25806452,10.58064516,#N/A
3086,แหลมตะลุมพุก,2016,3,82.03225806,0,27.90967742,8.612903226,801209
3087,ปากนคร,2016,3,82.03225806,0,27.90967742,8.612903226,800107
3088,ท่าไร่,2016,3,82.03225806,0,27.90967742,8.612903226,800106
3089,ไชยมนตรี,2016,3,82.03225806,0,27.90967742,8.612903226,800113
3090,ปากพนังฝั่งตะวันออก,2016,3,82.03225806,0,27.90967742,8.612903226,801214
3091,มะม่วงสองต้น,2016,3,82.03225806,0,27.90967742,8.612903226,800114
3092,บางจาก,2016,3,82.03225806,0,27.90967742,8.612903226,800119
3093,คลองน้อย,2016,3,82.03225806,0,27.90967742,8.612903226,801202
3094,นาสาร,2016,3,82.03225806,0,27.90967742,8.612903226,802002
3095,ขุนทะเล,2016,3,82.03225806,0,27.90967742,8.612903226,800305
3096,ช้างซ้าย,2016,3,82.03225806,0,27.90967742,8.612903226,802004
3097,ปากพนังฝั่งตะวันตก,2016,3,82.03225806,0,27.90967742,8.612903226,801210
3098,ท่าเรือ,2016,3,82.03225806,0,27.90967742,8.612903226,800122
3099,บางพระ,2016,3,82.03225806,0,27.90967742,8.612903226,801212
3100,คลองกระบือ,2016,3,82.03225806,0,27.90967742,8.612903226,801205
3101,หูล่อง,2016,3,82.03225806,0,27.90967742,8.612903226,801208
3102,ชะเมา,2016,3,82.03225806,0,27.90967742,8.612903226,801204
3103,นาพรุ,2016,3,82.03225806,0,27.90967742,8.612903226,802001
3104,บ้านเพิง,2016,3,82.03225806,0,27.90967742,8.612903226,801215
3105,ท้ายสำเภา,2016,3,82.03225806,0,27.90967742,8.612903226,802003
3106,เกาะทวด,2016,3,82.03225806,0,27.90967742,8.612903226,801206
3107,หินตก,2016,3,82.03225806,0,27.90967742,8.612903226,801302
3108,ท่าพญา,2016,3,82.03225806,0,27.90967742,8.612903226,801216
3109,บ้านใหม่,2016,3,82.03225806,0,27.90967742,8.612903226,801207
3110,ปากแพรก,2016,3,82.03225806,0,27.90967742,8.612903226,800901
3111,เสาธง,2016,3,82.03225806,0,27.90967742,8.612903226,801303
3112,ป่าระกำ,2016,3,82.03225806,0,27.90967742,8.612903226,801203
3113,บางศาลา,2016,3,82.03225806,0,27.90967742,8.612903226,801211
3114,ทางพูน,2016,3,82.03225806,0,27.90967742,8.612903226,802304
3115,ร่อนพิบูลย์,2016,3,82.03225806,0,27.90967742,8.612903226,801301
3116,ขนาบนาก,2016,3,82.03225806,0,27.90967742,8.612903226,801218
3117,บางตะพง,2016,3,82.03225806,0,27.90967742,8.612903226,801213
3118,ควนชุม,2016,3,82.03225806,0,27.90967742,8.612903226,801306
3119,เชียรเขา,2016,3,82.03225806,0,27.90967742,8.612903226,802301
3120,ดอนตรอ,2016,3,82.03225806,0,27.90967742,8.612903226,802302
3121,บ้านเนิน,2016,3,82.03225806,0,27.90967742,8.612903226,800605
3122,เชียรใหญ่,2016,3,82.03225806,0,27.90967742,8.612903226,800601
3123,ไสหมาก,2016,3,82.03225806,0,27.90967742,8.612903226,800606
3124,เสือหึง,2016,3,82.03225806,0,27.90967742,8.612903226,800610
3125,สวนหลวง,2016,3,82.03225806,0,27.90967742,8.612903226,802303
3126,ท้องลำเจียก,2016,3,82.03225806,0,27.90967742,8.612903226,800607
3127,บ้านกลาง,2016,3,82.03225806,0,27.90967742,8.612903226,800604
3128,ควนพัง,2016,3,82.03225806,0,27.90967742,8.612903226,801305
3129,ท่าขนาน,2016,3,82.03225806,0,27.90967742,8.612903226,800603
3130,ท่าซอม,2016,3,82.03225806,0,27.90967742,8.612903226,801608
3131,ควนเกย,2016,3,82.03225806,0,27.90967742,8.612903226,801304
3132,เกาะเพชร,2016,3,82.03225806,0,27.90967742,8.612903226,801611
3133,บางนบ,2016,3,82.03225806,0,27.90967742,8.612903226,801607
3134,การะเกด,2016,3,82.03225806,0,27.90967742,8.612903226,800611
3135,ทุ่งโพธิ์,2016,3,82.03225806,0,27.90967742,8.612903226,801904
3136,ควนหนองคว้า,2016,3,82.03225806,0,27.90967742,8.612903226,801903
3137,เขาพระบาท,2016,3,82.03225806,0,27.90967742,8.612903226,800612
3138,แม่เจ้าอยู่หัว,2016,3,82.03225806,0,27.90967742,8.612903226,800613
3139,หน้าสตน,2016,3,82.03225806,0,27.90967742,8.612903226,801602
3140,บ้านราม,2016,3,82.03225806,0,27.90967742,8.612903226,801606
4567,,2017,8,83.61290323,4.34516129,28.08064516,0,#N/A
3142,หัวไทร,2016,3,82.03225806,0,27.90967742,8.612903226,801601
3143,นาหมอบุญ,2016,3,82.03225806,0,27.90967742,8.612903226,801905
3144,บ้านตูล,2016,3,82.03225806,0,27.90967742,8.612903226,800706
3145,ทรายขาว,2016,3,82.03225806,0,27.90967742,8.612903226,801603
3146,บ้านชะอวด,2016,3,82.03225806,0,27.90967742,8.612903226,801902
3147,บ้านควนมุด,2016,3,82.03225806,0,27.90967742,8.612903226,801901
3148,ควนหนองหงษ์,2016,3,82.03225806,0,27.90967742,8.612903226,800709
3149,น้ำตก,2016,3,82.03225806,0,27.90967742,8.612903226,800910
3150,ชะอวด,2016,3,82.03225806,0,27.90967742,8.612903226,800701
3151,ท่าประจะ,2016,3,82.03225806,0,27.90967742,8.612903226,800703
3152,แหลม,2016,3,82.03225806,0,27.90967742,8.612903226,801604
3153,เขาพระทอง,2016,3,82.03225806,0,27.90967742,8.612903226,800710
3154,เคร็ง,2016,3,82.03225806,0,27.90967742,8.612903226,800704
