"","Station_Code","Date","Location","Province","Humidity","Rainfall","Temperature","Wind_Speed","Year"
"2832",552401,"17/12/2015","ฉวาง","นครศรีธรรมราช",85,12.9,26.2,10,"2015"
"2833",552401,"17/12/2016","ฉวาง","นครศรีธรรมราช",84,0,26.9,8,"2016"
"2834",552401,"17/12/2017","ฉวาง","นครศรีธรรมราช",89,0.6,25.5,NA,"2017"
"2835",552401,"17/2/2015","ฉวาง","นครศรีธรรมราช",74,0,28,12,"2015"
"2836",552401,"17/2/2016","ฉวาง","นครศรีธรรมราช",74,0,27.3,17,"2016"
"2837",552401,"17/2/2017","ฉวาง","นครศรีธรรมราช",80,0,26,4,"2017"
"2838",552401,"17/2/2018","ฉวาง","นครศรีธรรมราช",73,0,28,9,"2018"
"2839",552401,"17/3/2015","ฉวาง","นครศรีธรรมราช",72,0,28.8,7,"2015"
"2840",552401,"17/3/2016","ฉวาง","นครศรีธรรมราช",69,0,30.4,8,"2016"
"2841",552401,"17/3/2017","ฉวาง","นครศรีธรรมราช",84,0.4,27.4,8,"2017"
"2842",552401,"17/3/2018","ฉวาง","นครศรีธรรมราช",75,1.5,28.2,10,"2018"
"2843",552401,"17/4/2015","ฉวาง","นครศรีธรรมราช",73,0,28.8,7,"2015"
"2844",552401,"17/4/2016","ฉวาง","นครศรีธรรมราช",68,0,31.4,10,"2016"
"2845",552401,"17/4/2017","ฉวาง","นครศรีธรรมราช",85,4.5,27.7,14,"2017"
"2846",552401,"17/4/2018","ฉวาง","นครศรีธรรมราช",78,5.7,28.8,22,"2018"
"2847",552401,"17/5/2015","ฉวาง","นครศรีธรรมราช",83,4.2,28.5,14,"2015"
"2848",552401,"17/5/2016","ฉวาง","นครศรีธรรมราช",84,44.9,28.2,16,"2016"
"2849",552401,"17/5/2017","ฉวาง","นครศรีธรรมราช",90,2.6,27.3,0,"2017"
"2850",552401,"17/6/2015","ฉวาง","นครศรีธรรมราช",95,39.6,24.8,15,"2015"
"2851",552401,"17/6/2016","ฉวาง","นครศรีธรรมราช",90,15.8,26.3,12,"2016"
"2852",552401,"17/6/2017","ฉวาง","นครศรีธรรมราช",80,18.3,29,NA,"2017"
"2853",552401,"17/7/2015","ฉวาง","นครศรีธรรมราช",85,0,27.8,7,"2015"
"2854",552401,"17/7/2016","ฉวาง","นครศรีธรรมราช",82,0,28.2,11,"2016"
"2855",552401,"17/7/2017","ฉวาง","นครศรีธรรมราช",87,0,27.3,NA,"2017"
"2856",552401,"17/8/2015","ฉวาง","นครศรีธรรมราช",86,0,27.2,12,"2015"
"2857",552401,"17/8/2016","ฉวาง","นครศรีธรรมราช",83,0,28.1,17,"2016"
"2858",552401,"17/8/2017","ฉวาง","นครศรีธรรมราช",88,1.7,27.1,NA,"2017"
"2859",552401,"17/9/2015","ฉวาง","นครศรีธรรมราช",95,46.5,24.6,12,"2015"
"2860",552401,"17/9/2016","ฉวาง","นครศรีธรรมราช",90,14.2,26.1,18,"2016"
"2861",552401,"17/9/2017","ฉวาง","นครศรีธรรมราช",84,0,27.6,NA,"2017"
"2862",552401,"18/1/2015","ฉวาง","นครศรีธรรมราช",82,0,25.4,8,"2015"
"2863",552401,"18/1/2016","ฉวาง","นครศรีธรรมราช",87,4,27.6,4,"2016"
"2864",552401,"18/1/2017","ฉวาง","นครศรีธรรมราช",87,13.4,26.2,4,"2017"
"2865",552401,"18/1/2018","ฉวาง","นครศรีธรรมราช",85,0,26.2,12,"2018"
"2866",552401,"18/10/2015","ฉวาง","นครศรีธรรมราช",87,0,27,10,"2015"
"2867",552401,"18/10/2016","ฉวาง","นครศรีธรรมราช",92,22.1,25.8,12,"2016"
"2868",552401,"18/10/2017","ฉวาง","นครศรีธรรมราช",79,0,28.7,NA,"2017"
"2869",552401,"18/11/2015","ฉวาง","นครศรีธรรมราช",89,15.9,26.7,9,"2015"
"2870",552401,"18/11/2016","ฉวาง","นครศรีธรรมราช",82,0,27.6,12,"2016"
"2871",552401,"18/11/2017","ฉวาง","นครศรีธรรมราช",83,0,28,NA,"2017"
"2872",552401,"18/12/2015","ฉวาง","นครศรีธรรมราช",90,6.5,25.4,7,"2015"
"2873",552401,"18/12/2016","ฉวาง","นครศรีธรรมราช",86,0,26.5,10,"2016"
"2874",552401,"18/12/2017","ฉวาง","นครศรีธรรมราช",88,0,25.1,NA,"2017"
"2875",552401,"18/2/2015","ฉวาง","นครศรีธรรมราช",73,0,27.5,10,"2015"
"2876",552401,"18/2/2016","ฉวาง","นครศรีธรรมราช",69,0,28.2,13,"2016"
"2877",552401,"18/2/2017","ฉวาง","นครศรีธรรมราช",76,0.5,26.6,13,"2017"
"2878",552401,"18/2/2018","ฉวาง","นครศรีธรรมราช",75,0,27.1,3,"2018"
"2879",552401,"18/3/2015","ฉวาง","นครศรีธรรมราช",71,0,29.1,7,"2015"
"2880",552401,"18/3/2016","ฉวาง","นครศรีธรรมราช",72,0,29.5,9,"2016"
"2881",552401,"18/3/2017","ฉวาง","นครศรีธรรมราช",75,0,28.8,7,"2017"
"2882",552401,"18/3/2018","ฉวาง","นครศรีธรรมราช",83,3.9,27.3,17,"2018"
"2883",552401,"18/4/2015","ฉวาง","นครศรีธรรมราช",73,0,29.1,9,"2015"
"2884",552401,"18/4/2016","ฉวาง","นครศรีธรรมราช",70,0,31.4,8,"2016"
"2885",552401,"18/4/2017","ฉวาง","นครศรีธรรมราช",83,0,28.5,5,"2017"
"2886",552401,"18/4/2018","ฉวาง","นครศรีธรรมราช",80,3.6,28.2,15,"2018"
"2887",552401,"18/5/2015","ฉวาง","นครศรีธรรมราช",82,6.3,28.7,11,"2015"
"2888",552401,"18/5/2016","ฉวาง","นครศรีธรรมราช",78,9.8,29.4,14,"2016"
"2889",552401,"18/5/2017","ฉวาง","นครศรีธรรมราช",91,4,27,0,"2017"
"2890",552401,"18/6/2015","ฉวาง","นครศรีธรรมราช",88,0,25.7,0,"2015"
"2891",552401,"18/6/2016","ฉวาง","นครศรีธรรมราช",84,17.8,27,12,"2016"
"2892",552401,"18/6/2017","ฉวาง","นครศรีธรรมราช",80,0,28.4,NA,"2017"
"2893",552401,"18/7/2015","ฉวาง","นครศรีธรรมราช",89,15,27.1,12,"2015"
"2894",552401,"18/7/2016","ฉวาง","นครศรีธรรมราช",85,2.2,27.2,13,"2016"
"2895",552401,"18/7/2017","ฉวาง","นครศรีธรรมราช",85,0,28.2,NA,"2017"
"2896",552401,"18/8/2015","ฉวาง","นครศรีธรรมราช",83,0,28.3,7,"2015"
"2897",552401,"18/8/2016","ฉวาง","นครศรีธรรมราช",85,5.9,28,4,"2016"
"2898",552401,"18/8/2017","ฉวาง","นครศรีธรรมราช",88,0.5,27.5,NA,"2017"
"2899",552401,"18/9/2015","ฉวาง","นครศรีธรรมราช",90,0.3,26.3,5,"2015"
"2900",552401,"18/9/2016","ฉวาง","นครศรีธรรมราช",87,0,26.7,6,"2016"
"2901",552401,"18/9/2017","ฉวาง","นครศรีธรรมราช",82,0,28.2,NA,"2017"
"2902",552401,"19/1/2015","ฉวาง","นครศรีธรรมราช",80,0,25,6,"2015"
"2903",552401,"19/1/2016","ฉวาง","นครศรีธรรมราช",79,0,29.1,13,"2016"
"2904",552401,"19/1/2017","ฉวาง","นครศรีธรรมราช",86,0,26.5,9,"2017"
"2905",552401,"19/1/2018","ฉวาง","นครศรีธรรมราช",88,1.5,25.8,6,"2018"
"2906",552401,"19/10/2015","ฉวาง","นครศรีธรรมราช",86,0,27.9,8,"2015"
"2907",552401,"19/10/2016","ฉวาง","นครศรีธรรมราช",91,0,25.6,22,"2016"
"2908",552401,"19/10/2017","ฉวาง","นครศรีธรรมราช",77,0,29.1,NA,"2017"
"2909",552401,"19/11/2015","ฉวาง","นครศรีธรรมราช",90,0,26.7,5,"2015"
"2910",552401,"19/11/2016","ฉวาง","นครศรีธรรมราช",84,0,27.6,5,"2016"
"2911",552401,"19/11/2017","ฉวาง","นครศรีธรรมราช",85,0,27.5,NA,"2017"
"2912",552401,"19/12/2015","ฉวาง","นครศรีธรรมราช",83,0,25.8,9,"2015"
"2913",552401,"19/12/2016","ฉวาง","นครศรีธรรมราช",79,0,27,5,"2016"
"2914",552401,"19/12/2017","ฉวาง","นครศรีธรรมราช",69,0,25.1,NA,"2017"
"2915",552401,"19/2/2015","ฉวาง","นครศรีธรรมราช",82,0,26,12,"2015"
"2916",552401,"19/2/2016","ฉวาง","นครศรีธรรมราช",74,0,27.7,12,"2016"
"2917",552401,"19/2/2017","ฉวาง","นครศรีธรรมราช",79,0,27,9,"2017"
"2918",552401,"19/2/2018","ฉวาง","นครศรีธรรมราช",81,3.1,25.9,8,"2018"
"2919",552401,"19/3/2015","ฉวาง","นครศรีธรรมราช",73,0,29.9,7,"2015"
"2920",552401,"19/3/2016","ฉวาง","นครศรีธรรมราช",70,0,29.8,5,"2016"
"2921",552401,"19/3/2017","ฉวาง","นครศรีธรรมราช",77,0,28.3,3,"2017"
"2922",552401,"19/3/2018","ฉวาง","นครศรีธรรมราช",75,0,28.5,10,"2018"
"2923",552401,"19/4/2015","ฉวาง","นครศรีธรรมราช",78,0,28.8,10,"2015"
"2924",552401,"19/4/2016","ฉวาง","นครศรีธรรมราช",69,0,30.6,10,"2016"
"2925",552401,"19/4/2017","ฉวาง","นครศรีธรรมราช",82,0,28.3,5,"2017"
"2926",552401,"19/4/2018","ฉวาง","นครศรีธรรมราช",79,0,27.9,11,"2018"
"2927",552401,"19/5/2015","ฉวาง","นครศรีธรรมราช",81,0,29.2,7,"2015"
"2928",552401,"19/5/2016","ฉวาง","นครศรีธรรมราช",86,0,28,8,"2016"
"2929",552401,"19/5/2017","ฉวาง","นครศรีธรรมราช",85,0,28.2,0,"2017"
"2930",552401,"19/6/2015","ฉวาง","นครศรีธรรมราช",84,0,27.4,7,"2015"
"2931",552401,"19/6/2016","ฉวาง","นครศรีธรรมราช",79,0,27.8,8,"2016"
"2932",552401,"19/6/2017","ฉวาง","นครศรีธรรมราช",80,0,28.3,NA,"2017"
"2933",552401,"19/7/2015","ฉวาง","นครศรีธรรมราช",93,0,25.8,9,"2015"
"2934",552401,"19/7/2016","ฉวาง","นครศรีธรรมราช",85,0,27.4,12,"2016"
"2935",552401,"19/7/2017","ฉวาง","นครศรีธรรมราช",83,0,27.9,NA,"2017"
"2936",552401,"19/8/2015","ฉวาง","นครศรีธรรมราช",84,0,28.1,7,"2015"
"2937",552401,"19/8/2016","ฉวาง","นครศรีธรรมราช",89,0,27,17,"2016"
"2938",552401,"19/8/2017","ฉวาง","นครศรีธรรมราช",83,0,27.5,NA,"2017"
"2939",552401,"19/9/2015","ฉวาง","นครศรีธรรมราช",86,0,27.4,9,"2015"
"2940",552401,"19/9/2016","ฉวาง","นครศรีธรรมราช",87,0,26.7,9,"2016"
"2941",552401,"19/9/2017","ฉวาง","นครศรีธรรมราช",84,0,28.3,NA,"2017"
"2942",552401,"2/1/2015","ฉวาง","นครศรีธรรมราช",79,0,26.4,11,"2015"
"2943",552401,"2/1/2016","ฉวาง","นครศรีธรรมราช",81,0,26.8,8,"2016"
"2944",552401,"2/1/2017","ฉวาง","นครศรีธรรมราช",91,0,25.4,10,"2017"
"2945",552401,"2/1/2018","ฉวาง","นครศรีธรรมราช",84,0,25.9,6,"2018"
"2946",552401,"2/10/2015","ฉวาง","นครศรีธรรมราช",86,0,27.1,5,"2015"
"2947",552401,"2/10/2016","ฉวาง","นครศรีธรรมราช",86,0,27.1,5,"2016"
"2948",552401,"2/10/2017","ฉวาง","นครศรีธรรมราช",91,0,26.2,NA,"2017"
"2949",552401,"2/11/2015","ฉวาง","นครศรีธรรมราช",85,0,26.7,4,"2015"
"2950",552401,"2/11/2016","ฉวาง","นครศรีธรรมราช",85,0,27.2,11,"2016"
"2951",552401,"2/11/2017","ฉวาง","นครศรีธรรมราช",88,0,26.6,NA,"2017"
"2952",552401,"2/12/2015","ฉวาง","นครศรีธรรมราช",87,0,26.9,7,"2015"
"2953",552401,"2/12/2016","ฉวาง","นครศรีธรรมราช",96,0,24,2,"2016"
"2954",552401,"2/12/2017","ฉวาง","นครศรีธรรมราช",83,0,27.2,NA,"2017"
"2955",552401,"2/2/2015","ฉวาง","นครศรีธรรมราช",71,0,25.8,14,"2015"
"2956",552401,"2/2/2016","ฉวาง","นครศรีธรรมราช",80,0,27.5,14,"2016"
"2957",552401,"2/2/2017","ฉวาง","นครศรีธรรมราช",78,0,26.1,7,"2017"
"2958",552401,"2/2/2018","ฉวาง","นครศรีธรรมราช",81,0,27.4,14,"2018"
"2959",552401,"2/3/2015","ฉวาง","นครศรีธรรมราช",74,0,26.9,7,"2015"
"2960",552401,"2/3/2016","ฉวาง","นครศรีธรรมราช",75,0,27.4,5,"2016"
"2961",552401,"2/3/2017","ฉวาง","นครศรีธรรมราช",76,0,27.5,8,"2017"
"2962",552401,"2/3/2018","ฉวาง","นครศรีธรรมราช",76,0,28.4,4,"2018"
"2963",552401,"2/4/2015","ฉวาง","นครศรีธรรมราช",66,0,31.1,10,"2015"
"2964",552401,"2/4/2016","ฉวาง","นครศรีธรรมราช",68,0,28.8,10,"2016"
"2965",552401,"2/4/2017","ฉวาง","นครศรีธรรมราช",89,0,26.2,16,"2017"
"2966",552401,"2/4/2018","ฉวาง","นครศรีธรรมราช",85,6.1,26.5,13,"2018"
"2967",552401,"2/5/2015","ฉวาง","นครศรีธรรมราช",81,0,28.2,9,"2015"
"2968",552401,"2/5/2016","ฉวาง","นครศรีธรรมราช",72,0,30.3,7,"2016"
"2969",552401,"2/5/2017","ฉวาง","นครศรีธรรมราช",82,0,28.1,6,"2017"
"2970",552401,"2/6/2015","ฉวาง","นครศรีธรรมราช",82,0,28.2,5,"2015"
"2971",552401,"2/6/2016","ฉวาง","นครศรีธรรมราช",88,0,27.2,7,"2016"
"2972",552401,"2/6/2017","ฉวาง","นครศรีธรรมราช",87,0,27.3,NA,"2017"
"2973",552401,"2/6/2018","ฉวาง","นครศรีธรรมราช",96,3.7,28.25,0,"2018"
"2974",552401,"2/7/2015","ฉวาง","นครศรีธรรมราช",85,0,28.1,7,"2015"
"2975",552401,"2/7/2016","ฉวาง","นครศรีธรรมราช",83,0,28.8,8,"2016"
"2976",552401,"2/7/2017","ฉวาง","นครศรีธรรมราช",85,0,27.5,NA,"2017"
"2977",552401,"2/8/2015","ฉวาง","นครศรีธรรมราช",83,0,27.7,6,"2015"
"2978",552401,"2/8/2016","ฉวาง","นครศรีธรรมราช",88,0,26.7,6,"2016"
"2979",552401,"2/8/2017","ฉวาง","นครศรีธรรมราช",83,0,28.6,NA,"2017"
"2980",552401,"2/9/2015","ฉวาง","นครศรีธรรมราช",83,0,28.2,13,"2015"
"2981",552401,"2/9/2016","ฉวาง","นครศรีธรรมราช",82,0,27.4,15,"2016"
"2982",552401,"2/9/2017","ฉวาง","นครศรีธรรมราช",81,0,28,NA,"2017"
"2983",552401,"20/1/2015","ฉวาง","นครศรีธรรมราช",79,0,25.8,9,"2015"
"2984",552401,"20/1/2016","ฉวาง","นครศรีธรรมราช",77,0,28.1,8,"2016"
"2985",552401,"20/1/2017","ฉวาง","นครศรีธรรมราช",96,0,23.8,9,"2017"
"2986",552401,"20/1/2018","ฉวาง","นครศรีธรรมราช",89,0.4,25.5,4,"2018"
"2987",552401,"20/10/2015","ฉวาง","นครศรีธรรมราช",86,0,27.9,4,"2015"
"2988",552401,"20/10/2016","ฉวาง","นครศรีธรรมราช",89,0,26.7,8,"2016"
"2989",552401,"20/10/2017","ฉวาง","นครศรีธรรมราช",75,0,29.5,NA,"2017"
"2990",552401,"20/11/2015","ฉวาง","นครศรีธรรมราช",80,0,28,12,"2015"
"2991",552401,"20/11/2016","ฉวาง","นครศรีธรรมราช",86,0,27.3,5,"2016"
"2992",552401,"20/11/2017","ฉวาง","นครศรีธรรมราช",88,0,27.1,NA,"2017"
"2993",552401,"20/12/2015","ฉวาง","นครศรีธรรมราช",82,0,26,11,"2015"
"2994",552401,"20/12/2016","ฉวาง","นครศรีธรรมราช",93,0,25,0,"2016"
"2995",552401,"20/12/2017","ฉวาง","นครศรีธรรมราช",73,0,24.5,NA,"2017"
"2996",552401,"20/2/2015","ฉวาง","นครศรีธรรมราช",74,0,27.2,13,"2015"
"2997",552401,"20/2/2016","ฉวาง","นครศรีธรรมราช",73,0,26.9,11,"2016"
"2998",552401,"20/2/2017","ฉวาง","นครศรีธรรมราช",78,0,27.9,11,"2017"
"2999",552401,"20/2/2018","ฉวาง","นครศรีธรรมราช",76,0,27.5,10,"2018"
"3000",552401,"20/3/2015","ฉวาง","นครศรีธรรมราช",75,0,29.9,6,"2015"
"3001",552401,"20/3/2016","ฉวาง","นครศรีธรรมราช",70,0,29.4,8,"2016"
"3002",552401,"20/3/2017","ฉวาง","นครศรีธรรมราช",84,0,27.3,10,"2017"
"3003",552401,"20/3/2018","ฉวาง","นครศรีธรรมราช",72,0,28.5,7,"2018"
"3004",552401,"20/4/2015","ฉวาง","นครศรีธรรมราช",75,0,29.5,5,"2015"
"3005",552401,"20/4/2016","ฉวาง","นครศรีธรรมราช",71,0,30,10,"2016"
"3006",552401,"20/4/2017","ฉวาง","นครศรีธรรมราช",82,0,28.8,9,"2017"
"3007",552401,"20/4/2018","ฉวาง","นครศรีธรรมราช",78,1,28.1,10,"2018"
"3008",552401,"20/5/2015","ฉวาง","นครศรีธรรมราช",84,0,28.3,5,"2015"
"3009",552401,"20/5/2016","ฉวาง","นครศรีธรรมราช",85,0,28.3,6,"2016"
"3010",552401,"20/5/2017","ฉวาง","นครศรีธรรมราช",85,0,28.4,0,"2017"
"3011",552401,"20/6/2015","ฉวาง","นครศรีธรรมราช",89,0,26.5,4,"2015"
"3012",552401,"20/6/2016","ฉวาง","นครศรีธรรมราช",87,0,26.3,14,"2016"
"3013",552401,"20/6/2017","ฉวาง","นครศรีธรรมราช",85,0,27.6,NA,"2017"
"3014",552401,"20/7/2015","ฉวาง","นครศรีธรรมราช",87,0,26.4,11,"2015"
"3015",552401,"20/7/2016","ฉวาง","นครศรีธรรมราช",90,0,26.5,14,"2016"
"3016",552401,"20/7/2017","ฉวาง","นครศรีธรรมราช",85,0,27.4,NA,"2017"
"3017",552401,"20/8/2015","ฉวาง","นครศรีธรรมราช",89,0,26.5,3,"2015"
"3018",552401,"20/8/2016","ฉวาง","นครศรีธรรมราช",86,0,27.5,10,"2016"
"3019",552401,"20/8/2017","ฉวาง","นครศรีธรรมราช",83,0,28,NA,"2017"
"3020",552401,"20/9/2015","ฉวาง","นครศรีธรรมราช",84,0,28.2,7,"2015"
"3021",552401,"20/9/2016","ฉวาง","นครศรีธรรมราช",89,0,26.1,15,"2016"
"3022",552401,"20/9/2017","ฉวาง","นครศรีธรรมราช",81,0,28.2,NA,"2017"
"3023",552401,"21/1/2015","ฉวาง","นครศรีธรรมราช",77,0,26,12,"2015"
"3024",552401,"21/1/2016","ฉวาง","นครศรีธรรมราช",75,0,27.6,7,"2016"
"3025",552401,"21/1/2017","ฉวาง","นครศรีธรรมราช",91,0,25.4,12,"2017"
"3026",552401,"21/1/2018","ฉวาง","นครศรีธรรมราช",92,4.5,25.2,8,"2018"
"3027",552401,"21/10/2015","ฉวาง","นครศรีธรรมราช",86,0,28.1,7,"2015"
"3028",552401,"21/10/2016","ฉวาง","นครศรีธรรมราช",87,0,27.2,8,"2016"
"3029",552401,"21/10/2017","ฉวาง","นครศรีธรรมราช",81,0,29.1,NA,"2017"
"3030",552401,"21/11/2015","ฉวาง","นครศรีธรรมราช",82,0,27.7,8,"2015"
"3031",552401,"21/11/2016","ฉวาง","นครศรีธรรมราช",81,0,28.6,8,"2016"
"3032",552401,"21/11/2017","ฉวาง","นครศรีธรรมราช",85,0,27.5,NA,"2017"
"3033",552401,"21/12/2015","ฉวาง","นครศรีธรรมราช",80,0,26.1,7,"2015"
"3034",552401,"21/12/2016","ฉวาง","นครศรีธรรมราช",93,0,24.8,5,"2016"
"3035",552401,"21/12/2017","ฉวาง","นครศรีธรรมราช",74,0,25,NA,"2017"
"3036",552401,"21/2/2015","ฉวาง","นครศรีธรรมราช",77,0,26.6,7,"2015"
"3037",552401,"21/2/2016","ฉวาง","นครศรีธรรมราช",70,0,26.5,15,"2016"
"3038",552401,"21/2/2017","ฉวาง","นครศรีธรรมราช",78,0,28.5,10,"2017"
"3039",552401,"21/2/2018","ฉวาง","นครศรีธรรมราช",77,0,27.8,10,"2018"
"3040",552401,"21/3/2015","ฉวาง","นครศรีธรรมราช",74,0,29.2,12,"2015"
"3041",552401,"21/3/2016","ฉวาง","นครศรีธรรมราช",72,0,29.2,6,"2016"
"3042",552401,"21/3/2017","ฉวาง","นครศรีธรรมราช",86,0,26.4,13,"2017"
"3043",552401,"21/3/2018","ฉวาง","นครศรีธรรมราช",70,0,28.7,6,"2018"
"3044",552401,"21/4/2015","ฉวาง","นครศรีธรรมราช",78,0,29.3,12,"2015"
"3045",552401,"21/4/2016","ฉวาง","นครศรีธรรมราช",71,0,30,10,"2016"
"3046",552401,"21/4/2017","ฉวาง","นครศรีธรรมราช",84,0,28,17,"2017"
"3047",552401,"21/4/2018","ฉวาง","นครศรีธรรมราช",75,0,29.1,12,"2018"
"3048",552401,"21/5/2015","ฉวาง","นครศรีธรรมราช",85,0,28.9,10,"2015"
"3049",552401,"21/5/2016","ฉวาง","นครศรีธรรมราช",81,0,28.6,7,"2016"
"3050",552401,"21/5/2017","ฉวาง","นครศรีธรรมราช",87,0,27.9,0,"2017"
"3051",552401,"21/6/2015","ฉวาง","นครศรีธรรมราช",87,0,27.2,6,"2015"
"3052",552401,"21/6/2016","ฉวาง","นครศรีธรรมราช",87,0,26.3,8,"2016"
"3053",552401,"21/6/2017","ฉวาง","นครศรีธรรมราช",86,0,27.6,NA,"2017"
"3054",552401,"21/7/2015","ฉวาง","นครศรีธรรมราช",89,0,26.1,5,"2015"
"3055",552401,"21/7/2016","ฉวาง","นครศรีธรรมราช",82,0,28.1,5,"2016"
"3056",552401,"21/7/2017","ฉวาง","นครศรีธรรมราช",88,0,27.1,NA,"2017"
"3057",552401,"21/8/2015","ฉวาง","นครศรีธรรมราช",84,0,27.5,12,"2015"
"3058",552401,"21/8/2016","ฉวาง","นครศรีธรรมราช",81,0,28.6,14,"2016"
"3059",552401,"21/8/2017","ฉวาง","นครศรีธรรมราช",81,0,28.1,NA,"2017"
"3060",552401,"21/9/2015","ฉวาง","นครศรีธรรมราช",81,0,28.7,7,"2015"
"3061",552401,"21/9/2016","ฉวาง","นครศรีธรรมราช",93,0,25.2,18,"2016"
"3062",552401,"21/9/2017","ฉวาง","นครศรีธรรมราช",90,0,26.1,NA,"2017"
"3063",552401,"22/1/2015","ฉวาง","นครศรีธรรมราช",78,0,25.5,9,"2015"
"3064",552401,"22/1/2016","ฉวาง","นครศรีธรรมราช",85,0,26.7,10,"2016"
"3065",552401,"22/1/2017","ฉวาง","นครศรีธรรมราช",88,44.5,26.1,15,"2017"
"3066",552401,"22/1/2018","ฉวาง","นครศรีธรรมราช",89,3.5,26.4,6,"2018"
"3067",552401,"22/10/2015","ฉวาง","นครศรีธรรมราช",87,34.4,28,8,"2015"
"3068",552401,"22/10/2016","ฉวาง","นครศรีธรรมราช",89,1.2,26.1,9,"2016"
"3069",552401,"22/10/2017","ฉวาง","นครศรีธรรมราช",82,0,28.5,NA,"2017"
"3070",552401,"22/11/2015","ฉวาง","นครศรีธรรมราช",87,1.6,26.6,7,"2015"
"3071",552401,"22/11/2016","ฉวาง","นครศรีธรรมราช",87,29.4,27.7,10,"2016"
"3072",552401,"22/11/2017","ฉวาง","นครศรีธรรมราช",89,21.7,27,NA,"2017"
"3073",552401,"22/12/2015","ฉวาง","นครศรีธรรมราช",86,0,26.4,5,"2015"
"3074",552401,"22/12/2016","ฉวาง","นครศรีธรรมราช",89,5.9,26.1,7,"2016"
"3075",552401,"22/12/2017","ฉวาง","นครศรีธรรมราช",82,0.6,25.4,NA,"2017"
"3076",552401,"22/2/2015","ฉวาง","นครศรีธรรมราช",74,0,27.2,9,"2015"
"3077",552401,"22/2/2016","ฉวาง","นครศรีธรรมราช",68,0,26.2,11,"2016"
"3078",552401,"22/2/2017","ฉวาง","นครศรีธรรมราช",81,1.2,27.8,12,"2017"
"3079",552401,"22/2/2018","ฉวาง","นครศรีธรรมราช",79,8.3,27,14,"2018"
"3080",552401,"22/3/2015","ฉวาง","นครศรีธรรมราช",82,4.8,28.2,12,"2015"
"3081",552401,"22/3/2016","ฉวาง","นครศรีธรรมราช",69,0,30.2,7,"2016"
"3082",552401,"22/3/2017","ฉวาง","นครศรีธรรมราช",79,0,28.4,8,"2017"
"3083",552401,"22/3/2018","ฉวาง","นครศรีธรรมราช",72,0,28.3,7,"2018"
"3084",552401,"22/4/2015","ฉวาง","นครศรีธรรมราช",75,0,29.4,12,"2015"
"3085",552401,"22/4/2016","ฉวาง","นครศรีธรรมราช",71,0,30.1,12,"2016"
"3086",552401,"22/4/2017","ฉวาง","นครศรีธรรมราช",81,0,28.3,5,"2017"
"3087",552401,"22/4/2018","ฉวาง","นครศรีธรรมราช",74,0,29,8,"2018"
"3088",552401,"22/5/2015","ฉวาง","นครศรีธรรมราช",86,0.6,28.1,9,"2015"
"3089",552401,"22/5/2016","ฉวาง","นครศรีธรรมราช",86,2.6,28.1,6,"2016"
"3090",552401,"22/5/2017","ฉวาง","นครศรีธรรมราช",89,0.5,26.8,0,"2017"
"3091",552401,"22/6/2015","ฉวาง","นครศรีธรรมราช",84,1.6,28.1,17,"2015"
"3092",552401,"22/6/2016","ฉวาง","นครศรีธรรมราช",89,10.7,26.3,27,"2016"
"3093",552401,"22/6/2017","ฉวาง","นครศรีธรรมราช",89,16.4,26.6,NA,"2017"
"3094",552401,"22/7/2015","ฉวาง","นครศรีธรรมราช",80,0,28,8,"2015"
"3095",552401,"22/7/2016","ฉวาง","นครศรีธรรมราช",85,69.7,27.7,22,"2016"
"3096",552401,"22/7/2017","ฉวาง","นครศรีธรรมราช",85,0,27.7,NA,"2017"
"3097",552401,"22/8/2015","ฉวาง","นครศรีธรรมราช",91,9.2,26.1,17,"2015"
"3098",552401,"22/8/2016","ฉวาง","นครศรีธรรมราช",85,1.6,28.1,12,"2016"
"3099",552401,"22/8/2017","ฉวาง","นครศรีธรรมราช",78,0,28.7,NA,"2017"
"3100",552401,"22/9/2015","ฉวาง","นครศรีธรรมราช",88,3.7,27.4,7,"2015"
"3101",552401,"22/9/2016","ฉวาง","นครศรีธรรมราช",94,25,24.9,10,"2016"
"3102",552401,"22/9/2017","ฉวาง","นครศรีธรรมราช",91,0.9,25.9,NA,"2017"
"3103",552401,"23/1/2015","ฉวาง","นครศรีธรรมราช",78,0,26,8,"2015"
"3104",552401,"23/1/2016","ฉวาง","นครศรีธรรมราช",78,0,27.8,8,"2016"
"3105",552401,"23/1/2017","ฉวาง","นครศรีธรรมราช",91,6.5,24.8,10,"2017"
"3106",552401,"23/1/2018","ฉวาง","นครศรีธรรมราช",86,0,27,7,"2018"
"3107",552401,"23/10/2015","ฉวาง","นครศรีธรรมราช",86,0,27.6,6,"2015"
"3108",552401,"23/10/2016","ฉวาง","นครศรีธรรมราช",87,4.3,26.3,22,"2016"
"3109",552401,"23/10/2017","ฉวาง","นครศรีธรรมราช",87,13.2,27,NA,"2017"
"3110",552401,"23/11/2015","ฉวาง","นครศรีธรรมราช",96,18.5,25.1,4,"2015"
"3111",552401,"23/11/2016","ฉวาง","นครศรีธรรมราช",89,1.8,26.8,10,"2016"
"3112",552401,"23/11/2017","ฉวาง","นครศรีธรรมราช",91,0.6,26.5,NA,"2017"
"3113",552401,"23/12/2015","ฉวาง","นครศรีธรรมราช",94,4.6,25.2,5,"2015"
